RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300468;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2563;;
Temperature Maximum;22,8°C;;
Temperature Minimum;12,1°C;;
Temperature Average;16,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;48,8%RH;;
Humidity Minimum;0,1%RH;;
Humidity Average;37%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:31:15;;
End Time;2022-05-04 13:01:15;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 15:31:15;22,5;31211,0
2;2022-04-25 15:36:15;22,2;31,21
3;2022-04-25 15:41:15;21,8;31209,0
4;2022-04-25 15:46:15;21,8;31208,0
5;2022-04-25 15:51:15;21,5;31207,0
6;2022-04-25 15:56:15;21,5;31206,0
7;2022-04-25 16:01:15;21,7;31205,0
8;2022-04-25 16:06:15;21,7;31204,0
9;2022-04-25 16:11:15;21,7;31203,0
10;2022-04-25 16:16:15;21,8;31202,0
11;2022-04-25 16:21:15;21,9;31201,0
12;2022-04-25 16:26:15;21,9;31,2
13;2022-04-25 16:31:15;22;31199,0
14;2022-04-25 16:36:15;22;31198,0
15;2022-04-25 16:41:15;22,1;31197,0
16;2022-04-25 16:46:15;22,2;31196,0
17;2022-04-25 16:51:15;22,3;31195,0
18;2022-04-25 16:56:15;22,4;31194,0
19;2022-04-25 17:01:15;22,6;31193,0
20;2022-04-25 17:06:15;22,6;31192,0
21;2022-04-25 17:11:15;22,7;31191,0
22;2022-04-25 17:16:15;22,6;31,19
23;2022-04-25 17:21:15;22,6;31189,0
24;2022-04-25 17:26:15;22,5;31188,0
25;2022-04-25 17:31:15;22,4;31187,0
26;2022-04-25 17:36:15;22,3;31186,0
27;2022-04-25 17:41:15;22,2;31185,0
28;2022-04-25 17:46:15;22,2;31184,0
29;2022-04-25 17:51:15;22,1;31183,0
30;2022-04-25 17:56:15;22,1;31182,0
31;2022-04-25 18:01:15;22;31181,0
32;2022-04-25 18:06:15;21,9;31,18
33;2022-04-25 18:11:15;21,9;31179,0
34;2022-04-25 18:16:15;21,8;31178,0
35;2022-04-25 18:21:15;21,8;31177,0
36;2022-04-25 18:26:15;21,8;31176,0
37;2022-04-25 18:31:15;21,7;31175,0
38;2022-04-25 18:36:15;21,7;31174,0
39;2022-04-25 18:41:15;21,7;31173,0
40;2022-04-25 18:46:15;21,6;31172,0
41;2022-04-25 18:51:15;21,6;31171,0
42;2022-04-25 18:56:15;21,6;31,17
43;2022-04-25 19:01:15;21,6;31169,0
44;2022-04-25 19:06:15;21,6;31168,0
45;2022-04-25 19:11:15;21,5;31167,0
46;2022-04-25 19:16:15;21,5;31166,0
47;2022-04-25 19:21:15;21,5;31165,0
48;2022-04-25 19:26:15;21,5;31164,0
49;2022-04-25 19:31:15;21,5;31163,0
50;2022-04-25 19:36:15;21,5;31162,0
51;2022-04-25 19:41:15;21,5;31161,0
52;2022-04-25 19:46:15;21,5;31,16
53;2022-04-25 19:51:15;21,4;31159,0
54;2022-04-25 19:56:15;21,4;31158,0
55;2022-04-25 20:01:15;21,4;31157,0
56;2022-04-25 20:06:15;21,4;31156,0
57;2022-04-25 20:11:15;21,4;31155,0
58;2022-04-25 20:16:15;21,4;31154,0
59;2022-04-25 20:21:15;21,4;31153,0
60;2022-04-25 20:26:15;21,4;31152,0
61;2022-04-25 20:31:15;21,3;31151,0
62;2022-04-25 20:36:15;21,3;31,15
63;2022-04-25 20:41:15;21,3;31149,0
64;2022-04-25 20:46:15;21,3;31148,0
65;2022-04-25 20:51:15;21,3;31147,0
66;2022-04-25 20:56:15;21,2;31146,0
67;2022-04-25 21:01:15;21,2;31145,0
68;2022-04-25 21:06:15;21,2;31144,0
69;2022-04-25 21:11:15;21,2;31143,0
70;2022-04-25 21:16:15;21,2;31142,0
71;2022-04-25 21:21:15;21,2;31141,0
72;2022-04-25 21:26:15;21,2;31,14
73;2022-04-25 21:31:15;21,2;31139,0
74;2022-04-25 21:36:15;21,2;31138,0
75;2022-04-25 21:41:15;21,1;31137,0
76;2022-04-25 21:46:15;21,1;31136,0
77;2022-04-25 21:51:15;21,1;31135,0
78;2022-04-25 21:56:15;21,1;31134,0
79;2022-04-25 22:01:15;21,1;31133,0
80;2022-04-25 22:06:15;21,1;31132,0
81;2022-04-25 22:11:15;21,1;31131,0
82;2022-04-25 22:16:15;21;31,13
83;2022-04-25 22:21:15;21;31129,0
84;2022-04-25 22:26:15;21;31128,0
85;2022-04-25 22:31:15;21;31127,0
86;2022-04-25 22:36:15;21;31126,0
87;2022-04-25 22:41:15;21;31125,0
88;2022-04-25 22:46:15;21;31124,0
89;2022-04-25 22:51:15;21;31123,0
90;2022-04-25 22:56:15;21;31122,0
91;2022-04-25 23:01:15;20,9;31121,0
92;2022-04-25 23:06:15;20,9;31,12
93;2022-04-25 23:11:15;20,9;31119,0
94;2022-04-25 23:16:15;20,9;31118,0
95;2022-04-25 23:21:15;20,9;31117,0
96;2022-04-25 23:26:15;20,9;31116,0
97;2022-04-25 23:31:15;20,9;31115,0
98;2022-04-25 23:36:15;20,9;31114,0
99;2022-04-25 23:41:15;20,9;31113,0
100;2022-04-25 23:46:15;20,9;31112,0
101;2022-04-25 23:51:15;20,9;31111,0
102;2022-04-25 23:56:15;20,9;31,11
103;2022-04-26 00:01:15;20,9;31109,0
104;2022-04-26 00:06:15;20,9;31108,0
105;2022-04-26 00:11:15;20,9;31107,0
106;2022-04-26 00:16:15;20,8;31106,0
107;2022-04-26 00:21:15;20,8;31105,0
108;2022-04-26 00:26:15;20,8;31104,0
109;2022-04-26 00:31:15;20,8;31103,0
110;2022-04-26 00:36:15;20,8;31102,0
111;2022-04-26 00:41:15;20,8;31101,0
112;2022-04-26 00:46:15;20,8;31,1
113;2022-04-26 00:51:15;20,8;31,99
114;2022-04-26 00:56:15;20,8;31,98
115;2022-04-26 01:01:15;20,8;31,97
116;2022-04-26 01:06:15;20,8;31,96
117;2022-04-26 01:11:15;20,8;31,95
118;2022-04-26 01:16:15;20,8;31,94
119;2022-04-26 01:21:15;20,8;31,93
120;2022-04-26 01:26:15;20,8;31,92
121;2022-04-26 01:31:15;20,8;31,91
122;2022-04-26 01:36:15;20,8;31,9
123;2022-04-26 01:41:15;20,8;31,89
124;2022-04-26 01:46:15;20,8;31,88
125;2022-04-26 01:51:15;20,8;31,87
126;2022-04-26 01:56:15;20,8;31,86
127;2022-04-26 02:01:15;20,8;31,85
128;2022-04-26 02:06:15;20,8;31,84
129;2022-04-26 02:11:15;20,8;31,83
130;2022-04-26 02:16:15;20,7;31,82
131;2022-04-26 02:21:15;20,8;31,81
132;2022-04-26 02:26:15;20,7;31,8
133;2022-04-26 02:31:15;20,7;31,79
134;2022-04-26 02:36:15;20,7;31,78
135;2022-04-26 02:41:15;20,7;31,77
136;2022-04-26 02:46:15;20,7;31,76
137;2022-04-26 02:51:15;20,7;31,75
138;2022-04-26 02:56:15;20,7;31,74
139;2022-04-26 03:01:15;20,7;31,73
140;2022-04-26 03:06:15;20,7;31,72
141;2022-04-26 03:11:15;20,7;31,71
142;2022-04-26 03:16:15;20,7;31,7
143;2022-04-26 03:21:15;20,7;31,69
144;2022-04-26 03:26:15;20,7;31,68
145;2022-04-26 03:31:15;20,7;31,67
146;2022-04-26 03:36:15;20,7;31,66
147;2022-04-26 03:41:15;20,7;31,65
148;2022-04-26 03:46:15;20,7;31,64
149;2022-04-26 03:51:15;20,7;31,63
150;2022-04-26 03:56:15;20,7;31,62
151;2022-04-26 04:01:15;20,7;31,61
152;2022-04-26 04:06:15;20,7;31,6
153;2022-04-26 04:11:15;20,7;31,59
154;2022-04-26 04:16:15;20,7;31,58
155;2022-04-26 04:21:15;20,7;31,57
156;2022-04-26 04:26:15;20,7;31,56
157;2022-04-26 04:31:15;20,7;31,55
158;2022-04-26 04:36:15;20,7;31,54
159;2022-04-26 04:41:15;20,7;31,53
160;2022-04-26 04:46:15;20,6;31,52
161;2022-04-26 04:51:15;20,6;31,51
162;2022-04-26 04:56:15;20,6;31,5
163;2022-04-26 05:01:15;20,6;31,49
164;2022-04-26 05:06:15;20,6;31,48
