RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300488;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;2284;;
Temperature Maximum;25°C;;
Temperature Minimum;14.7°C;;
Temperature Average;17.8°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;66.2%RH;;
Humidity Minimum;46.8%RH;;
Humidity Average;55.6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-20 10:28:35;;
End Time;2022-04-28 08:43:35;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-20 10:28:35;19.2;49.7
2;2022-04-20 10:33:35;18.6;49.7
3;2022-04-20 10:38:35;18.2;51.1
4;2022-04-20 10:43:35;18;51.6
5;2022-04-20 10:48:35;18;51.6
6;2022-04-20 10:53:35;18;52.1
7;2022-04-20 10:58:35;18.7;51.7
8;2022-04-20 11:03:35;18;52.1
9;2022-04-20 11:08:35;17.6;53
10;2022-04-20 11:13:35;17.4;53.5
11;2022-04-20 11:18:35;17.4;54
12;2022-04-20 11:23:35;17.3;54
13;2022-04-20 11:28:35;17.3;54.4
14;2022-04-20 11:33:35;17.4;54.5
15;2022-04-20 11:38:35;17.4;54.5
16;2022-04-20 11:43:35;17.4;54.5
17;2022-04-20 11:48:35;17.5;54.5
18;2022-04-20 11:53:35;17.7;55
19;2022-04-20 11:58:35;17.8;55
20;2022-04-20 12:03:35;17.9;54.5
21;2022-04-20 12:08:35;18;54.5
22;2022-04-20 12:13:35;18;54.5
23;2022-04-20 12:18:35;18;54.5
24;2022-04-20 12:23:35;18;54.5
25;2022-04-20 12:28:35;18;54.6
26;2022-04-20 12:33:35;18.1;54.6
27;2022-04-20 12:38:35;18.1;54.6
28;2022-04-20 12:43:35;18.2;54.6
29;2022-04-20 12:48:35;18.2;54.6
30;2022-04-20 12:53:35;18.3;54.6
