RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V119;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2758;;
Temperature Maximum;25,6°C;;
Temperature Minimum;14,8°C;;
Temperature Average;18°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;2,8%RH;;
Humidity Average;40,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;24-04-2022 21:53;;
End Time;04-05-2022 11:38;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-24 21:53;21,1;30
2;2022-04-24 21:58;20,9;24,3
3;2022-04-24 22:03;20,8;31,6
4;2022-04-24 22:08;20,7;31,5
5;2022-04-24 22:13;20,6;32,5
6;2022-04-24 22:18;20,5;33
7;2022-04-24 22:23;20,5;33,5
8;2022-04-24 22:28;20,4;34,5
9;2022-04-24 22:33;20,3;34,5
10;2022-04-24 22:38;20,3;35
11;2022-04-24 22:43;20,2;35,5
12;2022-04-24 22:48;20,2;35,5
13;2022-04-24 22:53;20,2;35,5
14;2022-04-24 22:58;20,2;36
15;2022-04-24 23:03;20,2;36
16;2022-04-24 23:08;20,1;36,5
17;2022-04-24 23:13;20,2;36,5
18;2022-04-24 23:18;20,2;36,5
19;2022-04-24 23:23;20,1;36,5
20;2022-04-24 23:28;20,2;36,5
21;2022-04-24 23:33;20,2;36,5
22;2022-04-24 23:38;20,2;36,5
23;2022-04-24 23:43;20,2;36,5
24;2022-04-24 23:48;20,2;36,5
25;2022-04-24 23:53;20,2;36,5
26;2022-04-24 23:58;20,2;37
27;2022-04-25 0:03;20,2;36,5
28;2022-04-25 0:08;20,2;36,5
29;2022-04-25 0:13;20,2;36,5
30;2022-04-25 0:18;20,2;36,5
31;2022-04-25 0:23;20,3;36,5
32;2022-04-25 0:28;20,3;36,6
33;2022-04-25 0:33;20,3;36,6
34;2022-04-25 0:38;20,3;36,6
35;2022-04-25 0:43;20,3;36,6
36;2022-04-25 0:48;20,3;36,6
37;2022-04-25 0:53;20,3;36,6
38;2022-04-25 0:58;20,4;36,6
39;2022-04-25 1:03;20,4;36,6
40;2022-04-25 1:08;20,4;36,6
41;2022-04-25 1:13;20,4;36,6
42;2022-04-25 1:18;20,4;36,6
43;2022-04-25 1:23;20,5;36,6
44;2022-04-25 1:28;20,5;36,1
45;2022-04-25 1:33;20,5;36,1
46;2022-04-25 1:38;20,5;36,1
47;2022-04-25 1:43;20,5;36,1
48;2022-04-25 1:48;20,5;36,1
49;2022-04-25 1:53;20,5;35,6
50;2022-04-25 1:58;20,5;35,6
51;2022-04-25 2:03;20,5;35,6
52;2022-04-25 2:08;20,6;35,6
53;2022-04-25 2:13;20,6;35,6
54;2022-04-25 2:18;20,6;35,6
55;2022-04-25 2:23;20,6;35,6
56;2022-04-25 2:28;20,6;35,6
57;2022-04-25 2:33;20,6;35,6
58;2022-04-25 2:38;20,6;35,6
59;2022-04-25 2:43;20,6;35,6
60;2022-04-25 2:48;20,6;35,6
61;2022-04-25 2:53;20,6;35,6
62;2022-04-25 2:58;20,6;35,6
63;2022-04-25 3:03;20,7;35,1
64;2022-04-25 3:08;20,7;35,1
65;2022-04-25 3:13;20,7;35,1
66;2022-04-25 3:18;20,7;35,1
67;2022-04-25 3:23;20,7;35,1
68;2022-04-25 3:28;20,7;35,1
69;2022-04-25 3:33;20,7;35,1
70;2022-04-25 3:38;20,7;34,6
71;2022-04-25 3:43;20,7;34,6
72;2022-04-25 3:48;20,7;34,6
73;2022-04-25 3:53;20,7;34,6
74;2022-04-25 3:58;20,7;34,6
75;2022-04-25 4:03;20,8;34,6
76;2022-04-25 4:08;20,7;34,6
77;2022-04-25 4:13;20,8;34,6
78;2022-04-25 4:18;20,8;34,6
79;2022-04-25 4:23;20,8;34,6
80;2022-04-25 4:28;20,8;34,6
81;2022-04-25 4:33;20,8;34,6
82;2022-04-25 4:38;20,8;34,6
83;2022-04-25 4:43;20,8;34,7
84;2022-04-25 4:48;20,8;34,7
85;2022-04-25 4:53;20,8;34,7
86;2022-04-25 4:58;20,8;34,7
87;2022-04-25 5:03;20,8;34,7
88;2022-04-25 5:08;20,8;34,7
89;2022-04-25 5:13;20,8;34,7
90;2022-04-25 5:18;20,8;34,7
91;2022-04-25 5:23;20,8;34,7
