RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V246;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3552;;
Temperature Maximum;24,9°C;;
Temperature Minimum;11,9°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,4%RH;;
Humidity Minimum;44,7%RH;;
Humidity Average;55,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 15:55;;
End Time;28/5/2022 23:50;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 15:55:55;23,1;47,8
2;2022-05-16 16:00:55;21,7;44,7
3;2022-05-16 16:05:55;20,5;44,7
4;2022-05-16 16:10:55;19,8;45,3
5;2022-05-16 16:15:55;19,3;45,7
6;2022-05-16 16:20:55;19;45,9
7;2022-05-16 16:25:55;18,8;46,2
8;2022-05-16 16:30:55;18,7;46,4
9;2022-05-16 16:35:55;18,6;46,7
10;2022-05-16 16:40:55;18,6;46,8
11;2022-05-16 16:45:55;18,5;47
12;2022-05-16 16:50:55;18,5;47,1
13;2022-05-16 16:55:55;18,4;47,2
14;2022-05-16 17:00:55;18,4;47,1
15;2022-05-16 17:05:55;18,4;47,1
16;2022-05-16 17:10:55;18,3;47,1
17;2022-05-16 17:15:55;18,3;47,2
18;2022-05-16 17:20:55;18,2;47,3
19;2022-05-16 17:25:55;18,1;47,5
20;2022-05-16 17:30:55;18;47,6
21;2022-05-16 17:35:55;18;47,8
22;2022-05-16 17:40:55;17,9;48
23;2022-05-16 17:45:55;17,8;47,9
24;2022-05-16 17:50:55;17,7;48
25;2022-05-16 17:55:55;17,6;48,1
26;2022-05-16 18:00:55;17,5;48,2
27;2022-05-16 18:05:55;17,4;48,5
28;2022-05-16 18:10:55;17,3;48,6
29;2022-05-16 18:15:55;17,2;48,8
30;2022-05-16 18:20:55;17,1;49
31;2022-05-16 18:25:55;17;49,2
32;2022-05-16 18:30:55;16,9;49,4
33;2022-05-16 18:35:55;16,8;49,6
34;2022-05-16 18:40:55;16,7;49,7
35;2022-05-16 18:45:55;16,7;49,9
36;2022-05-16 18:50:55;16,6;50,1
37;2022-05-16 18:55:55;16,5;50,2
38;2022-05-16 19:00:55;16,4;50,3
39;2022-05-16 19:05:55;16,4;50,4
40;2022-05-16 19:10:55;16,3;50,5
41;2022-05-16 19:15:55;16,2;50,6
42;2022-05-16 19:20:55;16,1;50,6
43;2022-05-16 19:25:55;16,1;50,8
44;2022-05-16 19:30:55;16;50,9
45;2022-05-16 19:35:55;16;51
46;2022-05-16 19:40:55;15,9;51,1
47;2022-05-16 19:45:55;15,9;51,2
48;2022-05-16 19:50:55;15,8;51,3
49;2022-05-16 19:55:55;15,8;51,3
50;2022-05-16 20:00:55;15,7;51,4
51;2022-05-16 20:05:55;15,7;51,5
52;2022-05-16 20:10:55;15,6;51,5
53;2022-05-16 20:15:55;15,6;51,6
54;2022-05-16 20:20:55;15,6;51,7
55;2022-05-16 20:25:55;15,5;51,8
56;2022-05-16 20:30:55;15,5;51,9
57;2022-05-16 20:35:55;15,5;52
58;2022-05-16 20:40:55;15,4;52,1
59;2022-05-16 20:45:55;15,4;52,2
60;2022-05-16 20:50:55;15,4;52,3
61;2022-05-16 20:55:55;15,4;52,4
62;2022-05-16 21:00:55;15,4;52,5
63;2022-05-16 21:05:55;15,3;52,7
64;2022-05-16 21:10:55;15,3;52,7
65;2022-05-16 21:15:55;15,2;52,8
66;2022-05-16 21:20:55;15,2;52,8
67;2022-05-16 21:25:55;15,2;52,9
68;2022-05-16 21:30:55;15,1;53
69;2022-05-16 21:35:55;15,1;53
70;2022-05-16 21:40:55;15,1;53,1
71;2022-05-16 21:45:55;15;53,1
72;2022-05-16 21:50:55;15;53,2
73;2022-05-16 21:55:55;14,9;53,2
74;2022-05-16 22:00:55;14,9;53,3
75;2022-05-16 22:05:55;14,9;53,3
76;2022-05-16 22:10:55;14,8;53,4
77;2022-05-16 22:15:55;14,8;53,4
78;2022-05-16 22:20:55;14,7;53,4
79;2022-05-16 22:25:55;14,7;53,4
80;2022-05-16 22:30:55;14,7;53,4
81;2022-05-16 22:35:55;14,7;53,4
82;2022-05-16 22:40:55;14,7;53,5
83;2022-05-16 22:45:55;14,6;53,5
84;2022-05-16 22:50:55;14,6;53,5
85;2022-05-16 22:55:55;14,6;53,5
86;2022-05-16 23:00:55;14,5;53,4
87;2022-05-16 23:05:55;14,5;53,4
88;2022-05-16 23:10:55;14,5;53,4
89;2022-05-16 23:15:55;14,4;53,4
90;2022-05-16 23:20:55;14,4;53,5
91;2022-05-16 23:25:55;14,4;53,5
92;2022-05-16 23:30:55;14,3;53,5
93;2022-05-16 23:35:55;14,3;53,6
94;2022-05-16 23:40:55;14,3;53,6
95;2022-05-16 23:45:55;14,2;53,6
96;2022-05-16 23:50:55;14,2;53,7
97;2022-05-16 23:55:55;14,2;53,7
98;2022-05-17 00:00:55;14,2;53,7
99;2022-05-17 00:05:55;14,1;53,7
100;2022-05-17 00:10:55;14,1;53,7
101;2022-05-17 00:15:55;14,1;53,8
102;2022-05-17 00:20:55;14,1;53,8
103;2022-05-17 00:25:55;14;53,8
104;2022-05-17 00:30:55;14;53,8
105;2022-05-17 00:35:55;14;53,8
106;2022-05-17 00:40:55;14;53,8
107;2022-05-17 00:45:55;14;53,8
108;2022-05-17 00:50:55;14;53,8
109;2022-05-17 00:55:55;13,9;53,8
110;2022-05-17 01:00:55;13,9;53,8
111;2022-05-17 01:05:55;13,9;53,7
112;2022-05-17 01:10:55;13,9;53,8
113;2022-05-17 01:15:55;13,8;53,7
114;2022-05-17 01:20:55;13,8;53,6
115;2022-05-17 01:25:55;13,8;53,6
116;2022-05-17 01:30:55;13,7;53,6
117;2022-05-17 01:35:55;13,7;53,5
118;2022-05-17 01:40:55;13,7;53,5
119;2022-05-17 01:45:55;13,7;53,5
120;2022-05-17 01:50:55;13,6;53,4
121;2022-05-17 01:55:55;13,6;53,4
122;2022-05-17 02:00:55;13,6;53,4
123;2022-05-17 02:05:55;13,5;53,4
124;2022-05-17 02:10:55;13,5;53,3
125;2022-05-17 02:15:55;13,5;53,3
126;2022-05-17 02:20:55;13,5;53,2
127;2022-05-17 02:25:55;13,4;53,2
128;2022-05-17 02:30:55;13,4;53,1
129;2022-05-17 02:35:55;13,4;53,1
130;2022-05-17 02:40:55;13,4;53
131;2022-05-17 02:45:55;13,4;52,9
132;2022-05-17 02:50:55;13,4;52,8
133;2022-05-17 02:55:55;13,4;52,8
134;2022-05-17 03:00:55;13,3;52,7
135;2022-05-17 03:05:55;13,3;52,6
136;2022-05-17 03:10:55;13,3;52,5
137;2022-05-17 03:15:55;13,2;52,4
138;2022-05-17 03:20:55;13,2;52,3
139;2022-05-17 03:25:55;13,2;52,2
140;2022-05-17 03:30:55;13,2;52,2
141;2022-05-17 03:35:55;13,1;52,1
142;2022-05-17 03:40:55;13,1;52,1
143;2022-05-17 03:45:55;13,1;52
144;2022-05-17 03:50:55;13;51,9
145;2022-05-17 03:55:55;13;51,8
146;2022-05-17 04:00:55;13;51,8
147;2022-05-17 04:05:55;13;51,8
148;2022-05-17 04:10:55;12,9;51,8
149;2022-05-17 04:15:55;12,9;51,8
150;2022-05-17 04:20:55;12,9;51,7
151;2022-05-17 04:25:55;12,9;51,7
152;2022-05-17 04:30:55;12,8;51,7
153;2022-05-17 04:35:55;12,8;51,7
154;2022-05-17 04:40:55;12,8;51,7
155;2022-05-17 04:45:55;12,8;51,7
156;2022-05-17 04:50:55;12,8;51,6
157;2022-05-17 04:55:55;12,7;51,6
158;2022-05-17 05:00:55;12,7;51,5
159;2022-05-17 05:05:55;12,7;51,5
160;2022-05-17 05:10:55;12,7;51,5
161;2022-05-17 05:15:55;12,7;51,4
162;2022-05-17 05:20:55;12,7;51,5
163;2022-05-17 05:25:55;12,7;51,5
164;2022-05-17 05:30:55;12,7;51,4
165;2022-05-17 05:35:55;12,7;51,4
166;2022-05-17 05:40:55;12,6;51,4
167;2022-05-17 05:45:55;12,6;51,4
168;2022-05-17 05:50:55;12,6;51,5
169;2022-05-17 05:55:55;12,6;51,5
170;2022-05-17 06:00:55;12,6;51,5
171;2022-05-17 06:05:55;12,6;51,5
172;2022-05-17 06:10:55;12,6;51,6
173;2022-05-17 06:15:55;12,5;51,6
174;2022-05-17 06:20:55;12,5;51,6
175;2022-05-17 06:25:55;12,5;51,7
176;2022-05-17 06:30:55;12,5;51,6
177;2022-05-17 06:35:55;12,5;51,7
178;2022-05-17 06:40:55;12,4;51,7
179;2022-05-17 06:45:55;12,4;51,7
180;2022-05-17 06:50:55;12,4;51,7
181;2022-05-17 06:55:55;12,4;51,6
182;2022-05-17 07:00:55;12,4;51,7
183;2022-05-17 07:05:55;12,4;51,6
184;2022-05-17 07:10:55;12,3;51,6
185;2022-05-17 07:15:55;12,3;51,5
186;2022-05-17 07:20:55;12,3;51,5
187;2022-05-17 07:25:55;12,3;51,6
188;2022-05-17 07:30:55;12,3;51,6
189;2022-05-17 07:35:55;12,3;51,6
190;2022-05-17 07:40:55;12,2;51,6
191;2022-05-17 07:45:55;12,2;51,6
192;2022-05-17 07:50:55;12,2;51,6
193;2022-05-17 07:55:55;12,2;51,5
194;2022-05-17 08:00:55;12,2;51,5
195;2022-05-17 08:05:55;12,2;51,5
196;2022-05-17 08:10:55;12,2;51,5
197;2022-05-17 08:15:55;12,2;51,5
198;2022-05-17 08:20:55;12,2;51,6
199;2022-05-17 08:25:55;12,2;51,5
200;2022-05-17 08:30:55;12,2;51,5
201;2022-05-17 08:35:55;12,2;51,5
202;2022-05-17 08:40:55;12,3;51,5
203;2022-05-17 08:45:55;12,3;51,5
204;2022-05-17 08:50:55;12,3;51,6
205;2022-05-17 08:55:55;12,4;51,6
206;2022-05-17 09:00:55;12,4;51,6
207;2022-05-17 09:05:55;12,5;51,7
208;2022-05-17 09:10:55;12,5;51,7
209;2022-05-17 09:15:55;12,6;51,8
210;2022-05-17 09:20:55;12,7;51,9
211;2022-05-17 09:25:55;12,7;51,9
212;2022-05-17 09:30:55;12,8;51,8
213;2022-05-17 09:35:55;12,9;51,8
214;2022-05-17 09:40:55;13;51,9
215;2022-05-17 09:45:55;13,1;51,9
216;2022-05-17 09:50:55;13,2;51,9
217;2022-05-17 09:55:55;13,3;52
218;2022-05-17 10:00:55;13,3;52
219;2022-05-17 10:05:55;13,4;52
220;2022-05-17 10:10:55;13,4;52
221;2022-05-17 10:15:55;13,5;51,9
222;2022-05-17 10:20:55;13,6;51,9
223;2022-05-17 10:25:55;13,7;51,7
224;2022-05-17 10:30:55;13,7;51,7
225;2022-05-17 10:35:55;13,8;51,7
226;2022-05-17 10:40:55;13,9;51,6
227;2022-05-17 10:45:55;14;51,7
228;2022-05-17 10:50:55;14,1;51,8
229;2022-05-17 10:55:55;14,2;51,6
230;2022-05-17 11:00:55;14,3;51,5
231;2022-05-17 11:05:55;14,4;51,6
232;2022-05-17 11:10:55;14,5;51,8
233;2022-05-17 11:15:55;14,6;51,6
234;2022-05-17 11:20:55;14,7;51,4
235;2022-05-17 11:25:55;14,7;51,1
236;2022-05-17 11:30:55;14,8;51
237;2022-05-17 11:35:55;14,9;51,1
238;2022-05-17 11:40:55;15;51
239;2022-05-17 11:45:55;15,1;51,1
240;2022-05-17 11:50:55;15,2;51,3
241;2022-05-17 11:55:55;15,3;51,1
242;2022-05-17 12:00:55;15,4;50,7
243;2022-05-17 12:05:55;15,4;50,9
244;2022-05-17 12:10:55;15,5;50,7
245;2022-05-17 12:15:55;15,6;50,6
246;2022-05-17 12:20:55;15,7;50,5
247;2022-05-17 12:25:55;15,8;50,5
248;2022-05-17 12:30:55;15,9;50,4
249;2022-05-17 12:35:55;16;50,3
250;2022-05-17 12:40:55;16;49,9
251;2022-05-17 12:45:55;16,2;50
252;2022-05-17 12:50:55;16,4;49,5
253;2022-05-17 12:55:55;16,6;49,2
254;2022-05-17 13:00:55;16,7;49,3
255;2022-05-17 13:05:55;16,8;49,1
256;2022-05-17 13:10:55;16,9;49
257;2022-05-17 13:15:55;17,1;48,9
258;2022-05-17 13:20:55;17,2;49
259;2022-05-17 13:25:55;17,3;49,3
260;2022-05-17 13:30:55;17,4;49,1
261;2022-05-17 13:35:55;17,4;49,2
262;2022-05-17 13:40:55;17,4;49,6
263;2022-05-17 13:45:55;17,5;48,8
264;2022-05-17 13:50:55;17,6;48,1
265;2022-05-17 13:55:55;17,7;48,3
266;2022-05-17 14:00:55;17,8;48,5
267;2022-05-17 14:05:55;17,9;48,2
268;2022-05-17 14:10:55;17,9;48,3
269;2022-05-17 14:15:55;17,9;48,3
270;2022-05-17 14:20:55;18;48,2
271;2022-05-17 14:25:55;18;48,1
272;2022-05-17 14:30:55;18;48,4
273;2022-05-17 14:35:55;18,1;48,2
274;2022-05-17 14:40:55;18,2;48
275;2022-05-17 14:45:55;18,2;47,9
276;2022-05-17 14:50:55;18,3;47,9
277;2022-05-17 14:55:55;18,3;48
278;2022-05-17 15:00:55;18,4;47,6
279;2022-05-17 15:05:55;18,4;47,4
280;2022-05-17 15:10:55;18,4;47,7
281;2022-05-17 15:15:55;18,5;48
282;2022-05-17 15:20:55;18,5;47,8
283;2022-05-17 15:25:55;18,5;47,9
284;2022-05-17 15:30:55;18,5;48
285;2022-05-17 15:35:55;18,5;48
286;2022-05-17 15:40:55;18,6;48,1
287;2022-05-17 15:45:55;18,6;48
288;2022-05-17 15:50:55;18,6;48
289;2022-05-17 15:55:55;18,6;48
290;2022-05-17 16:00:55;18,6;48,2
291;2022-05-17 16:05:55;18,6;48,2
292;2022-05-17 16:10:55;18,6;48,2
293;2022-05-17 16:15:55;18,6;48,3
294;2022-05-17 16:20:55;18,6;48,2
295;2022-05-17 16:25:55;18,6;48,3
296;2022-05-17 16:30:55;18,5;48,4
297;2022-05-17 16:35:55;18,5;48,4
298;2022-05-17 16:40:55;18,5;48,5
299;2022-05-17 16:45:55;18,5;48,5
300;2022-05-17 16:50:55;18,4;48,6
301;2022-05-17 16:55:55;18,4;48,7
302;2022-05-17 17:00:55;18,4;48,7
303;2022-05-17 17:05:55;18,3;48,8
304;2022-05-17 17:10:55;18,3;49
305;2022-05-17 17:15:55;18,2;49,2
306;2022-05-17 17:20:55;18,2;49,2
307;2022-05-17 17:25:55;18,1;49,3
308;2022-05-17 17:30:55;18;49,4
309;2022-05-17 17:35:55;18;49,6
310;2022-05-17 17:40:55;17,9;49,7
311;2022-05-17 17:45:55;17,8;49,8
312;2022-05-17 17:50:55;17,7;50
313;2022-05-17 17:55:55;17,6;49,9
314;2022-05-17 18:00:55;17,5;50
315;2022-05-17 18:05:55;17,4;50
316;2022-05-17 18:10:55;17,3;49,9
317;2022-05-17 18:15:55;17,2;49,9
318;2022-05-17 18:20:55;17,1;50
319;2022-05-17 18:25:55;16,9;50,1
320;2022-05-17 18:30:55;16,8;50,2
321;2022-05-17 18:35:55;16,7;50,4
322;2022-05-17 18:40:55;16,7;50,6
323;2022-05-17 18:45:55;16,5;50,8
324;2022-05-17 18:50:55;16,4;51
325;2022-05-17 18:55:55;16,3;51,1
326;2022-05-17 19:00:55;16,2;51,3
327;2022-05-17 19:05:55;16,1;51,5
328;2022-05-17 19:10:55;16;51,6
329;2022-05-17 19:15:55;16;51,7
330;2022-05-17 19:20:55;15,9;51,9
331;2022-05-17 19:25:55;15,8;52
332;2022-05-17 19:30:55;15,7;52,1
333;2022-05-17 19:35:55;15,7;52,3
334;2022-05-17 19:40:55;15,6;52,4
335;2022-05-17 19:45:55;15,5;52,5
336;2022-05-17 19:50:55;15,4;52,6
337;2022-05-17 19:55:55;15,4;52,7
338;2022-05-17 20:00:55;15,4;52,8
339;2022-05-17 20:05:55;15,3;52,9
340;2022-05-17 20:10:55;15,2;53
341;2022-05-17 20:15:55;15,2;53,1
342;2022-05-17 20:20:55;15,1;53,2
343;2022-05-17 20:25:55;15;53,3
344;2022-05-17 20:30:55;15;53,3
345;2022-05-17 20:35:55;14,9;53,3
346;2022-05-17 20:40:55;14,8;53,4
347;2022-05-17 20:45:55;14,8;53,5
348;2022-05-17 20:50:55;14,7;53,5
349;2022-05-17 20:55:55;14,7;53,5
350;2022-05-17 21:00:55;14,7;53,6
351;2022-05-17 21:05:55;14,6;53,6
352;2022-05-17 21:10:55;14,6;53,7
353;2022-05-17 21:15:55;14,5;53,7
354;2022-05-17 21:20:55;14,5;53,7
355;2022-05-17 21:25:55;14,4;53,7
356;2022-05-17 21:30:55;14,4;53,7
357;2022-05-17 21:35:55;14,3;53,7
358;2022-05-17 21:40:55;14,3;53,8
359;2022-05-17 21:45:55;14,2;53,7
360;2022-05-17 21:50:55;14,2;53,7
361;2022-05-17 21:55:55;14,1;53,7
362;2022-05-17 22:00:55;14,1;53,6
363;2022-05-17 22:05:55;14,1;53,6
364;2022-05-17 22:10:55;14;53,6
365;2022-05-17 22:15:55;14;53,6
366;2022-05-17 22:20:55;14;53,6
367;2022-05-17 22:25:55;14;53,6
368;2022-05-17 22:30:55;14;53,6
369;2022-05-17 22:35:55;13,9;53,6
370;2022-05-17 22:40:55;13,9;53,6
371;2022-05-17 22:45:55;13,9;53,6
372;2022-05-17 22:50:55;13,8;53,6
373;2022-05-17 22:55:55;13,8;53,6
374;2022-05-17 23:00:55;13,8;53,6
375;2022-05-17 23:05:55;13,7;53,7
376;2022-05-17 23:10:55;13,7;53,6
377;2022-05-17 23:15:55;13,7;53,7
378;2022-05-17 23:20:55;13,7;53,6
379;2022-05-17 23:25:55;13,6;53,6
380;2022-05-17 23:30:55;13,6;53,6
381;2022-05-17 23:35:55;13,6;53,6
382;2022-05-17 23:40:55;13,6;53,6
383;2022-05-17 23:45:55;13,5;53,6
384;2022-05-17 23:50:55;13,5;53,7
385;2022-05-17 23:55:55;13,5;53,6
386;2022-05-18 00:00:55;13,5;53,7
387;2022-05-18 00:05:55;13,4;53,7
388;2022-05-18 00:10:55;13,4;53,7
389;2022-05-18 00:15:55;13,4;53,7
390;2022-05-18 00:20:55;13,4;53,7
391;2022-05-18 00:25:55;13,4;53,6
392;2022-05-18 00:30:55;13,4;53,7
393;2022-05-18 00:35:55;13,4;53,7
394;2022-05-18 00:40:55;13,4;53,7
395;2022-05-18 00:45:55;13,4;53,7
396;2022-05-18 00:50:55;13,3;53,7
397;2022-05-18 00:55:55;13,3;53,7
398;2022-05-18 01:00:55;13,3;53,7
