RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7184400470;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2330;;
Temperature Maximum;24,6°C;;
Temperature Minimum;14,9°C;;
Temperature Average;17,7°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;1%RH;;
Humidity Average;67,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-26 10:01:41;;
End Time;2022-05-04 12:06:41;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-26 10:01:41;24,6;47,8
2;2022-04-26 10:06:41;21,6;47,8
3;2022-04-26 10:11:41;20,2;47,8
4;2022-04-26 10:16:41;19,7;47,7
5;2022-04-26 10:21:41;19,3;47,7
6;2022-04-26 10:26:41;19,2;47,7
7;2022-04-26 10:31:41;19,1;47,7
8;2022-04-26 10:36:41;19;48,2
9;2022-04-26 10:41:41;19;48,2
10;2022-04-26 10:46:41;19;48,7
11;2022-04-26 10:51:41;19;48,7
12;2022-04-26 10:56:41;19,1;48,7
13;2022-04-26 11:01:41;19;48,7
14;2022-04-26 11:06:41;19;48,7
15;2022-04-26 11:11:41;19;48,7
16;2022-04-26 11:16:41;19;49,2
17;2022-04-26 11:21:41;19;49,2
18;2022-04-26 11:26:41;19;49,2
19;2022-04-26 11:31:41;19;49,7
20;2022-04-26 11:36:41;19;49,7
21;2022-04-26 11:41:41;19,1;49,7
22;2022-04-26 11:46:41;19,1;49,7
23;2022-04-26 11:51:41;19,2;49,7
24;2022-04-26 11:56:41;19,3;49,7
25;2022-04-26 12:01:41;19,3;49,7
26;2022-04-26 12:06:41;19,4;49,7
27;2022-04-26 12:11:41;19,5;49,7
28;2022-04-26 12:16:41;19,6;49,7
29;2022-04-26 12:21:41;19,6;49,7
30;2022-04-26 12:26:41;19,7;49,7
31;2022-04-26 12:31:41;19,7;49,7
32;2022-04-26 12:36:41;19,6;49,7
33;2022-04-26 12:41:41;19,6;49,7
34;2022-04-26 12:46:41;19,6;50,2
35;2022-04-26 12:51:41;19,6;50,2
36;2022-04-26 12:56:41;19,6;50,2
37;2022-04-26 13:01:41;19,6;50,2
38;2022-04-26 13:06:41;19,6;50,2
39;2022-04-26 13:11:41;19,5;50,2
40;2022-04-26 13:16:41;19,5;50,2
41;2022-04-26 13:21:41;19,5;50,2
42;2022-04-26 13:26:41;19,5;50,2
43;2022-04-26 13:31:41;19,5;50,2
44;2022-04-26 13:36:41;19,5;50,2
45;2022-04-26 13:41:41;19,5;50,2
46;2022-04-26 13:46:41;19,5;50,2
47;2022-04-26 13:51:41;19,5;50,2
48;2022-04-26 13:56:41;19,5;50,2
49;2022-04-26 14:01:41;19,5;50,2
50;2022-04-26 14:06:41;19,5;50,2
51;2022-04-26 14:11:41;19,4;50,2
52;2022-04-26 14:16:41;19,4;50,2
53;2022-04-26 14:21:41;19,4;50,2
54;2022-04-26 14:26:41;19,4;50,2
55;2022-04-26 14:31:41;19,4;50,2
56;2022-04-26 14:36:41;19,4;50,2
57;2022-04-26 14:41:41;19,4;50,2
58;2022-04-26 14:46:41;19,4;50,2
59;2022-04-26 14:51:41;19,4;50,2
60;2022-04-26 14:56:41;19,4;50,2
61;2022-04-26 15:01:41;19,4;50,2
62;2022-04-26 15:06:41;19,4;50,2
63;2022-04-26 15:11:41;19,4;50,2
64;2022-04-26 15:16:41;19,4;50,2
65;2022-04-26 15:21:41;19,4;50,2
66;2022-04-26 15:26:41;19,4;50,2
67;2022-04-26 15:31:41;19,4;50,2
68;2022-04-26 15:36:41;19,4;50,2
69;2022-04-26 15:41:41;19,4;50,2
70;2022-04-26 15:46:41;19,4;50,2
71;2022-04-26 15:51:41;19,4;50,2
72;2022-04-26 15:56:41;19,4;50,2
73;2022-04-26 16:01:41;19,4;50,2
74;2022-04-26 16:06:41;19,4;50,2
75;2022-04-26 16:11:41;19,3;50,2
76;2022-04-26 16:16:41;19,3;50,2
77;2022-04-26 16:21:41;19,3;50,2
78;2022-04-26 16:26:41;19,3;50,2
79;2022-04-26 16:31:41;19,3;50,2
80;2022-04-26 16:36:41;19,2;50,2
81;2022-04-26 16:41:41;19,2;50,2
82;2022-04-26 16:46:41;19,2;50,2
83;2022-04-26 16:51:41;19,2;50,2
84;2022-04-26 16:56:41;19,2;50,2
85;2022-04-26 17:01:41;19,2;50,2
86;2022-04-26 17:06:41;19,1;50,2
87;2022-04-26 17:11:41;19,1;49,7
88;2022-04-26 17:16:41;19,1;50,2
89;2022-04-26 17:21:41;19,1;50,2
90;2022-04-26 17:26:41;19,1;50,2
91;2022-04-26 17:31:41;19;50,2
92;2022-04-26 17:36:41;19;49,7
93;2022-04-26 17:41:41;19;49,7
94;2022-04-26 17:46:41;19;50,2
95;2022-04-26 17:51:41;19;50,2
96;2022-04-26 17:56:41;19;50,2
97;2022-04-26 18:01:41;19;50,2
98;2022-04-26 18:06:41;18,9;49,7
