RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V542;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3649;;
Temperature Maximum;30,4°C;;
Temperature Minimum;12,7°C;;
Temperature Average;17,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,8%RH;;
Humidity Minimum;40,8%RH;;
Humidity Average;57,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:44;;
End Time;29-05-2022 1:44;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:44:52;19,1;52,6
2;2022-05-16 09:49:52;18,7;48
3;2022-05-16 09:54:52;18,7;46,5
4;2022-05-16 09:59:52;18,5;46,5
5;2022-05-16 10:04:52;17,9;44,9
6;2022-05-16 10:09:52;17,5;44,8
7;2022-05-16 10:14:52;17,4;45,3
8;2022-05-16 10:19:52;17,5;45,3
9;2022-05-16 10:24:52;17,8;48,4
10;2022-05-16 10:29:52;17,8;46,9
11;2022-05-16 10:34:52;17,8;47,4
12;2022-05-16 10:39:52;17,9;46,4
13;2022-05-16 10:44:52;18;46,9
14;2022-05-16 10:49:52;18,3;47,5
15;2022-05-16 10:54:52;18,9;54,6
16;2022-05-16 10:59:52;19,9;56,7
17;2022-05-16 11:04:52;20,9;58,9
18;2022-05-16 11:09:52;21,9;49
19;2022-05-16 11:14:52;21,2;46,9
20;2022-05-16 11:19:52;21,5;49
21;2022-05-16 11:24:52;21,3;47,9
22;2022-05-16 11:29:52;21,4;49,5
23;2022-05-16 11:34:52;21,7;53,1
24;2022-05-16 11:39:52;21,5;52
25;2022-05-16 11:44:52;22;57
26;2022-05-16 11:49:52;22,2;57,1
27;2022-05-16 11:54:52;22;54,6
28;2022-05-16 11:59:52;21,9;52,6
29;2022-05-16 12:04:52;21,9;53,1
30;2022-05-16 12:09:52;21,9;50
31;2022-05-16 12:14:52;22,1;50
32;2022-05-16 12:19:52;22;50
33;2022-05-16 12:24:52;23,2;55,7
34;2022-05-16 12:29:52;23;48,1
35;2022-05-16 12:34:52;23;45
36;2022-05-16 12:39:52;22,7;44,4
37;2022-05-16 12:44:52;22,3;43,8
38;2022-05-16 12:49:52;22;43,8
39;2022-05-16 12:54:52;21,8;44,3
40;2022-05-16 12:59:52;21,7;44,8
41;2022-05-16 13:04:52;22;46,9
42;2022-05-16 13:09:52;22,3;48
43;2022-05-16 13:14:52;22,7;49,1
44;2022-05-16 13:19:52;23,4;46,6
45;2022-05-16 13:24:52;23,9;47,1
46;2022-05-16 13:29:52;24,3;47,1
47;2022-05-16 13:34:52;24,4;48,2
48;2022-05-16 13:39:52;24,8;48,2
49;2022-05-16 13:44:52;25,2;49,3
50;2022-05-16 13:49:52;25,8;54,5
51;2022-05-16 13:54:52;26,4;49,5
52;2022-05-16 13:59:52;26,3;46,9
53;2022-05-16 14:04:52;26,2;44,2
54;2022-05-16 14:09:52;26;42,6
55;2022-05-16 14:14:52;24,9;43
56;2022-05-16 14:19:52;23,7;40,8
57;2022-05-16 14:24:52;23,1;42,9
58;2022-05-16 14:29:52;23,1;43,4
59;2022-05-16 14:34:52;23;43,4
60;2022-05-16 14:39:52;22,8;43,4
61;2022-05-16 14:44:52;23;45
62;2022-05-16 14:49:52;23,1;44
63;2022-05-16 14:54:52;22,8;43,9
64;2022-05-16 14:59:52;22,6;43,9
65;2022-05-16 15:04:52;22,2;42,7
66;2022-05-16 15:09:52;20,7;44,2
67;2022-05-16 15:14:52;20;45,6
68;2022-05-16 15:19:52;19,5;46,6
69;2022-05-16 15:24:52;19,3;47,1
70;2022-05-16 15:29:52;19,2;47,6
71;2022-05-16 15:34:52;19,1;48,1
72;2022-05-16 15:39:52;19;48,6
73;2022-05-16 15:44:52;19;48,6
74;2022-05-16 15:49:52;19;48,6
75;2022-05-16 15:54:52;19;49,1
76;2022-05-16 15:59:52;19;49,1
77;2022-05-16 16:04:52;19;49,1
78;2022-05-16 16:09:52;18,9;49,1
79;2022-05-16 16:14:52;18,9;49,1
80;2022-05-16 16:19:52;18,9;49,1
81;2022-05-16 16:24:52;18,9;49,1
82;2022-05-16 16:29:52;18,9;49,1
83;2022-05-16 16:34:52;18,8;49,1
84;2022-05-16 16:39:52;18,8;49,6
85;2022-05-16 16:44:52;18,8;49,6
86;2022-05-16 16:49:52;18,8;49,6
87;2022-05-16 16:54:52;18,8;49,6
88;2022-05-16 16:59:52;18,8;49,6
89;2022-05-16 17:04:52;18,8;49,6
90;2022-05-16 17:09:52;18,7;49,6
91;2022-05-16 17:14:52;18,7;49,6
92;2022-05-16 17:19:52;18,6;49,6
93;2022-05-16 17:24:52;18,5;49,5
94;2022-05-16 17:29:52;18,4;49,5
95;2022-05-16 17:34:52;18,3;50
96;2022-05-16 17:39:52;18,3;50,5
97;2022-05-16 17:44:52;18,2;50,5
98;2022-05-16 17:49:52;18,2;50,5
99;2022-05-16 17:54:52;18,1;50,5
100;2022-05-16 17:59:52;18;51
101;2022-05-16 18:04:52;17,9;51
102;2022-05-16 18:09:52;17,8;51,5
103;2022-05-16 18:14:52;17,8;51,5
104;2022-05-16 18:19:52;17,7;51,4
105;2022-05-16 18:24:52;17,6;51,4
106;2022-05-16 18:29:52;17,5;51,9
107;2022-05-16 18:34:52;17,5;51,9
108;2022-05-16 18:39:52;17,4;51,9
109;2022-05-16 18:44:52;17,4;52,4
110;2022-05-16 18:49:52;17,3;52,4
111;2022-05-16 18:54:52;17,2;52,4
112;2022-05-16 18:59:52;17,2;52,4
113;2022-05-16 19:04:52;17,1;52,4
114;2022-05-16 19:09:52;17;52,8
115;2022-05-16 19:14:52;17;52,8
116;2022-05-16 19:19:52;16,9;52,8
117;2022-05-16 19:24:52;16,8;52,8
118;2022-05-16 19:29:52;16,8;53,3
119;2022-05-16 19:34:52;16,8;53,3
120;2022-05-16 19:39:52;16,7;53,3
121;2022-05-16 19:44:52;16,7;53,3
122;2022-05-16 19:49:52;16,6;53,3
123;2022-05-16 19:54:52;16,6;53,3
124;2022-05-16 19:59:52;16,5;53,3
125;2022-05-16 20:04:52;16,5;53,7
126;2022-05-16 20:09:52;16,4;53,7
