RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;###############################################################################################################################################################################################################################################################;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;1905-10-24 00:00:00;;
Temperature Maximum;27.8°C;;
Temperature Minimum;19°C;;
Temperature Average;22.4°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;47.2%RH;;
Humidity Minimum;29.9%RH;;
Humidity Average;39.7%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-03-03 13:12:23;;
End Time;2022-03-10 22:07:23;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-03-03 13:12:23;22.3;40.1
2;2022-03-03 13:17:23;23.4;41.5
3;2022-03-03 13:22:23;25.4;41.8
4;2022-03-03 13:27:23;25.3;41
5;2022-03-03 13:32:23;25.3;41
6;2022-03-03 13:37:23;25.4;41.1
7;2022-03-03 13:42:23;25.4;40.5
8;2022-03-03 13:47:23;25.4;40.2
9;2022-03-03 13:52:23;25.5;39.7
10;2022-03-03 13:57:23;25.6;39.5
11;2022-03-03 14:02:23;25.7;38.9
12;2022-03-03 14:07:23;25.8;39
13;2022-03-03 14:12:23;26;39
14;2022-03-03 14:17:23;26;38.1
15;2022-03-03 14:22:23;26.2;38.6
16;2022-03-03 14:27:23;26.6;39.2
17;2022-03-03 14:32:23;26.7;37.8
18;2022-03-03 14:37:23;26.8;37.9
19;2022-03-03 14:42:23;26.8;37.1
20;2022-03-03 14:47:23;26.8;36.6
21;2022-03-03 14:52:23;26.8;35.9
22;2022-03-03 14:57:23;26.8;36
23;2022-03-03 15:02:23;27.1;37.1
24;2022-03-03 15:07:23;27.1;35.6
25;2022-03-03 15:12:23;27;34.5
26;2022-03-03 15:17:23;27.1;35
27;2022-03-03 15:22:23;27.4;34.6
28;2022-03-03 15:27:23;27.3;34.5
29;2022-03-03 15:32:23;27.4;33.8
30;2022-03-03 15:37:23;27.4;33.6
31;2022-03-03 15:42:23;27.3;33.3
32;2022-03-03 15:47:23;27.4;34.4
33;2022-03-03 15:52:23;27.7;34
34;2022-03-03 15:57:23;27.7;33.3
35;2022-03-03 16:02:23;27.6;33.2
36;2022-03-03 16:07:23;27.6;33
37;2022-03-03 16:12:23;27.6;32.8
38;2022-03-03 16:17:23;27.6;32.8
39;2022-03-03 16:22:23;27.6;32.4
40;2022-03-03 16:27:23;27.5;32.2
41;2022-03-03 16:32:23;27.6;32.1
42;2022-03-03 16:37:23;27.5;31.9
43;2022-03-03 16:42:23;27.5;32
44;2022-03-03 16:47:23;27.6;32.1
45;2022-03-03 16:52:23;27.6;32.8
46;2022-03-03 16:57:23;27.8;34.2
47;2022-03-03 17:02:23;27.8;32.8
48;2022-03-03 17:07:23;27.6;32.5
49;2022-03-03 17:12:23;27.5;32.4
50;2022-03-03 17:17:23;27.5;32.9
51;2022-03-03 17:22:23;27.4;32.5
52;2022-03-03 17:27:23;27.3;32.3
53;2022-03-03 17:32:23;27.2;32
54;2022-03-03 17:37:23;27.1;32
55;2022-03-03 17:42:23;27;31.8
56;2022-03-03 17:47:23;27;31.7
57;2022-03-03 17:52:23;26.9;31.8
58;2022-03-03 17:57:23;26.8;31.6
59;2022-03-03 18:02:23;26.7;31.6
60;2022-03-03 18:07:23;26.7;31.9
61;2022-03-03 18:12:23;26.6;31.6
62;2022-03-03 18:17:23;26.5;31.6
63;2022-03-03 18:22:23;26.4;31.7
64;2022-03-03 18:27:23;26.3;31.6
65;2022-03-03 18:32:23;26.2;31.6
66;2022-03-03 18:37:23;26.2;31.7
67;2022-03-03 18:42:23;26.1;31.6
68;2022-03-03 18:47:23;26;31.6
69;2022-03-03 18:52:23;25.9;31.8
70;2022-03-03 18:57:23;25.8;31.6
71;2022-03-03 19:02:23;25.7;31.7
72;2022-03-03 19:07:23;25.6;31.8
73;2022-03-03 19:12:23;25.5;31.6
74;2022-03-03 19:17:23;25.4;31.9
75;2022-03-03 19:22:23;25.4;31.8
76;2022-03-03 19:27:23;25.3;31.9
77;2022-03-03 19:32:23;25.2;31.9
78;2022-03-03 19:37:23;25.1;32.1
79;2022-03-03 19:42:23;25;32.4
80;2022-03-03 19:47:23;24.9;32.9
81;2022-03-03 19:52:23;24.9;32.8
82;2022-03-03 19:57:23;24.8;33.3
83;2022-03-03 20:02:23;24.7;33.1
84;2022-03-03 20:07:23;24.7;32.9
85;2022-03-03 20:12:23;24.6;33
86;2022-03-03 20:17:23;24.5;32.7
87;2022-03-03 20:22:23;24.4;33
88;2022-03-03 20:27:23;24.3;33.2
89;2022-03-03 20:32:23;24.3;33.5
90;2022-03-03 20:37:23;24.2;33.7
91;2022-03-03 20:42:23;24.1;33.7
92;2022-03-03 20:47:23;24;33.7
93;2022-03-03 20:52:23;24;34.8
