RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7203H00018;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2781;;
Temperature Maximum;25,5°C;;
Temperature Minimum;14,6°C;;
Temperature Average;18,2°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,8%RH;;
Humidity Minimum;36,5%RH;;
Humidity Average;50,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-24 20:04:24;;
End Time;2022-05-04 11:44:24;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-24 20:04:24;22,9;47,1
2;2022-04-24 20:09:24;22,9;46,6
3;2022-04-24 20:14:24;22,8;46,6
4;2022-04-24 20:19:24;22,8;46,6
5;2022-04-24 20:24:24;22,7;46,1
6;2022-04-24 20:29:24;22,6;46
7;2022-04-24 20:34:24;22,5;46
8;2022-04-24 20:39:24;22,5;46
9;2022-04-24 20:44:24;22,4;46
10;2022-04-24 20:49:24;22,2;46
11;2022-04-24 20:54:24;22,2;45,5
12;2022-04-24 20:59:24;22;45,5
13;2022-04-24 21:04:24;21,8;44,9
14;2022-04-24 21:09:24;21,6;44,9
15;2022-04-24 21:14:24;21,5;45,4
16;2022-04-24 21:19:24;21,2;45,3
17;2022-04-24 21:24:24;21;45,3
18;2022-04-24 21:29:24;20,9;45,8
19;2022-04-24 21:34:24;20,8;45,8
20;2022-04-24 21:39:24;20,7;45,8
21;2022-04-24 21:44:24;20,6;45,8
22;2022-04-24 21:49:24;20,4;45,8
23;2022-04-24 21:54:24;20,3;45,7
24;2022-04-24 21:59:24;20,2;45,7
25;2022-04-24 22:04:24;20,1;45,7
26;2022-04-24 22:09:24;20;46,2
27;2022-04-24 22:14:24;19,9;46,2
28;2022-04-24 22:19:24;19,8;46,7
29;2022-04-24 22:24:24;19,8;46,7
30;2022-04-24 22:29:24;19,8;46,8
31;2022-04-24 22:34:24;19,8;46,7
32;2022-04-24 22:39:24;19,8;47,2
33;2022-04-24 22:44:24;19,8;47,2
34;2022-04-24 22:49:24;19,8;47,2
35;2022-04-24 22:54:24;19,8;47,2
36;2022-04-24 22:59:24;19,8;47,7
37;2022-04-24 23:04:24;19,9;47,7
38;2022-04-24 23:09:24;19,9;47,7
39;2022-04-24 23:14:24;19,9;47,8
40;2022-04-24 23:19:24;19,9;47,7
41;2022-04-24 23:24:24;20;47,8
42;2022-04-24 23:29:24;20;47,8
43;2022-04-24 23:34:24;20;47,8
44;2022-04-24 23:39:24;20,1;47,8
45;2022-04-24 23:44:24;20,1;47,8
46;2022-04-24 23:49:24;20,1;47,8
47;2022-04-24 23:54:24;20,1;47,8
48;2022-04-24 23:59:24;20,2;47,8
49;2022-04-25 00:04:24;20,2;47,8
50;2022-04-25 00:09:24;20,2;47,8
51;2022-04-25 00:14:24;20,2;47,8
52;2022-04-25 00:19:24;20,3;47,3
53;2022-04-25 00:24:24;20,3;47,8
54;2022-04-25 00:29:24;20,3;47,8
55;2022-04-25 00:34:24;20,3;47,8
56;2022-04-25 00:39:24;20,3;47,8
57;2022-04-25 00:44:24;20,3;47,8
58;2022-04-25 00:49:24;20,3;47,8
59;2022-04-25 00:54:24;20,4;47,3
60;2022-04-25 00:59:24;20,4;47,3
61;2022-04-25 01:04:24;20,4;47,3
62;2022-04-25 01:09:24;20,4;47,3
63;2022-04-25 01:14:24;20,4;47,3
64;2022-04-25 01:19:24;20,4;47,3
65;2022-04-25 01:24:24;20,5;47,3
66;2022-04-25 01:29:24;20,5;47,3
67;2022-04-25 01:34:24;20,5;47,3
68;2022-04-25 01:39:24;20,5;47,3
69;2022-04-25 01:44:24;20,5;47,3
70;2022-04-25 01:49:24;20,5;47,3
71;2022-04-25 01:54:24;20,5;47,3
72;2022-04-25 01:59:24;20,5;47,3
73;2022-04-25 02:04:24;20,6;47,3
74;2022-04-25 02:09:24;20,6;47,3
75;2022-04-25 02:14:24;20,6;47,3
