RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7184400771;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;2122;;
Temperature Maximum;25.5°C;;
Temperature Minimum;19.5°C;;
Temperature Average;21.3°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;52.8%RH;;
Humidity Minimum;38.8%RH;;
Humidity Average;48.6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-03-03 12:47:07;;
End Time;2022-03-10 21:32:07;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-03-03 12:47:07;24.5;43.1
2;2022-03-03 12:52:07;24.6;43.1
3;2022-03-03 12:57:07;23.9;43.5
4;2022-03-03 13:02:07;23.5;43.5
5;2022-03-03 13:07:07;23.3;44
6;2022-03-03 13:12:07;23.2;44
7;2022-03-03 13:17:07;23.1;44
8;2022-03-03 13:22:07;23;44
9;2022-03-03 13:27:07;22.9;44
10;2022-03-03 13:32:07;22.9;43.9
11;2022-03-03 13:37:07;22.9;43.9
12;2022-03-03 13:42:07;22.9;43.9
13;2022-03-03 13:47:07;22.8;43.9
14;2022-03-03 13:52:07;22.8;43.9
15;2022-03-03 13:57:07;22.7;43.9
16;2022-03-03 14:02:07;22.7;43.9
17;2022-03-03 14:07:07;22.7;43.9
18;2022-03-03 14:12:07;22.7;43.9
19;2022-03-03 14:17:07;22.7;43.9
20;2022-03-03 14:22:07;22.7;43.9
21;2022-03-03 14:27:07;22.7;43.9
22;2022-03-03 14:32:07;22.8;43.9
23;2022-03-03 14:37:07;22.9;43.9
24;2022-03-03 14:42:07;23;44
25;2022-03-03 14:47:07;23.1;44
26;2022-03-03 14:52:07;23.1;43.4
27;2022-03-03 14:57:07;23.1;44
28;2022-03-03 15:02:07;23.1;44
29;2022-03-03 15:07:07;23.1;43.4
30;2022-03-03 15:12:07;23.1;43.4
31;2022-03-03 15:17:07;23.1;43.4
32;2022-03-03 15:22:07;23.2;42.9
33;2022-03-03 15:27:07;23.2;42.9
34;2022-03-03 15:32:07;23.3;42.9
35;2022-03-03 15:37:07;23.3;42.9
36;2022-03-03 15:42:07;23.3;42.9
37;2022-03-03 15:47:07;23.3;42.9
38;2022-03-03 15:52:07;23.3;42.9
39;2022-03-03 15:57:07;23.3;42.9
40;2022-03-03 16:02:07;23.3;42.9
41;2022-03-03 16:07:07;23.4;42.9
42;2022-03-03 16:12:07;23.4;42.9
43;2022-03-03 16:17:07;23.3;42.9
44;2022-03-03 16:22:07;23.3;42.9
45;2022-03-03 16:27:07;23.2;42.9
46;2022-03-03 16:32:07;23;42.9
47;2022-03-03 16:37:07;22.9;42.9
48;2022-03-03 16:42:07;22.9;42.9
49;2022-03-03 16:47:07;22.8;42.9
50;2022-03-03 16:52:07;22.7;42.9
51;2022-03-03 16:57:07;22.7;43.4
52;2022-03-03 17:02:07;22.7;43.4
53;2022-03-03 17:07:07;22.6;43.4
54;2022-03-03 17:12:07;22.6;43.4
55;2022-03-03 17:17:07;22.6;43.9
56;2022-03-03 17:22:07;22.6;43.9
57;2022-03-03 17:27:07;22.6;43.9
58;2022-03-03 17:32:07;22.6;44.4
59;2022-03-03 17:37:07;22.6;44.4
60;2022-03-03 17:42:07;22.6;45
61;2022-03-03 17:47:07;22.6;45
62;2022-03-03 17:52:07;22.6;45
63;2022-03-03 17:57:07;22.6;45
64;2022-03-03 18:02:07;22.6;45
65;2022-03-03 18:07:07;22.6;45.5
66;2022-03-03 18:12:07;22.6;45.5
67;2022-03-03 18:17:07;22.6;46
68;2022-03-03 18:22:07;22.6;46
69;2022-03-03 18:27:07;22.6;46
70;2022-03-03 18:32:07;22.6;46
71;2022-03-03 18:37:07;22.6;46
72;2022-03-03 18:42:07;22.6;46
73;2022-03-03 18:47:07;22.6;46
74;2022-03-03 18:52:07;22.6;46
75;2022-03-03 18:57:07;22.6;46
76;2022-03-03 19:02:07;22.6;46
77;2022-03-03 19:07:07;22.5;46
78;2022-03-03 19:12:07;22.5;46.5
79;2022-03-03 19:17:07;22.5;46.5
80;2022-03-03 19:22:07;22.5;46.5
81;2022-03-03 19:27:07;22.5;46.5
82;2022-03-03 19:32:07;22.5;46.5
83;2022-03-03 19:37:07;22.5;46.5
84;2022-03-03 19:42:07;22.4;47
85;2022-03-03 19:47:07;22.4;47
86;2022-03-03 19:52:07;22.4;47
