RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7184200199;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2871;;
Temperature Maximum;22,5°C;;
Temperature Minimum;11,6°C;;
Temperature Average;16,9°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,9%RH;;
Humidity Minimum;39,2%RH;;
Humidity Average;55,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;9/05/2022 17:50;;
End Time;19/05/2022 17:00;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-09 17:50:35;21,5;60,8
2;2022-05-09 17:55:35;21;50,9
3;2022-05-09 18:00:35;19,6;51,7
4;2022-05-09 18:05:35;18,7;52,6
5;2022-05-09 18:10:35;18,2;53,5
6;2022-05-09 18:15:35;17,9;54
7;2022-05-09 18:20:35;17,7;54,5
8;2022-05-09 18:25:35;17,6;54,9
9;2022-05-09 18:30:35;17,5;55,4
10;2022-05-09 18:35:35;17,4;55,4
11;2022-05-09 18:40:35;17,3;55,4
12;2022-05-09 18:45:35;17,3;55,9
13;2022-05-09 18:50:35;17,2;55,9
14;2022-05-09 18:55:35;17,1;56,3
15;2022-05-09 19:00:35;17,1;56,3
16;2022-05-09 19:05:35;17;56,3
17;2022-05-09 19:10:35;17;56,3
18;2022-05-09 19:15:35;16,9;56,3
19;2022-05-09 19:20:35;16,9;56,8
20;2022-05-09 19:25:35;16,8;56,8
21;2022-05-09 19:30:35;16,8;56,8
22;2022-05-09 19:35:35;16,7;56,8
23;2022-05-09 19:40:35;16,7;57,2
24;2022-05-09 19:45:35;16,7;57,2
25;2022-05-09 19:50:35;16,7;57,2
26;2022-05-09 19:55:35;16,7;57,2
27;2022-05-09 20:00:35;16,6;57,2
28;2022-05-09 20:05:35;16,6;57,2
29;2022-05-09 20:10:35;16,6;57,2
30;2022-05-09 20:15:35;16,6;57,7
31;2022-05-09 20:20:35;16,6;57,7
32;2022-05-09 20:25:35;16,5;57,7
33;2022-05-09 20:30:35;16,5;57,7
34;2022-05-09 20:35:35;16,5;57,7
35;2022-05-09 20:40:35;16,5;57,7
36;2022-05-09 20:45:35;16,5;58,2
37;2022-05-09 20:50:35;16,4;58,2
38;2022-05-09 20:55:35;16,4;58,1
39;2022-05-09 21:00:35;16,4;58,1
40;2022-05-09 21:05:35;16,4;58,1
41;2022-05-09 21:10:35;16,3;58,1
42;2022-05-09 21:15:35;16,3;58,1
43;2022-05-09 21:20:35;16,3;58,1
44;2022-05-09 21:25:35;16,2;58,1
45;2022-05-09 21:30:35;16,2;58,1
46;2022-05-09 21:35:35;16,1;58,6
47;2022-05-09 21:40:35;16,1;58,6
48;2022-05-09 21:45:35;16;58,6
49;2022-05-09 21:50:35;16;58,6
50;2022-05-09 21:55:35;16;59
51;2022-05-09 22:00:35;15,9;59
52;2022-05-09 22:05:35;15,9;59
53;2022-05-09 22:10:35;15,8;59
54;2022-05-09 22:15:35;15,8;59
55;2022-05-09 22:20:35;15,7;59
56;2022-05-09 22:25:35;15,7;59,5
57;2022-05-09 22:30:35;15,6;59,5
58;2022-05-09 22:35:35;15,6;59,5
59;2022-05-09 22:40:35;15,5;59,4
60;2022-05-09 22:45:35;15,5;59,9
61;2022-05-09 22:50:35;15,5;59,9
62;2022-05-09 22:55:35;15,4;59,9
63;2022-05-09 23:00:35;15,4;60,4
64;2022-05-09 23:05:35;15,4;60,4
65;2022-05-09 23:10:35;15,4;60,3
66;2022-05-09 23:15:35;15,3;60,3
67;2022-05-09 23:20:35;15,3;60,3
68;2022-05-09 23:25:35;15,3;60,3
69;2022-05-09 23:30:35;15,3;60,3
70;2022-05-09 23:35:35;15,2;60,8
71;2022-05-09 23:40:35;15,2;60,8
72;2022-05-09 23:45:35;15,1;60,8
73;2022-05-09 23:50:35;15,1;60,8
74;2022-05-09 23:55:35;15;60,8
75;2022-05-10 00:00:35;15;61,2
76;2022-05-10 00:05:35;14,9;61,2
77;2022-05-10 00:10:35;14,9;61,2
78;2022-05-10 00:15:35;14,8;61,2
79;2022-05-10 00:20:35;14,8;61,7
80;2022-05-10 00:25:35;14,7;61,7
81;2022-05-10 00:30:35;14,7;61,7
82;2022-05-10 00:35:35;14,7;61,7
83;2022-05-10 00:40:35;14,7;61,2
84;2022-05-10 00:45:35;14,7;61,6
85;2022-05-10 00:50:35;14,7;61,6
86;2022-05-10 00:55:35;14,7;61,6
87;2022-05-10 01:00:35;14,7;61,6
88;2022-05-10 01:05:35;14,6;61,6
89;2022-05-10 01:10:35;14,6;61,6
90;2022-05-10 01:15:35;14,6;61,6
91;2022-05-10 01:20:35;14,6;61,2
92;2022-05-10 01:25:35;14,5;61,6
93;2022-05-10 01:30:35;14,5;61,2
94;2022-05-10 01:35:35;14,5;61,2
95;2022-05-10 01:40:35;14,5;61,2
96;2022-05-10 01:45:35;14,5;61,2
97;2022-05-10 01:50:35;14,5;61,1
98;2022-05-10 01:55:35;14,5;61,1
99;2022-05-10 02:00:35;14,4;61,1
100;2022-05-10 02:05:35;14,3;61,1
101;2022-05-10 02:10:35;14,3;61,1
102;2022-05-10 02:15:35;14,3;61,1
103;2022-05-10 02:20:35;14,3;60,7
104;2022-05-10 02:25:35;14,3;60,7
105;2022-05-10 02:30:35;14,3;60,7
106;2022-05-10 02:35:35;14,3;60,6
107;2022-05-10 02:40:35;14,2;60,6
108;2022-05-10 02:45:35;14,2;60,6
109;2022-05-10 02:50:35;14,2;60,6
110;2022-05-10 02:55:35;14,1;60,6
111;2022-05-10 03:00:35;14,1;60,6
112;2022-05-10 03:05:35;14;60,6
113;2022-05-10 03:10:35;14;60,6
114;2022-05-10 03:15:35;14;60,6
115;2022-05-10 03:20:35;14;60,1
116;2022-05-10 03:25:35;14,1;60,2
117;2022-05-10 03:30:35;14;60,2
118;2022-05-10 03:35:35;14;60,1
119;2022-05-10 03:40:35;14;60,2
120;2022-05-10 03:45:35;14,1;60,2
121;2022-05-10 03:50:35;14,1;60,2
122;2022-05-10 03:55:35;14,1;60,6
123;2022-05-10 04:00:35;14,1;60,6
124;2022-05-10 04:05:35;14;60,1
125;2022-05-10 04:10:35;14;60,6
126;2022-05-10 04:15:35;13,9;60,6
127;2022-05-10 04:20:35;13,9;60,6
128;2022-05-10 04:25:35;13,9;60,6
129;2022-05-10 04:30:35;13,9;60,6
130;2022-05-10 04:35:35;13,9;60,6
131;2022-05-10 04:40:35;13,9;60,6
132;2022-05-10 04:45:35;13,9;60,6
133;2022-05-10 04:50:35;13,9;60,6
134;2022-05-10 04:55:35;13,9;60,6
135;2022-05-10 05:00:35;13,9;60,6
136;2022-05-10 05:05:35;13,9;60,6
137;2022-05-10 05:10:35;13,9;60,6
138;2022-05-10 05:15:35;13,9;60,1
139;2022-05-10 05:20:35;13,9;60,6
140;2022-05-10 05:25:35;13,9;60,1
