RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7184400752;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2781;;
Temperature Maximum;25,2°C;;
Temperature Minimum;10,7°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;72,8%RH;;
Humidity Minimum;45%RH;;
Humidity Average;57,6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-24 21:30:30;;
End Time;2022-05-04 13:10:30;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-24 21:30:30;21,7;47
2;2022-04-24 21:35:30;21,5;47
3;2022-04-24 21:40:30;21,4;47
4;2022-04-24 21:45:30;21,3;46,9
5;2022-04-24 21:50:30;21,1;46,9
6;2022-04-24 21:55:30;21;46,9
7;2022-04-24 22:00:30;20,9;46,9
8;2022-04-24 22:05:30;20,9;47,4
9;2022-04-24 22:10:30;20,8;47,4
10;2022-04-24 22:15:30;20,7;47,9
11;2022-04-24 22:20:30;20,6;47,9
12;2022-04-24 22:25:30;20,6;47,9
13;2022-04-24 22:30:30;20,5;47,9
14;2022-04-24 22:35:30;20,5;47,9
15;2022-04-24 22:40:30;20,4;47,9
16;2022-04-24 22:45:30;20,4;48,4
17;2022-04-24 22:50:30;20,3;48,4
18;2022-04-24 22:55:30;20,3;48,4
19;2022-04-24 23:00:30;20,3;48,9
20;2022-04-24 23:05:30;20,3;48,9
21;2022-04-24 23:10:30;20,3;48,9
22;2022-04-24 23:15:30;20,3;48,9
23;2022-04-24 23:20:30;20,3;48,9
24;2022-04-24 23:25:30;20,3;48,9
25;2022-04-24 23:30:30;20,3;48,9
26;2022-04-24 23:35:30;20,2;48,9
27;2022-04-24 23:40:30;20,2;48,9
28;2022-04-24 23:45:30;20,2;48,9
29;2022-04-24 23:50:30;20,2;48,9
30;2022-04-24 23:55:30;20,2;48,9
31;2022-04-25 00:00:30;20,2;48,9
