RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201H00370;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3854;;
Temperature Maximum;27,8°C;;
Temperature Minimum;11,6°C;;
Temperature Average;16,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;66,9%RH;;
Humidity Minimum;43,2%RH;;
Humidity Average;56%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15-05-2022 14:26;;
End Time;28-05-2022 23:31;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 14:26:49;20,5;52,4
2;2022-05-15 14:31:49;20,5;52,4
3;2022-05-15 14:36:49;20,5;52,4
4;2022-05-15 14:41:49;20,5;52,4
5;2022-05-15 14:46:49;20,5;52,4
6;2022-05-15 14:51:49;20,4;52,4
7;2022-05-15 14:56:49;20,4;52,4
8;2022-05-15 15:01:49;20,4;52,4
9;2022-05-15 15:06:49;20,4;52,4
10;2022-05-15 15:11:49;20,4;52,4
11;2022-05-15 15:16:49;20,4;52,4
12;2022-05-15 15:21:49;20,4;52,4
13;2022-05-15 15:26:49;20,4;52,4
14;2022-05-15 15:31:49;20,3;52,4
15;2022-05-15 15:36:49;20,3;52,4
16;2022-05-15 15:41:49;20,3;52,4
17;2022-05-15 15:46:49;20,3;51,8
18;2022-05-15 15:51:49;20,2;51,8
19;2022-05-15 15:56:49;20,2;52,3
20;2022-05-15 16:01:49;20,1;52,3
21;2022-05-15 16:06:49;20,1;52,3
22;2022-05-15 16:11:49;20;52,3
23;2022-05-15 16:16:49;20;52,3
24;2022-05-15 16:21:49;20;52,3
25;2022-05-15 16:26:49;19,9;52,3
26;2022-05-15 16:31:49;19,9;52,3
27;2022-05-15 16:36:49;19,9;52,3
28;2022-05-15 16:41:49;19,8;52,3
29;2022-05-15 16:46:49;19,8;52,3
30;2022-05-15 16:51:49;19,8;52,3
31;2022-05-15 16:56:49;19,8;52,3
32;2022-05-15 17:01:49;19,8;52,3
33;2022-05-15 17:06:49;19,8;52,3
34;2022-05-15 17:11:49;19,7;52,3
35;2022-05-15 17:16:49;19,7;52,3
36;2022-05-15 17:21:49;19,7;52,3
37;2022-05-15 17:26:49;19,7;52,3
38;2022-05-15 17:31:49;19,7;52,3
39;2022-05-15 17:36:49;19,6;52,3
40;2022-05-15 17:41:49;19,6;52,3
41;2022-05-15 17:46:49;19,6;52,2
42;2022-05-15 17:51:49;19,6;52,2
43;2022-05-15 17:56:49;19,6;52,2
44;2022-05-15 18:01:49;19,5;52,2
45;2022-05-15 18:06:49;19,5;52,3
46;2022-05-15 18:11:49;19,5;52,3
47;2022-05-15 18:16:49;19,5;52,3
48;2022-05-15 18:21:49;19,5;52,3
49;2022-05-15 18:26:49;19,5;52,3
50;2022-05-15 18:31:49;19,5;52,3
51;2022-05-15 18:36:49;19,4;52,3
52;2022-05-15 18:41:49;19,4;52,3
