RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;v405;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;1905-10-23 00:00:00;;
Temperature Maximum;28.7°C;;
Temperature Minimum;19.6°C;;
Temperature Average;22.9°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;48.6%RH;;
Humidity Minimum;32.9%RH;;
Humidity Average;42.5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-03-03 13:11:01;;
End Time;2022-03-10 22:01:01;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-03-03 13:11:01;22.4;43.9
2;2022-03-03 13:16:01;26.2;44.9
3;2022-03-03 13:21:01;25.9;43.3
4;2022-03-03 13:26:01;26;42.2
5;2022-03-03 13:31:01;26.1;42.2
6;2022-03-03 13:36:01;26.3;42.2
7;2022-03-03 13:41:01;26.4;42.2
8;2022-03-03 13:46:01;26.5;41.7
9;2022-03-03 13:51:01;26.6;41.7
10;2022-03-03 13:56:01;26.7;41.2
11;2022-03-03 14:01:01;26.8;41.2
12;2022-03-03 14:06:01;26.9;41.2
13;2022-03-03 14:11:01;27;41.2
14;2022-03-03 14:16:01;27;40.7
15;2022-03-03 14:21:01;27.1;40.1
16;2022-03-03 14:26:01;27.5;41.3
17;2022-03-03 14:31:01;27.8;40.2
18;2022-03-03 14:36:01;27.8;40.2
19;2022-03-03 14:41:01;27.8;40.2
20;2022-03-03 14:46:01;27.8;40.2
21;2022-03-03 14:51:01;27.7;39.1
22;2022-03-03 14:56:01;27.7;39.1
23;2022-03-03 15:01:01;27.9;39.7
24;2022-03-03 15:06:01;28.2;39.1
25;2022-03-03 15:11:01;28.2;39.1
26;2022-03-03 15:16:01;28.1;39.1
27;2022-03-03 15:21:01;28.3;39.1
28;2022-03-03 15:26:01;28.4;38.6
29;2022-03-03 15:31:01;28.3;38.6
30;2022-03-03 15:36:01;28.3;38
31;2022-03-03 15:41:01;28.2;38
32;2022-03-03 15:46:01;28.2;38
33;2022-03-03 15:51:01;28.5;38.1
34;2022-03-03 15:56:01;28.5;38.1
35;2022-03-03 16:01:01;28.4;38.1
36;2022-03-03 16:06:01;28.4;38
37;2022-03-03 16:11:01;28.3;38
38;2022-03-03 16:16:01;28.3;38
39;2022-03-03 16:21:01;28.3;38
40;2022-03-03 16:26:01;28.2;38
41;2022-03-03 16:31:01;28.3;38
42;2022-03-03 16:36:01;28.3;38
43;2022-03-03 16:41:01;28.2;37.5
44;2022-03-03 16:46:01;28.2;37.5
45;2022-03-03 16:51:01;28.4;38
46;2022-03-03 16:56:01;28.5;38.1
47;2022-03-03 17:01:01;28.7;38.1
