RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;719CE01679;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2649;;
Temperature Maximum;24,2°C;;
Temperature Minimum;10,7°C;;
Temperature Average;15,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;71,3%RH;;
Humidity Minimum;47,6%RH;;
Humidity Average;61,6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-23 10:25:14;;
End Time;2022-05-02 15:05:14;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:25:14;19,3;48,7
2;2022-04-23 10:30:14;18,8;48,6
3;2022-04-23 10:35:14;18,6;49,1
4;2022-04-23 10:40:14;18,4;49,6
5;2022-04-23 10:45:14;18,2;50,1
6;2022-04-23 10:50:14;18,4;56
7;2022-04-23 10:55:14;17,7;52,5
8;2022-04-23 11:00:14;17,3;53,4
9;2022-04-23 11:05:14;17,1;54,4
10;2022-04-23 11:10:14;17;54,8
11;2022-04-23 11:15:14;16,9;55,3
12;2022-04-23 11:20:14;16,9;55,3
13;2022-04-23 11:25:14;17;55,3
14;2022-04-23 11:30:14;17;55,3
15;2022-04-23 11:35:14;17,1;55,8
16;2022-04-23 11:40:14;17,2;55,8
17;2022-04-23 11:45:14;17,3;55,8
18;2022-04-23 11:50:14;17,3;55,4
19;2022-04-23 11:55:14;17,4;55,4
20;2022-04-23 12:00:14;17,4;55,4
21;2022-04-23 12:05:14;17,4;55,4
22;2022-04-23 12:10:14;17,5;55,4
23;2022-04-23 12:15:14;17,6;55,4
24;2022-04-23 12:20:14;17,6;55,4
25;2022-04-23 12:25:14;17,7;55,4
26;2022-04-23 12:30:14;17,7;54,9
27;2022-04-23 12:35:14;17,8;55
28;2022-04-23 12:40:14;17,9;55
29;2022-04-23 12:45:14;17,9;55
30;2022-04-23 12:50:14;18;55
31;2022-04-23 12:55:14;18;55
32;2022-04-23 13:00:14;18;54,5
33;2022-04-23 13:05:14;18,1;54,5
34;2022-04-23 13:10:14;18,1;54,5
35;2022-04-23 13:15:14;18,2;54,5
36;2022-04-23 13:20:14;18,2;54,5
37;2022-04-23 13:25:14;18,3;54,5
38;2022-04-23 13:30:14;18,3;54,5
39;2022-04-23 13:35:14;18,4;54,1
40;2022-04-23 13:40:14;18,4;54,1
41;2022-04-23 13:45:14;18,4;54,1
42;2022-04-23 13:50:14;18,5;54,1
43;2022-04-23 13:55:14;18,5;54,1
44;2022-04-23 14:00:14;18,5;54,1
45;2022-04-23 14:05:14;18,6;54,1
46;2022-04-23 14:10:14;18,6;53,6
47;2022-04-23 14:15:14;18,6;53,6
48;2022-04-23 14:20:14;18,6;53,6
49;2022-04-23 14:25:14;18,7;53,6
50;2022-04-23 14:30:14;18,7;53,6
51;2022-04-23 14:35:14;18,8;53,6
52;2022-04-23 14:40:14;18,8;53,6
53;2022-04-23 14:45:14;18,9;53,6
54;2022-04-23 14:50:14;18,9;53,2
55;2022-04-23 14:55:14;18,9;53,2
56;2022-04-23 15:00:14;18,9;53,2
57;2022-04-23 15:05:14;19;53,2
58;2022-04-23 15:10:14;19;53,2
59;2022-04-23 15:15:14;19;53,2
60;2022-04-23 15:20:14;19;52,7
61;2022-04-23 15:25:14;19;52,7
62;2022-04-23 15:30:14;19;52,7
63;2022-04-23 15:35:14;19,1;52,7
64;2022-04-23 15:40:14;19,1;52,7
65;2022-04-23 15:45:14;19,1;52,7
66;2022-04-23 15:50:14;19,1;52,2
67;2022-04-23 15:55:14;19,1;52,2
68;2022-04-23 16:00:14;19,1;52,2
69;2022-04-23 16:05:14;19,1;51,7
70;2022-04-23 16:10:14;19,2;51,7
71;2022-04-23 16:15:14;19,2;51,7
72;2022-04-23 16:20:14;19,2;51,7
73;2022-04-23 16:25:14;19,2;51,7
74;2022-04-23 16:30:14;19,2;51,7
75;2022-04-23 16:35:14;19,1;51,7
76;2022-04-23 16:40:14;19,2;51,7
77;2022-04-23 16:45:14;19,2;51,7
78;2022-04-23 16:50:14;19,2;51,7
79;2022-04-23 16:55:14;19,2;51,7
80;2022-04-23 17:00:14;19,2;51,7
81;2022-04-23 17:05:14;19,2;51,7
82;2022-04-23 17:10:14;19,1;51,7
83;2022-04-23 17:15:14;19,1;51,7
84;2022-04-23 17:20:14;19,1;51,7
85;2022-04-23 17:25:14;19,1;51,7
86;2022-04-23 17:30:14;19,1;51,7
87;2022-04-23 17:35:14;19;51,7
88;2022-04-23 17:40:14;19;51,7
89;2022-04-23 17:45:14;19;51,7
90;2022-04-23 17:50:14;18,9;51,7
91;2022-04-23 17:55:14;18,9;51,7
92;2022-04-23 18:00:14;18,9;52,2
93;2022-04-23 18:05:14;18,9;52,2
94;2022-04-23 18:10:14;18,8;52,1
95;2022-04-23 18:15:14;18,8;52,6
96;2022-04-23 18:20:14;18,7;52,6
97;2022-04-23 18:25:14;18,7;52,6
98;2022-04-23 18:30:14;18,7;52,6
99;2022-04-23 18:35:14;18,6;52,6
100;2022-04-23 18:40:14;18,6;53,1
101;2022-04-23 18:45:14;18,6;53,1
102;2022-04-23 18:50:14;18,6;53,1
103;2022-04-23 18:55:14;18,5;53,6
104;2022-04-23 19:00:14;18,5;53,6
105;2022-04-23 19:05:14;18,5;53,6
106;2022-04-23 19:10:14;18,5;53,6
107;2022-04-23 19:15:14;18,5;54,1
108;2022-04-23 19:20:14;18,4;54,6
109;2022-04-23 19:25:14;18,4;54,5
110;2022-04-23 19:30:14;18,4;54,5
111;2022-04-23 19:35:14;18,4;54,5
112;2022-04-23 19:40:14;18,4;55
113;2022-04-23 19:45:14;18,4;55
114;2022-04-23 19:50:14;18,4;55
115;2022-04-23 19:55:14;18,4;55
116;2022-04-23 20:00:14;18,3;55
117;2022-04-23 20:05:14;18,3;55
118;2022-04-23 20:10:14;18,3;55
119;2022-04-23 20:15:14;18,3;55
120;2022-04-23 20:20:14;18,3;55
121;2022-04-23 20:25:14;18,2;55
122;2022-04-23 20:30:14;18,2;55
123;2022-04-23 20:35:14;18,2;55
124;2022-04-23 20:40:14;18,2;55
125;2022-04-23 20:45:14;18,2;55
126;2022-04-23 20:50:14;18,1;55
127;2022-04-23 20:55:14;18,1;55,5
128;2022-04-23 21:00:14;18,1;55,5
129;2022-04-23 21:05:14;18;55,5
130;2022-04-23 21:10:14;18;55,5
131;2022-04-23 21:15:14;18;55,5
132;2022-04-23 21:20:14;18;55,5
133;2022-04-23 21:25:14;18;55,5
134;2022-04-23 21:30:14;17,9;55,4
135;2022-04-23 21:35:14;17,9;55,4
136;2022-04-23 21:40:14;17,9;55,4
137;2022-04-23 21:45:14;17,9;55,4
138;2022-04-23 21:50:14;17,8;55,9
139;2022-04-23 21:55:14;17,8;55,9
140;2022-04-23 22:00:14;17,8;55,9
141;2022-04-23 22:05:14;17,7;55,9
142;2022-04-23 22:10:14;17,7;55,9
143;2022-04-23 22:15:14;17,7;55,9
144;2022-04-23 22:20:14;17,7;56,4
145;2022-04-23 22:25:14;17,6;56,4
146;2022-04-23 22:30:14;17,6;56,4
147;2022-04-23 22:35:14;17,5;56,4
148;2022-04-23 22:40:14;17,5;56,4
149;2022-04-23 22:45:14;17,5;56,4
150;2022-04-23 22:50:14;17,5;56,4
151;2022-04-23 22:55:14;17,4;56,3
152;2022-04-23 23:00:14;17,4;56,8
153;2022-04-23 23:05:14;17,4;56,3
154;2022-04-23 23:10:14;17,4;56,8
155;2022-04-23 23:15:14;17,4;56,8
156;2022-04-23 23:20:14;17,3;56,8
157;2022-04-23 23:25:14;17,3;56,8
158;2022-04-23 23:30:14;17,2;56,8
159;2022-04-23 23:35:14;17,2;56,8
160;2022-04-23 23:40:14;17,2;56,8
161;2022-04-23 23:45:14;17,2;57,3
162;2022-04-23 23:50:14;17,1;57,2
163;2022-04-23 23:55:14;17;57,2
164;2022-04-24 00:00:14;17;57,2
165;2022-04-24 00:05:14;16,9;57,2
166;2022-04-24 00:10:14;16,9;57,2
167;2022-04-24 00:15:14;16,8;57,7
168;2022-04-24 00:20:14;16,8;57,7
169;2022-04-24 00:25:14;16,8;57,7
170;2022-04-24 00:30:14;16,8;57,7
171;2022-04-24 00:35:14;16,8;57,7
172;2022-04-24 00:40:14;16,7;57,7
173;2022-04-24 00:45:14;16,7;57,7
174;2022-04-24 00:50:14;16,7;57,7
175;2022-04-24 00:55:14;16,7;58,1
176;2022-04-24 01:00:14;16,7;58,1
177;2022-04-24 01:05:14;16,6;58,1
178;2022-04-24 01:10:14;16,6;58,1
179;2022-04-24 01:15:14;16,5;58,1
180;2022-04-24 01:20:14;16,5;58,1
181;2022-04-24 01:25:14;16,5;58,6
182;2022-04-24 01:30:14;16,4;58,6
183;2022-04-24 01:35:14;16,4;58,6
184;2022-04-24 01:40:14;16,3;58,6
185;2022-04-24 01:45:14;16,3;58,5
186;2022-04-24 01:50:14;16,2;59
187;2022-04-24 01:55:14;16,1;59
188;2022-04-24 02:00:14;16;59
189;2022-04-24 02:05:14;16;59
190;2022-04-24 02:10:14;15,9;59,4
191;2022-04-24 02:15:14;15,8;59,4
192;2022-04-24 02:20:14;15,8;59,4
193;2022-04-24 02:25:14;15,7;59,4
194;2022-04-24 02:30:14;15,7;59,9
195;2022-04-24 02:35:14;15,6;59,9
196;2022-04-24 02:40:14;15,6;59,9
197;2022-04-24 02:45:14;15,6;59,9
198;2022-04-24 02:50:14;15,5;59,8
199;2022-04-24 02:55:14;15,5;59,8
200;2022-04-24 03:00:14;15,5;59,8
201;2022-04-24 03:05:14;15,5;59,8
202;2022-04-24 03:10:14;15,5;59,8
203;2022-04-24 03:15:14;15,4;59,8
204;2022-04-24 03:20:14;15,4;59,8
205;2022-04-24 03:25:14;15,4;59,8
206;2022-04-24 03:30:14;15,3;60,3
