RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300455;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2568;;
Temperature Maximum;22,9°C;;
Temperature Minimum;14,7°C;;
Temperature Average;17,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;61,9%RH;;
Humidity Minimum;42,3%RH;;
Humidity Average;53,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 14:36:12;;
End Time;2022-05-04 12:31:12;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 14:36:12;21,2;46,9
2;2022-04-25 14:41:12;21,2;46,9
3;2022-04-25 14:46:12;21,3;46,9
4;2022-04-25 14:51:12;21,4;47,4
5;2022-04-25 14:56:12;21,5;47,4
6;2022-04-25 15:01:12;21,7;47,4
7;2022-04-25 15:06:12;21,9;47,5
8;2022-04-25 15:11:12;22,1;48
9;2022-04-25 15:16:12;22,3;48
10;2022-04-25 15:21:12;22,6;47,5
11;2022-04-25 15:26:12;22,9;47,6
12;2022-04-25 15:31:12;22,9;47,1
13;2022-04-25 15:36:12;22,8;47,1
14;2022-04-25 15:41:12;22,6;47,1
15;2022-04-25 15:46:12;22,9;48,6
16;2022-04-25 15:51:12;22,7;47,6
17;2022-04-25 15:56:12;22,7;47,6
18;2022-04-25 16:01:12;22,5;47,5
19;2022-04-25 16:06:12;22,3;47,5
20;2022-04-25 16:11:12;22,3;48
21;2022-04-25 16:16:12;22,2;48
22;2022-04-25 16:21:12;22,2;48
23;2022-04-25 16:26:12;22,2;48
24;2022-04-25 16:31:12;22,2;48
25;2022-04-25 16:36:12;22,2;48
26;2022-04-25 16:41:12;22,2;48
27;2022-04-25 16:46:12;22,2;48
28;2022-04-25 16:51:12;22,3;48
29;2022-04-25 16:56:12;22,4;48
30;2022-04-25 17:01:12;22,4;48,1
31;2022-04-25 17:06:12;22,4;48,1
32;2022-04-25 17:11:12;22,4;48,1
33;2022-04-25 17:16:12;22,4;48,1
34;2022-04-25 17:21:12;22,4;48,1
35;2022-04-25 17:26:12;22,3;48,1
36;2022-04-25 17:31:12;22,3;48
37;2022-04-25 17:36:12;22,2;48
38;2022-04-25 17:41:12;22,2;48
39;2022-04-25 17:46:12;22,2;48
40;2022-04-25 17:51:12;22,2;48
41;2022-04-25 17:56:12;22,1;48
42;2022-04-25 18:01:12;22,1;48
43;2022-04-25 18:06:12;22;48
44;2022-04-25 18:11:12;22;48
45;2022-04-25 18:16:12;21,9;48
46;2022-04-25 18:21:12;21,9;48
47;2022-04-25 18:26:12;21,9;48
48;2022-04-25 18:31:12;21,8;48
49;2022-04-25 18:36:12;21,8;48
50;2022-04-25 18:41:12;21,8;48
51;2022-04-25 18:46:12;21,7;48
52;2022-04-25 18:51:12;21,7;48
53;2022-04-25 18:56:12;21,7;48
54;2022-04-25 19:01:12;21,6;48
55;2022-04-25 19:06:12;21,6;48
56;2022-04-25 19:11:12;21,6;48
57;2022-04-25 19:16:12;21,5;48
58;2022-04-25 19:21:12;21,5;48
59;2022-04-25 19:26:12;21,5;47,9
60;2022-04-25 19:31:12;21,5;47,9
61;2022-04-25 19:36:12;21,5;47,9
62;2022-04-25 19:41:12;21,5;47,9
63;2022-04-25 19:46:12;21,5;47,9
64;2022-04-25 19:51:12;21,5;47,9
65;2022-04-25 19:56:12;21,4;47,9
66;2022-04-25 20:01:12;21,4;47,9
67;2022-04-25 20:06:12;21,4;47,9
68;2022-04-25 20:11:12;21,4;47,9
69;2022-04-25 20:16:12;21,4;47,9
70;2022-04-25 20:21:12;21,3;47,9
71;2022-04-25 20:26:12;21,3;47,9
72;2022-04-25 20:31:12;21,3;47,9
73;2022-04-25 20:36:12;21,3;47,9
74;2022-04-25 20:41:12;21,3;47,9
75;2022-04-25 20:46:12;21,2;47,9
76;2022-04-25 20:51:12;21,2;47,9
77;2022-04-25 20:56:12;21,2;47,9
78;2022-04-25 21:01:12;21,2;47,9
79;2022-04-25 21:06:12;21,2;47,9
80;2022-04-25 21:11:12;21,2;47,9
81;2022-04-25 21:16:12;21,1;47,9
82;2022-04-25 21:21:12;21,1;47,9
83;2022-04-25 21:26:12;21,1;47,9
84;2022-04-25 21:31:12;21,1;47,9
85;2022-04-25 21:36:12;21,1;47,9
86;2022-04-25 21:41:12;21,1;47,9
87;2022-04-25 21:46:12;21;47,9
88;2022-04-25 21:51:12;21;47,9
89;2022-04-25 21:56:12;21;47,9
90;2022-04-25 22:01:12;21;47,9
91;2022-04-25 22:06:12;21;47,9
92;2022-04-25 22:11:12;21;47,9
93;2022-04-25 22:16:12;21;47,9
94;2022-04-25 22:21:12;20,9;47,9
95;2022-04-25 22:26:12;20,9;47,9
96;2022-04-25 22:31:12;20,9;47,9
97;2022-04-25 22:36:12;20,9;47,9
98;2022-04-25 22:41:12;20,9;47,9
99;2022-04-25 22:46:12;20,9;47,9
100;2022-04-25 22:51:12;20,9;47,9
101;2022-04-25 22:56:12;20,9;47,9
102;2022-04-25 23:01:12;20,9;47,9
103;2022-04-25 23:06:12;20,9;47,9
104;2022-04-25 23:11:12;20,9;47,9
105;2022-04-25 23:16:12;20,9;47,9
106;2022-04-25 23:21:12;20,9;47,9
107;2022-04-25 23:26:12;20,9;47,9
108;2022-04-25 23:31:12;20,8;47,9
109;2022-04-25 23:36:12;20,8;47,9
110;2022-04-25 23:41:12;20,8;47,9
111;2022-04-25 23:46:12;20,8;47,8
112;2022-04-25 23:51:12;20,8;47,8
113;2022-04-25 23:56:12;20,8;47,8
114;2022-04-26 00:01:12;20,8;47,8
115;2022-04-26 00:06:12;20,8;47,8
116;2022-04-26 00:11:12;20,8;47,8
117;2022-04-26 00:16:12;20,8;47,8
118;2022-04-26 00:21:12;20,8;47,8
119;2022-04-26 00:26:12;20,8;47,8
120;2022-04-26 00:31:12;20,7;47,8
121;2022-04-26 00:36:12;20,7;47,8
122;2022-04-26 00:41:12;20,7;47,8
123;2022-04-26 00:46:12;20,7;47,8
124;2022-04-26 00:51:12;20,7;47,8
125;2022-04-26 00:56:12;20,7;47,8
126;2022-04-26 01:01:12;20,7;47,8
127;2022-04-26 01:06:12;20,7;47,8
128;2022-04-26 01:11:12;20,7;47,8
129;2022-04-26 01:16:12;20,7;47,8
130;2022-04-26 01:21:12;20,7;47,8
131;2022-04-26 01:26:12;20,7;47,8
132;2022-04-26 01:31:12;20,7;47,8
133;2022-04-26 01:36:12;20,7;47,8
134;2022-04-26 01:41:12;20,7;47,8
135;2022-04-26 01:46:12;20,7;47,8
136;2022-04-26 01:51:12;20,7;47,8
137;2022-04-26 01:56:12;20,7;47,8
138;2022-04-26 02:01:12;20,6;47,8
139;2022-04-26 02:06:12;20,6;47,8
140;2022-04-26 02:11:12;20,6;48,3
141;2022-04-26 02:16:12;20,6;48,3
142;2022-04-26 02:21:12;20,6;47,8
143;2022-04-26 02:26:12;20,6;47,8
144;2022-04-26 02:31:12;20,6;47,8
145;2022-04-26 02:36:12;20,6;47,8
146;2022-04-26 02:41:12;20,6;47,8
147;2022-04-26 02:46:12;20,6;47,8
148;2022-04-26 02:51:12;20,6;48,3
149;2022-04-26 02:56:12;20,6;48,3
150;2022-04-26 03:01:12;20,6;47,8
151;2022-04-26 03:06:12;20,6;48,3
152;2022-04-26 03:11:12;20,6;48,3
153;2022-04-26 03:16:12;20,6;48,3
154;2022-04-26 03:21:12;20,6;47,8
155;2022-04-26 03:26:12;20,6;48,3
156;2022-04-26 03:31:12;20,6;48,3
157;2022-04-26 03:36:12;20,6;48,3
