RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V57;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;4121;;
Temperature Maximum;26.9°C;;
Temperature Minimum;20.6°C;;
Temperature Average;23.8°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;55.3%RH;;
Humidity Minimum;42.1%RH;;
Humidity Average;51.1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;4/01/2022 9:27;;
End Time;18/01/2022 16:47;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-23 13:17:30;7,9;72,8
2;2022-05-23 13:19:30;7,3;71,1
3;2022-05-23 13:21:30;6,5;74,1
4;2022-05-23 13:23:30;5,9;76,1
5;2022-05-23 13:25:30;5,3;73,1
6;2022-05-23 13:27:30;4,6;74,1
7;2022-05-23 13:29:30;4,2;81,5
8;2022-05-23 13:31:30;4,3;88,8
9;2022-05-23 13:33:30;4,4;90
10;2022-05-23 13:35:30;4,7;93,4
11;2022-05-23 13:37:30;5;93,9
12;2022-05-23 13:39:30;4,6;83,2
13;2022-05-23 13:41:30;4,3;80,1
14;2022-05-23 13:43:30;4;82,8
15;2022-05-23 13:45:30;3,9;86,6
16;2022-05-23 13:47:30;3,9;89,9
17;2022-05-23 13:49:30;4;92
18;2022-05-23 13:51:30;4,1;92,5
19;2022-05-23 13:53:30;4,4;94,5
20;2022-05-23 13:55:30;4,7;95,1
21;2022-05-23 13:57:30;4,4;88
22;2022-05-23 13:59:30;3,9;80,1
23;2022-05-23 14:01:30;3,6;83,5
24;2022-05-23 14:03:30;3,5;87,3
25;2022-05-23 14:05:30;3,5;90
26;2022-05-23 14:07:30;3,6;91,8
27;2022-05-23 14:09:30;3,8;93,3
28;2022-05-23 14:11:30;4;94,3
29;2022-05-23 14:13:30;4,2;94,8
30;2022-05-23 14:15:30;4,4;95,3
31;2022-05-23 14:17:30;4,6;95,6
32;2022-05-23 14:19:30;4,7;95,4
33;2022-05-23 14:21:30;4,4;87,4
34;2022-05-23 14:23:30;4,1;84,5
35;2022-05-23 14:25:30;3,9;87,5
36;2022-05-23 14:27:30;3,9;90,4
37;2022-05-23 14:29:30;4;92,4
38;2022-05-23 14:31:30;4,1;93,8
39;2022-05-23 14:33:30;4,3;94,7
40;2022-05-23 14:35:30;4,5;95,4
41;2022-05-23 14:37:30;4,7;95,7
42;2022-05-23 14:39:30;4,6;93,3
43;2022-05-23 14:41:30;4,4;89,5
44;2022-05-23 14:43:30;4,3;90,3
45;2022-05-23 14:45:30;4,3;91,3
46;2022-05-23 14:47:30;4,3;92,8
47;2022-05-23 14:49:30;4,4;94
48;2022-05-23 14:51:30;4,6;94,8
49;2022-05-23 14:53:30;4,7;95,4
50;2022-05-23 14:55:30;4,9;95,8
51;2022-05-23 14:57:30;5;95,6
52;2022-05-23 14:59:30;5,1;95,7
53;2022-05-23 15:01:30;5,2;96
54;2022-05-23 15:03:30;5,3;96,2
55;2022-05-23 15:05:30;5,5;96,5
56;2022-05-23 15:07:30;5,6;96,7
57;2022-05-23 15:09:30;5,8;96,9
58;2022-05-23 15:11:30;5,9;97
59;2022-05-23 15:13:30;6;97,2
60;2022-05-23 15:15:30;6,2;97,3
61;2022-05-23 15:17:30;6,3;97,5
62;2022-05-23 15:19:30;6,4;97,5
63;2022-05-23 15:21:30;6,5;97,6
64;2022-05-23 15:23:30;6,7;97,6
65;2022-05-23 15:25:30;6,8;97,7
66;2022-05-23 15:27:30;6,9;97,6
67;2022-05-23 15:29:30;7;97,7
68;2022-05-23 15:31:30;7,1;97,7
69;2022-05-23 15:33:30;7,2;97,8
70;2022-05-23 15:35:30;7;96,5
71;2022-05-23 15:37:30;6,7;92,1
72;2022-05-23 15:39:30;6,4;90,1
73;2022-05-23 15:41:30;6,1;88,8
74;2022-05-23 15:43:30;5,8;88,5
75;2022-05-23 15:45:30;5,5;86,5
76;2022-05-23 15:47:30;5,1;84,8
77;2022-05-23 15:49:30;4,7;84
78;2022-05-23 15:51:30;4,3;83,7
79;2022-05-23 15:53:30;3,9;85,5
80;2022-05-23 15:55:30;3,8;89,7
81;2022-05-23 15:57:30;3,9;92,9
82;2022-05-23 15:59:30;4;94,7
83;2022-05-23 16:01:30;4,2;96
84;2022-05-23 16:03:30;4,4;96,5
85;2022-05-23 16:05:30;4,6;97,1
86;2022-05-23 16:07:30;4,6;94,9
87;2022-05-23 16:09:30;4,3;86,9
88;2022-05-23 16:11:30;4;86,9
89;2022-05-23 16:13:30;3,9;90,5
90;2022-05-23 16:15:30;3,9;93,3
91;2022-05-23 16:17:30;4;94,8
92;2022-05-23 16:19:30;4,2;95,9
93;2022-05-23 16:21:30;4,4;96,5
94;2022-05-23 16:23:30;4,6;97
95;2022-05-23 16:25:30;4,7;96,6
96;2022-05-23 16:27:30;4,3;87,6
97;2022-05-23 16:29:30;4;85,5
98;2022-05-23 16:31:30;3,8;89,3
99;2022-05-23 16:33:30;3,8;92,3
100;2022-05-23 16:35:30;3,9;94,2
101;2022-05-23 16:37:30;4,1;95,5
102;2022-05-23 16:39:30;4,3;96,4
103;2022-05-23 16:41:30;4,5;96,9
104;2022-05-23 16:43:30;4,7;97,4
105;2022-05-23 16:45:30;4,5;92
106;2022-05-23 16:47:30;4,1;84,8
107;2022-05-23 16:49:30;3,8;87,6
108;2022-05-23 16:51:30;3,8;91,2
109;2022-05-23 16:53:30;3,8;93,6
110;2022-05-23 16:55:30;4;95
111;2022-05-23 16:57:30;4,1;96
112;2022-05-23 16:59:30;4,3;96,6
113;2022-05-23 17:01:30;4,5;97,1
114;2022-05-23 17:03:30;4,7;97,2
115;2022-05-23 17:05:30;4,4;90,1
116;2022-05-23 17:07:30;4,1;85,4
117;2022-05-23 17:09:30;3,8;88,3
118;2022-05-23 17:11:30;3,8;91,5
119;2022-05-23 17:13:30;3,8;93,9
120;2022-05-23 17:15:30;4;95,1
121;2022-05-23 17:17:30;4,1;96
122;2022-05-23 17:19:30;4,3;96,7
123;2022-05-23 17:21:30;4,6;97,2
124;2022-05-23 17:23:30;4,7;97,1
125;2022-05-23 17:25:30;4,4;89,8
126;2022-05-23 17:27:30;4,1;85,7
127;2022-05-23 17:29:30;3,8;88,9
128;2022-05-23 17:31:30;3,8;92,1
129;2022-05-23 17:33:30;3,9;94,2
130;2022-05-23 17:35:30;4;95,4
131;2022-05-23 17:37:30;4,2;96,3
132;2022-05-23 17:39:30;4,4;96,8
133;2022-05-23 17:41:30;4,6;97,2
134;2022-05-23 17:43:30;4,7;96,4
135;2022-05-23 17:45:30;4,3;86,9
136;2022-05-23 17:47:30;4;86,4
137;2022-05-23 17:49:30;3,8;90
138;2022-05-23 17:51:30;3,8;92,9
139;2022-05-23 17:53:30;3,9;94,7
140;2022-05-23 17:55:30;4,1;96
141;2022-05-23 17:57:30;4,3;96,6
142;2022-05-23 17:59:30;4,4;97,1
143;2022-05-23 18:01:30;4,6;97,4
144;2022-05-23 18:03:30;4,6;94,9
145;2022-05-23 18:05:30;4,2;86,5
146;2022-05-23 18:07:30;4;88,2
147;2022-05-23 18:09:30;3,8;91,3
148;2022-05-23 18:11:30;3,9;93,8
