RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300589;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3876;;
Temperature Maximum;25,7°C;;
Temperature Minimum;12,2°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;63,4%RH;;
Humidity Minimum;41,4%RH;;
Humidity Average;55,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15-05-2022 14:26;;
End Time;29-05-2022 1:21;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 14:26:53;21,3;51
2;2022-05-15 14:31:53;21,4;51
3;2022-05-15 14:36:53;21,4;51
4;2022-05-15 14:41:53;21,3;51
5;2022-05-15 14:46:53;21,2;51
6;2022-05-15 14:51:53;21,1;51
7;2022-05-15 14:56:53;21;51
8;2022-05-15 15:01:53;21;51
9;2022-05-15 15:06:53;20,9;51
10;2022-05-15 15:11:53;20,9;51
11;2022-05-15 15:16:53;20,8;51
12;2022-05-15 15:21:53;20,8;51
13;2022-05-15 15:26:53;20,7;50,9
14;2022-05-15 15:31:53;20,6;50,9
15;2022-05-15 15:36:53;20,6;50,9
16;2022-05-15 15:41:53;20,5;50,9
17;2022-05-15 15:46:53;20,5;50,9
18;2022-05-15 15:51:53;20,4;50,9
19;2022-05-15 15:56:53;20,4;51,4
20;2022-05-15 16:01:53;20,3;51,4
21;2022-05-15 16:06:53;20,3;51,4
22;2022-05-15 16:11:53;20,3;51,4
23;2022-05-15 16:16:53;20,3;51,4
24;2022-05-15 16:21:53;20,2;51,4
25;2022-05-15 16:26:53;20,2;51,4
26;2022-05-15 16:31:53;20,2;51,4
27;2022-05-15 16:36:53;20,1;51,4
28;2022-05-15 16:41:53;20,1;51,4
29;2022-05-15 16:46:53;20,1;51,4
30;2022-05-15 16:51:53;20;51,4
31;2022-05-15 16:56:53;20;51,4
32;2022-05-15 17:01:53;20;51,4
33;2022-05-15 17:06:53;20;51,4
34;2022-05-15 17:11:53;19,9;51,3
35;2022-05-15 17:16:53;19,9;51,3
36;2022-05-15 17:21:53;19,9;51,3
37;2022-05-15 17:26:53;19,9;51,3
38;2022-05-15 17:31:53;19,8;51,3
39;2022-05-15 17:36:53;19,8;51,3
40;2022-05-15 17:41:53;19,8;51,3
41;2022-05-15 17:46:53;19,8;51,3
42;2022-05-15 17:51:53;19,8;51,3
43;2022-05-15 17:56:53;19,8;51,3
44;2022-05-15 18:01:53;19,8;51,3
45;2022-05-15 18:06:53;19,7;51,3
46;2022-05-15 18:11:53;19,7;51,3
47;2022-05-15 18:16:53;19,7;51,3
48;2022-05-15 18:21:53;19,7;51,3
49;2022-05-15 18:26:53;19,7;51,3
50;2022-05-15 18:31:53;19,7;51,3
51;2022-05-15 18:36:53;19,7;51,3
52;2022-05-15 18:41:53;19,7;51,3
53;2022-05-15 18:46:53;19,6;51,3
