Informe de datos;;;;;
Archivo creado el:2022-05-28 17:24:59;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:16:30
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V805;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2090;;MKT;20,0;
Primera lectura;2022-05-21 11:16:30;;Última lectura;2022-05-28 17:21:30;
Máximo(Temperatura);24,9°C;;Mínimo(Temperatura);18,9°C;
Promedio(Temperatura);20,0°C;;Tiempo de grabación;7D 6H 5M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);82,5%;;Mínimo(Humedad);63,0%;
Promedio(Humedad);71,9%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:16:30;22,1;65,1;;
2;2022-05-21 11:21:30;21,8;64,2;;
3;2022-05-21 11:26:30;21,1;65,9;;
4;2022-05-21 11:31:30;20,7;66,7;;
5;2022-05-21 11:36:30;20,5;67,6;;
6;2022-05-21 11:41:30;20,3;68;;
7;2022-05-21 11:46:30;20,3;68,5;;
8;2022-05-21 11:51:30;20,2;68,9;;
9;2022-05-21 11:56:30;20,2;69,4;;
10;2022-05-21 12:01:30;20,2;69,4;;
11;2022-05-21 12:06:30;20,2;69,4;;
12;2022-05-21 12:11:30;20,1;69,3;;
13;2022-05-21 12:16:30;20,1;69,3;;
14;2022-05-21 12:21:30;20,1;69,3;;
15;2022-05-21 12:26:30;20,1;69,3;;
16;2022-05-21 12:31:30;20,1;69,8;;
17;2022-05-21 12:36:30;20,1;69,8;;
18;2022-05-21 12:41:30;20,1;70,2;;
19;2022-05-21 12:46:30;20,1;70,2;;
20;2022-05-21 12:51:30;20,1;70,7;;
21;2022-05-21 12:56:30;20,1;70,7;;
22;2022-05-21 13:01:30;20,1;71,1;;
23;2022-05-21 13:06:30;20,1;71,1;;
24;2022-05-21 13:11:30;20,2;71,1;;
25;2022-05-21 13:16:30;20,2;71,1;;
26;2022-05-21 13:21:30;20,3;71,1;;
27;2022-05-21 13:26:30;20,3;71,1;;
28;2022-05-21 13:31:30;20,3;71,6;;
29;2022-05-21 13:36:30;20,3;71,6;;
30;2022-05-21 13:41:30;20,4;71,6;;
31;2022-05-21 13:46:30;20,4;71,6;;
32;2022-05-21 13:51:30;20,5;71,6;;
33;2022-05-21 13:56:30;20,5;71,6;;
34;2022-05-21 14:01:30;20,5;71,6;;
35;2022-05-21 14:06:30;20,5;71,6;;
36;2022-05-21 14:11:30;20,5;72,1;;
37;2022-05-21 14:16:30;20,5;72,1;;
38;2022-05-21 14:21:30;20,5;72,1;;
39;2022-05-21 14:26:30;20,5;72,1;;
40;2022-05-21 14:31:30;20,6;72,5;;
41;2022-05-21 14:36:30;20,6;72,5;;
42;2022-05-21 14:41:30;20,5;72,5;;
43;2022-05-21 14:46:30;20,5;72,5;;
44;2022-05-21 14:51:30;20,5;72,1;;
45;2022-05-21 14:56:30;20,5;72,1;;
46;2022-05-21 15:01:30;20,5;72,1;;
