RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V50;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3612;;
Temperature Maximum;26°C;;
Temperature Minimum;11,5°C;;
Temperature Average;16,2°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;69,5%RH;;
Humidity Minimum;46,5%RH;;
Humidity Average;58,2%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:44;;
End Time;28-05-2022 22:39;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:44:52;18,5;52,2
2;2022-05-16 09:49:52;18,3;51,6
3;2022-05-16 09:54:52;18,2;51,1
4;2022-05-16 09:59:52;18;47,5
5;2022-05-16 10:04:52;17,7;46,5
6;2022-05-16 10:09:52;17,9;49,6
7;2022-05-16 10:14:52;17,7;46,5
8;2022-05-16 10:19:52;16,1;46,8
9;2022-05-16 10:24:52;15,3;47,7
10;2022-05-16 10:29:52;14,7;48,2
11;2022-05-16 10:34:52;14,5;48,6
12;2022-05-16 10:39:52;14,3;49,1
13;2022-05-16 10:44:52;14,2;49,1
14;2022-05-16 10:49:52;14,2;49,1
15;2022-05-16 10:54:52;14,2;49,6
16;2022-05-16 10:59:52;14,3;49,6
17;2022-05-16 11:04:52;14,3;49,1
18;2022-05-16 11:09:52;14,3;49,6
19;2022-05-16 11:14:52;14,4;49,6
20;2022-05-16 11:19:52;14,4;49,6
21;2022-05-16 11:24:52;14,5;49,6
22;2022-05-16 11:29:52;14,5;49,6
23;2022-05-16 11:34:52;14,6;49,6
24;2022-05-16 11:39:52;14,6;49,6
25;2022-05-16 11:44:52;14,7;50,2
26;2022-05-16 11:49:52;14,7;50,2
27;2022-05-16 11:54:52;14,7;50,7
28;2022-05-16 11:59:52;14,8;51,2
29;2022-05-16 12:04:52;14,8;51,2
30;2022-05-16 12:09:52;14,9;51,2
31;2022-05-16 12:14:52;14,9;51,2
32;2022-05-16 12:19:52;15;51,2
33;2022-05-16 12:24:52;15;51,2
34;2022-05-16 12:29:52;15,1;51,2
35;2022-05-16 12:34:52;15,1;51,2
36;2022-05-16 12:39:52;15,2;51,2
37;2022-05-16 12:44:52;15,2;51,2
38;2022-05-16 12:49:52;15,3;51,2
39;2022-05-16 12:54:52;15,3;51,2
40;2022-05-16 12:59:52;15,4;51,2
41;2022-05-16 13:04:52;15,4;51,2
42;2022-05-16 13:09:52;15,4;51,3
43;2022-05-16 13:14:52;15,4;51,3
44;2022-05-16 13:19:52;15,4;51,3
45;2022-05-16 13:24:52;15,5;51,3
46;2022-05-16 13:29:52;15,5;51,8
47;2022-05-16 13:34:52;15,6;51,8
48;2022-05-16 13:39:52;15,6;51,8
49;2022-05-16 13:44:52;15,6;51,8
50;2022-05-16 13:49:52;15,7;51,8
51;2022-05-16 13:54:52;15,7;51,8
52;2022-05-16 13:59:52;15,7;51,8
53;2022-05-16 14:04:52;15,8;52,3
54;2022-05-16 14:09:52;15,8;52,3
55;2022-05-16 14:14:52;15,8;52,3
56;2022-05-16 14:19:52;15,9;52,8
57;2022-05-16 14:24:52;15,9;52,8
58;2022-05-16 14:29:52;16;52,8
59;2022-05-16 14:34:52;16;53,3
60;2022-05-16 14:39:52;16;53,3
61;2022-05-16 14:44:52;16,1;53,3
62;2022-05-16 14:49:52;16,1;53,3
63;2022-05-16 14:54:52;16,2;53,8
64;2022-05-16 14:59:52;16,2;53,4
65;2022-05-16 15:04:52;16,3;53,4
66;2022-05-16 15:09:52;16,3;53,4
67;2022-05-16 15:14:52;16,3;53,4
68;2022-05-16 15:19:52;16,4;53,4
69;2022-05-16 15:24:52;16,4;53,4
70;2022-05-16 15:29:52;16,4;53,4
71;2022-05-16 15:34:52;16,5;53,4
72;2022-05-16 15:39:52;16,5;53,4
73;2022-05-16 15:44:52;16,5;53,4
74;2022-05-16 15:49:52;16,5;53,4
75;2022-05-16 15:54:52;16,5;53,4
76;2022-05-16 15:59:52;16,5;53,4
77;2022-05-16 16:04:52;16,5;53,4
78;2022-05-16 16:09:52;16,6;53,4
79;2022-05-16 16:14:52;16,6;53,4
80;2022-05-16 16:19:52;16,6;53,4
81;2022-05-16 16:24:52;16,6;53,4
82;2022-05-16 16:29:52;16,6;53,4
83;2022-05-16 16:34:52;16,6;53,4
84;2022-05-16 16:39:52;16,7;53,4
85;2022-05-16 16:44:52;16,7;53,4
86;2022-05-16 16:49:52;16,7;53,4
87;2022-05-16 16:54:52;16,7;53,4
88;2022-05-16 16:59:52;17,4;53
89;2022-05-16 17:04:52;17,3;52,5
90;2022-05-16 17:09:52;17,2;52,5
91;2022-05-16 17:14:52;17,2;52
92;2022-05-16 17:19:52;17,1;52,5
93;2022-05-16 17:24:52;17,1;52,5
94;2022-05-16 17:29:52;17;52,5
95;2022-05-16 17:34:52;17;52,5
96;2022-05-16 17:39:52;16,9;52,4
97;2022-05-16 17:44:52;16,9;52,4
98;2022-05-16 17:49:52;16,8;52,9
99;2022-05-16 17:54:52;16,7;52,9
100;2022-05-16 17:59:52;16,7;52,9
101;2022-05-16 18:04:52;16,7;53,4
102;2022-05-16 18:09:52;16,6;53,4
103;2022-05-16 18:14:52;16,5;53,4
104;2022-05-16 18:19:52;16,5;53,4
105;2022-05-16 18:24:52;16,4;53,4
106;2022-05-16 18:29:52;16,3;53,4
107;2022-05-16 18:34:52;16,3;53,8
108;2022-05-16 18:39:52;16,2;53,8
109;2022-05-16 18:44:52;16,1;53,8
110;2022-05-16 18:49:52;16,1;54,3
111;2022-05-16 18:54:52;16;54,3
112;2022-05-16 18:59:52;16;54,3
113;2022-05-16 19:04:52;15,9;54,3
114;2022-05-16 19:09:52;15,9;54,3
115;2022-05-16 19:14:52;15,9;54,3
116;2022-05-16 19:19:52;15,8;54,3
117;2022-05-16 19:24:52;15,7;54,3
118;2022-05-16 19:29:52;15,7;54,7
119;2022-05-16 19:34:52;15,6;54,7
120;2022-05-16 19:39:52;15,6;54,7
121;2022-05-16 19:44:52;15,5;54,7
122;2022-05-16 19:49:52;15,5;54,7
123;2022-05-16 19:54:52;15,4;54,7
124;2022-05-16 19:59:52;15,4;55,2
125;2022-05-16 20:04:52;15,4;55,2
126;2022-05-16 20:09:52;15,4;55,2
127;2022-05-16 20:14:52;15,4;55,2
128;2022-05-16 20:19:52;15,3;55,2
129;2022-05-16 20:24:52;15,3;55,2
130;2022-05-16 20:29:52;15,3;55,2
131;2022-05-16 20:34:52;15,2;55,2
132;2022-05-16 20:39:52;15,2;55,1
