RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201H00413;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2188;;
Temperature Maximum;22,8°C;;
Temperature Minimum;12,4°C;;
Temperature Average;16,7°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;62,3%RH;;
Humidity Minimum;30,8%RH;;
Humidity Average;52,3%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;09-05-2022 9:37;;
End Time;16-05-2022 23:52;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-09 09:37:46;18,5;46,1
2;2022-05-09 09:42:46;22,8;51,1
3;2022-05-09 09:47:46;21,8;44,5
4;2022-05-09 09:52:46;18,2;45,6
5;2022-05-09 09:57:46;16,2;47,4
6;2022-05-09 10:02:46;15,2;49,2
7;2022-05-09 10:07:46;14,7;50,7
8;2022-05-09 10:12:46;14,4;51,6
9;2022-05-09 10:17:46;14,2;52,6
10;2022-05-09 10:22:46;14,1;53
11;2022-05-09 10:27:46;14;53,5
12;2022-05-09 10:32:46;14;53,5
13;2022-05-09 10:37:46;14,1;54
14;2022-05-09 10:42:46;14,1;54
15;2022-05-09 10:47:46;14,2;54
16;2022-05-09 10:52:46;14,2;54,5
17;2022-05-09 10:57:46;14,3;54,5
18;2022-05-09 11:02:46;14,3;54,5
19;2022-05-09 11:07:46;14,4;54,5
20;2022-05-09 11:12:46;14,5;54,5
21;2022-05-09 11:17:46;14,5;54,6
22;2022-05-09 11:22:46;14,6;54,6
23;2022-05-09 11:27:46;14,7;54,6
24;2022-05-09 11:32:46;14,7;54,6
25;2022-05-09 11:37:46;14,8;54,6
26;2022-05-09 11:42:46;14,9;54,6
27;2022-05-09 11:47:46;15;54,6
28;2022-05-09 11:52:46;15,1;54,6
29;2022-05-09 11:57:46;15,2;54,6
30;2022-05-09 12:02:46;15,3;54,2
31;2022-05-09 12:07:46;15,4;54,2
32;2022-05-09 12:12:46;15,5;54,2
33;2022-05-09 12:17:46;15,6;54,2
34;2022-05-09 12:22:46;15,7;54,2
35;2022-05-09 12:27:46;15,8;53,8
36;2022-05-09 12:32:46;15,9;53,8
37;2022-05-09 12:37:46;15,9;53,3
38;2022-05-09 12:42:46;16;53,3
39;2022-05-09 12:47:46;16,1;53,3
40;2022-05-09 12:52:46;16,2;53,3
41;2022-05-09 12:57:46;16,3;52,8
42;2022-05-09 13:02:46;16,4;52,9
43;2022-05-09 13:07:46;16,5;52,9
44;2022-05-09 13:12:46;16,7;52,4
45;2022-05-09 13:17:46;16,7;52,4
46;2022-05-09 13:22:46;16,8;51,9
47;2022-05-09 13:27:46;16,9;52
48;2022-05-09 13:32:46;17;51,5
49;2022-05-09 13:37:46;17,1;51,5
50;2022-05-09 13:42:46;17,2;51,5
51;2022-05-09 13:47:46;17,3;51
52;2022-05-09 13:52:46;17,4;51
53;2022-05-09 13:57:46;17,4;51
54;2022-05-09 14:02:46;17,5;50,5
55;2022-05-09 14:07:46;17,5;50,5
56;2022-05-09 14:12:46;17,6;50,6
57;2022-05-09 14:17:46;17,7;50,6
58;2022-05-09 14:22:46;17,8;50,6
59;2022-05-09 14:27:46;17,8;50,1
60;2022-05-09 14:32:46;17,9;50,1
