RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V372;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3852;;
Temperature Maximum;26,2°C;;
Temperature Minimum;11,6°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,3%RH;;
Humidity Minimum;46,4%RH;;
Humidity Average;58,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15/5/2022 14:26;;
End Time;28/5/2022 23:21;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 14:26:47;20,9;54,5
2;2022-05-15 14:31:47;21,1;54,5
3;2022-05-15 14:36:47;21,1;54,5
4;2022-05-15 14:41:47;21,1;54
5;2022-05-15 14:46:47;21;54
6;2022-05-15 14:51:47;20,9;54
7;2022-05-15 14:56:47;20,9;54
8;2022-05-15 15:01:47;20,8;53,9
9;2022-05-15 15:06:47;20,7;53,9
10;2022-05-15 15:11:47;20,7;53,9
11;2022-05-15 15:16:47;20,6;53,9
12;2022-05-15 15:21:47;20,6;53,9
13;2022-05-15 15:26:47;20,5;54,4
14;2022-05-15 15:31:47;20,4;54,4
15;2022-05-15 15:36:47;20,4;54,4
16;2022-05-15 15:41:47;20,3;54,4
17;2022-05-15 15:46:47;20,3;54,4
18;2022-05-15 15:51:47;20,3;54,4
19;2022-05-15 15:56:47;20,2;54,4
20;2022-05-15 16:01:47;20,2;54,3
21;2022-05-15 16:06:47;20,1;54,3
22;2022-05-15 16:11:47;20,1;54,3
23;2022-05-15 16:16:47;20;54,8
24;2022-05-15 16:21:47;20;54,8
25;2022-05-15 16:26:47;20;54,8
26;2022-05-15 16:31:47;19,9;54,8
27;2022-05-15 16:36:47;19,9;54,8
28;2022-05-15 16:41:47;19,9;54,8
29;2022-05-15 16:46:47;19,9;54,8
