RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C147;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3859;;
Temperature Maximum;25,1°C;;
Temperature Minimum;11,7°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,3%RH;;
Humidity Minimum;42,4%RH;;
Humidity Average;55,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15-05-2022 14:21;;
End Time;28-05-2022 23:51;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 14:21:24;20,3;52,9
2;2022-05-15 14:26:24;20,3;52,9
3;2022-05-15 14:31:24;20,3;52,9
4;2022-05-15 14:36:24;20,3;52,9
5;2022-05-15 14:41:24;20,3;52,9
6;2022-05-15 14:46:24;20,3;52,4
7;2022-05-15 14:51:24;20,3;52,4
8;2022-05-15 14:56:24;20,3;52,4
9;2022-05-15 15:01:24;20,3;52,4
10;2022-05-15 15:06:24;20,3;52,4
11;2022-05-15 15:11:24;20,3;52,4
12;2022-05-15 15:16:24;20,3;51,9
13;2022-05-15 15:21:24;20,3;51,9
14;2022-05-15 15:26:24;20,2;51,9
15;2022-05-15 15:31:24;20,2;51,9
16;2022-05-15 15:36:24;20,2;51,9
17;2022-05-15 15:41:24;20,2;51,9
18;2022-05-15 15:46:24;20,1;51,9
19;2022-05-15 15:51:24;20,1;51,9
20;2022-05-15 15:56:24;20,1;51,9
21;2022-05-15 16:01:24;20,1;51,8
22;2022-05-15 16:06:24;20,1;51,8
23;2022-05-15 16:11:24;20,1;52,3
24;2022-05-15 16:16:24;20,1;51,8
25;2022-05-15 16:21:24;20,1;52,3
26;2022-05-15 16:26:24;20,1;51,8
27;2022-05-15 16:31:24;20;52,3
28;2022-05-15 16:36:24;20;52,3
29;2022-05-15 16:41:24;20;52,3
30;2022-05-15 16:46:24;20;52,3
31;2022-05-15 16:51:24;20;51,8
32;2022-05-15 16:56:24;20;51,8
33;2022-05-15 17:01:24;20;51,8
34;2022-05-15 17:06:24;20;51,8
35;2022-05-15 17:11:24;20;51,8
36;2022-05-15 17:16:24;19,9;51,8
37;2022-05-15 17:21:24;19,9;51,8
38;2022-05-15 17:26:24;19,9;51,8
39;2022-05-15 17:31:24;19,9;51,8
40;2022-05-15 17:36:24;19,9;51,8
41;2022-05-15 17:41:24;19,9;51,8
42;2022-05-15 17:46:24;19,9;51,8
43;2022-05-15 17:51:24;19,9;51,8
44;2022-05-15 17:56:24;19,8;51,8
45;2022-05-15 18:01:24;19,8;51,8
46;2022-05-15 18:06:24;19,8;51,8
47;2022-05-15 18:11:24;19,8;51,8
48;2022-05-15 18:16:24;19,8;51,8
49;2022-05-15 18:21:24;19,8;51,8
50;2022-05-15 18:26:24;19,8;51,8
51;2022-05-15 18:31:24;19,8;51,8
52;2022-05-15 18:36:24;19,8;51,8
53;2022-05-15 18:41:24;19,8;51,8
54;2022-05-15 18:46:24;19,8;51,8
55;2022-05-15 18:51:24;19,8;51,8
56;2022-05-15 18:56:24;19,7;51,8
57;2022-05-15 19:01:24;19,7;51,8
58;2022-05-15 19:06:24;19,7;51,8
59;2022-05-15 19:11:24;19,7;51,8
60;2022-05-15 19:16:24;19,7;51,8
61;2022-05-15 19:21:24;19,7;51,8
62;2022-05-15 19:26:24;19,7;51,8
63;2022-05-15 19:31:24;19,7;51,8
64;2022-05-15 19:36:24;19,7;51,8
65;2022-05-15 19:41:24;19,6;51,8
66;2022-05-15 19:46:24;19,6;51,8
67;2022-05-15 19:51:24;19,6;51,8
68;2022-05-15 19:56:24;19,6;51,8
69;2022-05-15 20:01:24;19,6;51,8
70;2022-05-15 20:06:24;19,6;51,8
71;2022-05-15 20:11:24;19,6;51,8
72;2022-05-15 20:16:24;19,6;51,8
73;2022-05-15 20:21:24;19,6;51,8
74;2022-05-15 20:26:24;19,6;51,8
75;2022-05-15 20:31:24;19,6;51,8
76;2022-05-15 20:36:24;19,5;51,8
77;2022-05-15 20:41:24;19,5;51,8
78;2022-05-15 20:46:24;19,5;51,8
79;2022-05-15 20:51:24;19,5;51,8
80;2022-05-15 20:56:24;19,5;51,3
81;2022-05-15 21:01:24;19,5;51,8
82;2022-05-15 21:06:24;19,5;51,3
83;2022-05-15 21:11:24;19,5;51,3
84;2022-05-15 21:16:24;19,5;51,3
85;2022-05-15 21:21:24;19,5;51,3
86;2022-05-15 21:26:24;19,5;51,3
87;2022-05-15 21:31:24;19,4;51,8
88;2022-05-15 21:36:24;19,4;51,3
89;2022-05-15 21:41:24;19,4;51,3
90;2022-05-15 21:46:24;19,4;51,2
91;2022-05-15 21:51:24;19,4;51,2
92;2022-05-15 21:56:24;19,4;51,2
93;2022-05-15 22:01:24;19,4;51,2
94;2022-05-15 22:06:24;19,3;51,2
95;2022-05-15 22:11:24;19,3;51,2
96;2022-05-15 22:16:24;19,3;51,2
97;2022-05-15 22:21:24;19,3;51,2
98;2022-05-15 22:26:24;19,3;51,2
99;2022-05-15 22:31:24;19,3;51,2
100;2022-05-15 22:36:24;19,3;51,2
101;2022-05-15 22:41:24;19,3;51,2
102;2022-05-15 22:46:24;19,3;51,2
103;2022-05-15 22:51:24;19,2;51,2
104;2022-05-15 22:56:24;19,2;51,2
105;2022-05-15 23:01:24;19,2;51,2
106;2022-05-15 23:06:24;19,2;51,2
107;2022-05-15 23:11:24;19,2;51,2
108;2022-05-15 23:16:24;19,2;51,2
109;2022-05-15 23:21:24;19,2;51,2
110;2022-05-15 23:26:24;19,2;51,2
111;2022-05-15 23:31:24;19,2;51,2
112;2022-05-15 23:36:24;19,2;51,2
113;2022-05-15 23:41:24;19,2;51,2
114;2022-05-15 23:46:24;19,2;51,2
115;2022-05-15 23:51:24;19,2;51,2
116;2022-05-15 23:56:24;19,2;51,2
117;2022-05-16 00:01:24;19,2;51,2
118;2022-05-16 00:06:24;19,1;51,2
119;2022-05-16 00:11:24;19,1;51,2
120;2022-05-16 00:16:24;19,1;51,2
121;2022-05-16 00:21:24;19,1;51,2
122;2022-05-16 00:26:24;19,1;51,2
123;2022-05-16 00:31:24;19,1;51,2
124;2022-05-16 00:36:24;19;51,2
125;2022-05-16 00:41:24;19;51,2
126;2022-05-16 00:46:24;19;51,2
127;2022-05-16 00:51:24;19;51,2
128;2022-05-16 00:56:24;19;51,2
129;2022-05-16 01:01:24;19;51,2
130;2022-05-16 01:06:24;18,9;51,2
131;2022-05-16 01:11:24;18,9;51,2
132;2022-05-16 01:16:24;18,9;51,2
133;2022-05-16 01:21:24;18,9;51,2
134;2022-05-16 01:26:24;18,9;51,2
135;2022-05-16 01:31:24;18,9;51,2
136;2022-05-16 01:36:24;18,9;50,7
137;2022-05-16 01:41:24;18,8;51,2
138;2022-05-16 01:46:24;18,8;51,2
139;2022-05-16 01:51:24;18,8;51,2
140;2022-05-16 01:56:24;18,8;51,2
141;2022-05-16 02:01:24;18,8;51,2
142;2022-05-16 02:06:24;18,8;51,2
143;2022-05-16 02:11:24;18,8;50,7
144;2022-05-16 02:16:24;18,7;51,2
145;2022-05-16 02:21:24;18,7;51,2
146;2022-05-16 02:26:24;18,7;51,2
147;2022-05-16 02:31:24;18,7;51,2
148;2022-05-16 02:36:24;18,7;51,2
149;2022-05-16 02:41:24;18,7;51,2
150;2022-05-16 02:46:24;18,6;51,2
151;2022-05-16 02:51:24;18,6;51,1
152;2022-05-16 02:56:24;18,6;51,1
153;2022-05-16 03:01:24;18,6;51,1
154;2022-05-16 03:06:24;18,6;51,1
155;2022-05-16 03:11:24;18,6;51,1
156;2022-05-16 03:16:24;18,6;51,1
157;2022-05-16 03:21:24;18,6;50,6
158;2022-05-16 03:26:24;18,6;51,1
159;2022-05-16 03:31:24;18,6;51,1
160;2022-05-16 03:36:24;18,6;51,1
161;2022-05-16 03:41:24;18,6;51,1
162;2022-05-16 03:46:24;18,6;50,6
163;2022-05-16 03:51:24;18,5;51,1
164;2022-05-16 03:56:24;18,5;50,6
165;2022-05-16 04:01:24;18,5;51,1
166;2022-05-16 04:06:24;18,5;50,6
167;2022-05-16 04:11:24;18,5;50,6
168;2022-05-16 04:16:24;18,5;50,6
169;2022-05-16 04:21:24;18,5;51,1
170;2022-05-16 04:26:24;18,4;51,1
171;2022-05-16 04:31:24;18,4;51,1
172;2022-05-16 04:36:24;18,4;51,1
173;2022-05-16 04:41:24;18,4;51,1
174;2022-05-16 04:46:24;18,4;51,1
175;2022-05-16 04:51:24;18,4;51,1
176;2022-05-16 04:56:24;18,4;51,1
177;2022-05-16 05:01:24;18,3;51,1
178;2022-05-16 05:06:24;18,3;51,1
179;2022-05-16 05:11:24;18,3;51,1
180;2022-05-16 05:16:24;18,3;51,1
181;2022-05-16 05:21:24;18,3;51,1
182;2022-05-16 05:26:24;18,3;51,1
183;2022-05-16 05:31:24;18,3;50,6
184;2022-05-16 05:36:24;18,2;51,1
185;2022-05-16 05:41:24;18,2;51,1
186;2022-05-16 05:46:24;18,2;51,1
187;2022-05-16 05:51:24;18,2;51,1
188;2022-05-16 05:56:24;18,2;51,1
189;2022-05-16 06:01:24;18,2;51,1
190;2022-05-16 06:06:24;18,2;51,1
191;2022-05-16 06:11:24;18,2;51,1
192;2022-05-16 06:16:24;18,1;51,1
193;2022-05-16 06:21:24;18,1;51,1
194;2022-05-16 06:26:24;18,1;51,1
195;2022-05-16 06:31:24;18,1;51,1
196;2022-05-16 06:36:24;18,1;51,1
197;2022-05-16 06:41:24;18,1;51,1
198;2022-05-16 06:46:24;18,1;51,1
199;2022-05-16 06:51:24;18;51,1
200;2022-05-16 06:56:24;18;51,1
201;2022-05-16 07:01:24;18;51,1
202;2022-05-16 07:06:24;18;51,1
203;2022-05-16 07:11:24;18;51,1
204;2022-05-16 07:16:24;18;50,6
205;2022-05-16 07:21:24;18;50,6
206;2022-05-16 07:26:24;18;50,5
207;2022-05-16 07:31:24;17,9;50,5
208;2022-05-16 07:36:24;17,9;50,5
209;2022-05-16 07:41:24;17,9;51
210;2022-05-16 07:46:24;17,9;51
211;2022-05-16 07:51:24;17,9;51
212;2022-05-16 07:56:24;17,9;51
213;2022-05-16 08:01:24;17,9;51
214;2022-05-16 08:06:24;17,9;51
215;2022-05-16 08:11:24;17,9;51
216;2022-05-16 08:16:24;17,9;51
217;2022-05-16 08:21:24;17,9;51,5
218;2022-05-16 08:26:24;18;51,5
219;2022-05-16 08:31:24;18;51,5
220;2022-05-16 08:36:24;18;51,5
221;2022-05-16 08:41:24;18;51,6
222;2022-05-16 08:46:24;18;51,6
223;2022-05-16 08:51:24;18;51,6
224;2022-05-16 08:56:24;18;51,6
225;2022-05-16 09:01:24;18,1;51,6
226;2022-05-16 09:06:24;18,1;51,6
227;2022-05-16 09:11:24;18,2;51,6
228;2022-05-16 09:16:24;18,2;51,6
229;2022-05-16 09:21:24;18,3;51,6
230;2022-05-16 09:26:24;18,3;51,6
231;2022-05-16 09:31:24;18,3;51,6
232;2022-05-16 09:36:24;18,3;51,6
233;2022-05-16 09:41:24;18,3;51,1
234;2022-05-16 09:46:24;18,2;49,6
235;2022-05-16 09:51:24;18,6;48,1
236;2022-05-16 09:56:24;18,6;47,6
237;2022-05-16 10:01:24;18,7;48,6
238;2022-05-16 10:06:24;18,9;46,6
239;2022-05-16 10:11:24;18,9;46,6
240;2022-05-16 10:16:24;18,9;46,6
241;2022-05-16 10:21:24;18,8;45,6
242;2022-05-16 10:26:24;19,8;46,2
243;2022-05-16 10:31:24;20,2;45,7
244;2022-05-16 10:36:24;18;42,4
245;2022-05-16 10:41:24;16,6;43,3
246;2022-05-16 10:46:24;15,9;44,2
247;2022-05-16 10:51:24;15,5;44,7
248;2022-05-16 10:56:24;15,3;45,2
249;2022-05-16 11:01:24;15,2;45,1
250;2022-05-16 11:06:24;15,2;45,6
251;2022-05-16 11:11:24;15,2;45,6
252;2022-05-16 11:16:24;15,2;45,6
253;2022-05-16 11:21:24;15,2;45,7
254;2022-05-16 11:26:24;15,3;45,7
255;2022-05-16 11:31:24;15,3;45,7
256;2022-05-16 11:36:24;15,4;45,7
257;2022-05-16 11:41:24;15,4;45,7
258;2022-05-16 11:46:24;15,4;45,7
259;2022-05-16 11:51:24;15,5;45,7
