RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V154;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3620;;
Temperature Maximum;23,8°C;;
Temperature Minimum;11,7°C;;
Temperature Average;16,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;68,3%RH;;
Humidity Minimum;44,9%RH;;
Humidity Average;57,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:45;;
End Time;28-05-2022 23:20;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:45:09;18,6;51,2
2;2022-05-16 09:50:09;17,8;47
3;2022-05-16 09:55:09;17,5;48,5
4;2022-05-16 10:00:09;17,4;48,5
5;2022-05-16 10:05:09;17,4;49
6;2022-05-16 10:10:09;17,4;49,5
7;2022-05-16 10:15:09;17,4;49
8;2022-05-16 10:20:09;17,4;49,5
9;2022-05-16 10:25:09;17,3;49,5
10;2022-05-16 10:30:09;17,2;49,5
11;2022-05-16 10:35:09;17,2;49,5
12;2022-05-16 10:40:09;17,1;49,5
13;2022-05-16 10:45:09;17,1;49,5
14;2022-05-16 10:50:09;17;49,5
15;2022-05-16 10:55:09;17;49,4
16;2022-05-16 11:00:09;16,9;49,4
17;2022-05-16 11:05:09;16,9;49,9
18;2022-05-16 11:10:09;16,9;49,9
19;2022-05-16 11:15:09;16,8;50,4
20;2022-05-16 11:20:09;16,8;50,4
21;2022-05-16 11:25:09;16,8;50,4
22;2022-05-16 11:30:09;16,8;49,9
23;2022-05-16 11:35:09;16,8;49,9
24;2022-05-16 11:40:09;16,8;49,9
25;2022-05-16 11:45:09;16,8;50,4
26;2022-05-16 11:50:09;16,8;50,4
27;2022-05-16 11:55:09;16,8;50,4
28;2022-05-16 12:00:09;16,8;50,4
29;2022-05-16 12:05:09;16,8;50,4
30;2022-05-16 12:10:09;16,8;50,4
31;2022-05-16 12:15:09;16,8;50,4
32;2022-05-16 12:20:09;16,8;50,4
33;2022-05-16 12:25:09;16,8;50,4
34;2022-05-16 12:30:09;16,8;50,4
35;2022-05-16 12:35:09;16,8;50,4
36;2022-05-16 12:40:09;16,8;50,4
37;2022-05-16 12:45:09;16,7;50,4
38;2022-05-16 12:50:09;16,7;50,4
39;2022-05-16 12:55:09;16,7;50,4
40;2022-05-16 13:00:09;16,7;50,4
41;2022-05-16 13:05:09;16,7;50,4
42;2022-05-16 13:10:09;16,7;50,4
43;2022-05-16 13:15:09;16,7;50,4
44;2022-05-16 13:20:09;16,7;50,4
45;2022-05-16 13:25:09;16,7;50,4
46;2022-05-16 13:30:09;16,7;50,4
47;2022-05-16 13:35:09;16,7;50,4
48;2022-05-16 13:40:09;16,7;50,4
49;2022-05-16 13:45:09;16,7;50,4
50;2022-05-16 13:50:09;16,7;50,4
51;2022-05-16 13:55:09;16,7;50,4
52;2022-05-16 14:00:09;16,7;50,4
53;2022-05-16 14:05:09;16,7;50,4
54;2022-05-16 14:10:09;16,7;50,9
55;2022-05-16 14:15:09;16,7;50,9
56;2022-05-16 14:20:09;16,7;50,9
57;2022-05-16 14:25:09;16,7;50,9
58;2022-05-16 14:30:09;16,7;50,9
59;2022-05-16 14:35:09;16,7;50,9
60;2022-05-16 14:40:09;16,8;50,9
61;2022-05-16 14:45:09;16,8;50,9
62;2022-05-16 14:50:09;16,8;50,9
63;2022-05-16 14:55:09;16,8;51,4
64;2022-05-16 15:00:09;16,8;51,4
65;2022-05-16 15:05:09;16,9;51,5
66;2022-05-16 15:10:09;18,3;53,6
67;2022-05-16 15:15:09;19,2;58,2
68;2022-05-16 15:20:09;20,8;59,9
69;2022-05-16 15:25:09;21,7;56,2
70;2022-05-16 15:30:09;21,8;58,1
71;2022-05-16 15:35:09;22,2;60,1
72;2022-05-16 15:40:09;22,7;61,2
73;2022-05-16 15:45:09;23,3;58,4
74;2022-05-16 15:50:09;23,5;54,9
75;2022-05-16 15:55:09;23,4;51,9
76;2022-05-16 16:00:09;23,2;50,8
77;2022-05-16 16:05:09;23,3;49,8
78;2022-05-16 16:10:09;23,4;45,1
79;2022-05-16 16:15:09;22,5;45
80;2022-05-16 16:20:09;21,6;44,9
81;2022-05-16 16:25:09;20,2;45,8
82;2022-05-16 16:30:09;19,5;46,7
83;2022-05-16 16:35:09;19,1;47,7
84;2022-05-16 16:40:09;18,9;48,2
85;2022-05-16 16:45:09;18,7;48,2
86;2022-05-16 16:50:09;18,6;48,7
87;2022-05-16 16:55:09;18,6;48,6
88;2022-05-16 17:00:09;18,5;48,6
89;2022-05-16 17:05:09;18,5;48,6
90;2022-05-16 17:10:09;18,4;49,1
91;2022-05-16 17:15:09;18,4;49,1
92;2022-05-16 17:20:09;18,4;49,1
93;2022-05-16 17:25:09;18,3;49,1
94;2022-05-16 17:30:09;18,2;49,6
95;2022-05-16 17:35:09;18,1;49,6
96;2022-05-16 17:40:09;18,1;49,6
97;2022-05-16 17:45:09;18;49,6
98;2022-05-16 17:50:09;17,9;49,6
99;2022-05-16 17:55:09;17,8;50,1
100;2022-05-16 18:00:09;17,7;50,1
101;2022-05-16 18:05:09;17,6;50,5
102;2022-05-16 18:10:09;17,5;50,5
103;2022-05-16 18:15:09;17,4;50,5
104;2022-05-16 18:20:09;17,4;50,5
105;2022-05-16 18:25:09;17,3;51
106;2022-05-16 18:30:09;17,2;51
107;2022-05-16 18:35:09;17;51,5
108;2022-05-16 18:40:09;16,9;51,5
109;2022-05-16 18:45:09;16,8;51,4
110;2022-05-16 18:50:09;16,7;51,4
111;2022-05-16 18:55:09;16,7;51,9
112;2022-05-16 19:00:09;16,6;51,9
113;2022-05-16 19:05:09;16,5;52,4
114;2022-05-16 19:10:09;16,5;52,4
115;2022-05-16 19:15:09;16,4;52,4
116;2022-05-16 19:20:09;16,3;52,4
117;2022-05-16 19:25:09;16,2;52,4
118;2022-05-16 19:30:09;16,1;52,8
119;2022-05-16 19:35:09;16,1;52,8
120;2022-05-16 19:40:09;16;53,3
121;2022-05-16 19:45:09;16;53,3
122;2022-05-16 19:50:09;15,9;53,3
123;2022-05-16 19:55:09;15,9;53,3
124;2022-05-16 20:00:09;15,8;53,3
125;2022-05-16 20:05:09;15,7;53,3
126;2022-05-16 20:10:09;15,7;53,8
127;2022-05-16 20:15:09;15,6;53,8
128;2022-05-16 20:20:09;15,6;53,8
129;2022-05-16 20:25:09;15,5;53,7
130;2022-05-16 20:30:09;15,5;54,2
131;2022-05-16 20:35:09;15,5;54,2
132;2022-05-16 20:40:09;15,4;54,2
133;2022-05-16 20:45:09;15,4;54,2
134;2022-05-16 20:50:09;15,4;54,2
135;2022-05-16 20:55:09;15,4;54,2
136;2022-05-16 21:00:09;15,3;54,2
137;2022-05-16 21:05:09;15,3;54,7
138;2022-05-16 21:10:09;15,2;54,7
139;2022-05-16 21:15:09;15,2;54,7
140;2022-05-16 21:20:09;15,2;54,7
141;2022-05-16 21:25:09;15,1;54,7
142;2022-05-16 21:30:09;15,1;54,7
143;2022-05-16 21:35:09;15,1;55,1
144;2022-05-16 21:40:09;15;55,1
145;2022-05-16 21:45:09;15;55,1
146;2022-05-16 21:50:09;14,9;55,1
147;2022-05-16 21:55:09;14,9;55,1
148;2022-05-16 22:00:09;14,9;55,1
149;2022-05-16 22:05:09;14,8;55,6
150;2022-05-16 22:10:09;14,8;55,6
151;2022-05-16 22:15:09;14,7;55,6
