RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V444;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3618;;
Temperature Maximum;24,5°C;;
Temperature Minimum;11,6°C;;
Temperature Average;16,2°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;70,9%RH;;
Humidity Minimum;45,5%RH;;
Humidity Average;58,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:57;;
End Time;28/5/2022 23:22;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:57:58;17,3;48,4
2;2022-05-16 10:02:58;18,1;48
3;2022-05-16 10:07:58;18,3;49,6
4;2022-05-16 10:12:58;18,1;45,5
5;2022-05-16 10:17:58;16;45,7
6;2022-05-16 10:22:58;15;47,1
7;2022-05-16 10:27:58;14,5;48,1
8;2022-05-16 10:32:58;14,2;49,1
9;2022-05-16 10:37:58;14;49
10;2022-05-16 10:42:58;14;49,5
11;2022-05-16 10:47:58;14;49,5
12;2022-05-16 10:52:58;14;50
13;2022-05-16 10:57:58;14;50
14;2022-05-16 11:02:58;14;50
15;2022-05-16 11:07:58;14,1;50
16;2022-05-16 11:12:58;14,2;50,1
17;2022-05-16 11:17:58;14,2;50,1
18;2022-05-16 11:22:58;14,3;50,1
19;2022-05-16 11:27:58;14,3;49,6
20;2022-05-16 11:32:58;14,4;50,1
21;2022-05-16 11:37:58;14,4;49,6
22;2022-05-16 11:42:58;14,5;50,1
23;2022-05-16 11:47:58;14,6;50,1
24;2022-05-16 11:52:58;14,6;50,1
25;2022-05-16 11:57:58;14,7;50,6
26;2022-05-16 12:02:58;14,7;50,6
27;2022-05-16 12:07:58;14,7;51,1
28;2022-05-16 12:12:58;14,8;50,6
29;2022-05-16 12:17:58;14,8;51,1
30;2022-05-16 12:22:58;14,9;51,1
31;2022-05-16 12:27:58;14,9;51,2
32;2022-05-16 12:32:58;15;51,2
33;2022-05-16 12:37:58;15,1;51,2
34;2022-05-16 12:42:58;15,1;51,2
35;2022-05-16 12:47:58;15,2;51,2
36;2022-05-16 12:52:58;15,2;51,7
37;2022-05-16 12:57:58;15,3;51,7
38;2022-05-16 13:02:58;15,3;51,7
39;2022-05-16 13:07:58;15,4;51,2
40;2022-05-16 13:12:58;15,4;51,2
41;2022-05-16 13:17:58;15,4;51,7
42;2022-05-16 13:22:58;15,4;51,7
43;2022-05-16 13:27:58;15,5;52,2
44;2022-05-16 13:32:58;15,5;51,7
45;2022-05-16 13:37:58;15,5;52,2
46;2022-05-16 13:42:58;15,6;52,2
47;2022-05-16 13:47:58;15,6;52,2
48;2022-05-16 13:52:58;15,7;52,2
49;2022-05-16 13:57:58;15,7;52,2
50;2022-05-16 14:02:58;15,8;52,3
51;2022-05-16 14:07:58;15,8;52,3
52;2022-05-16 14:12:58;15,8;52,3
53;2022-05-16 14:17:58;15,9;53,3
54;2022-05-16 14:22:58;16;53,3
55;2022-05-16 14:27:58;16;53,3
56;2022-05-16 14:32:58;16;53,3
57;2022-05-16 14:37:58;16,1;53,8
58;2022-05-16 14:42:58;16,2;53,8
59;2022-05-16 14:47:58;16,3;54,3
60;2022-05-16 14:52:58;16,3;54,3
61;2022-05-16 14:57:58;16,4;53,8
62;2022-05-16 15:02:58;16,4;53,8
63;2022-05-16 15:07:58;16,4;53,8
64;2022-05-16 15:12:58;16,4;53,8
65;2022-05-16 15:17:58;16,5;53,8
66;2022-05-16 15:22:58;16,5;53,8
67;2022-05-16 15:27:58;16,5;53,3
68;2022-05-16 15:32:58;16,5;53,3
69;2022-05-16 15:37:58;16,6;53,3
70;2022-05-16 15:42:58;16,6;53,8
71;2022-05-16 15:47:58;16,6;53,8
72;2022-05-16 15:52:58;16,6;53,4
73;2022-05-16 15:57:58;16,7;53,4
74;2022-05-16 16:02:58;16,7;53,4
75;2022-05-16 16:07:58;16,7;53,4
76;2022-05-16 16:12:58;16,7;53,4
77;2022-05-16 16:17:58;16,8;53,4
78;2022-05-16 16:22:58;16,8;53,4
79;2022-05-16 16:27:58;16,8;53,4
80;2022-05-16 16:32:58;16,8;53,4
81;2022-05-16 16:37:58;16,8;53,4
82;2022-05-16 16:42:58;16,8;53,4
83;2022-05-16 16:47:58;16,8;53,4
84;2022-05-16 16:52:58;18,4;51,6
85;2022-05-16 16:57:58;18;51,5
86;2022-05-16 17:02:58;17,8;51,5
87;2022-05-16 17:07:58;17,7;51,5
88;2022-05-16 17:12:58;17,6;51,5
89;2022-05-16 17:17:58;17,6;51,5
90;2022-05-16 17:22:58;17,6;51,5
91;2022-05-16 17:27:58;17,5;51,5
92;2022-05-16 17:32:58;17,5;52
93;2022-05-16 17:37:58;17,4;52
94;2022-05-16 17:42:58;17,4;52,5
95;2022-05-16 17:47:58;17,3;52,5
96;2022-05-16 17:52:58;17,2;52,4
97;2022-05-16 17:57:58;17,3;52,5
98;2022-05-16 18:02:58;17,2;52,4
99;2022-05-16 18:07:58;17,1;52,4
100;2022-05-16 18:12:58;17;52,4
101;2022-05-16 18:17:58;16,9;52,9
102;2022-05-16 18:22:58;16,8;52,9
103;2022-05-16 18:27:58;16,7;52,9
104;2022-05-16 18:32:58;16,7;53,4
105;2022-05-16 18:37:58;16,7;53,4
106;2022-05-16 18:42:58;16,6;53,3
107;2022-05-16 18:47:58;16,5;53,3
108;2022-05-16 18:52:58;16,5;53,8
109;2022-05-16 18:57:58;16,4;53,8
110;2022-05-16 19:02:58;16,3;53,8
111;2022-05-16 19:07:58;16,2;54,3
112;2022-05-16 19:12:58;16,2;54,3
113;2022-05-16 19:17:58;16,1;54,3
114;2022-05-16 19:22:58;16;54,3
115;2022-05-16 19:27:58;16;54,2
116;2022-05-16 19:32:58;16;54,7
117;2022-05-16 19:37:58;15,9;54,7
118;2022-05-16 19:42:58;15,8;54,7
119;2022-05-16 19:47:58;15,8;54,7
120;2022-05-16 19:52:58;15,7;54,7
121;2022-05-16 19:57:58;15,7;55,2
122;2022-05-16 20:02:58;15,7;55,2
123;2022-05-16 20:07:58;15,6;55,2
