RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V532;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3618;;
Temperature Maximum;31,6°C;;
Temperature Minimum;12,4°C;;
Temperature Average;17°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,5%RH;;
Humidity Minimum;44,5%RH;;
Humidity Average;58,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:56;;
End Time;28-05-2022 23:21;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:56:14;19;48,5
2;2022-05-16 10:01:14;20;53,2
3;2022-05-16 10:06:14;20,7;55,8
4;2022-05-16 10:11:14;21,7;56,5
5;2022-05-16 10:16:14;19,1;44,5
6;2022-05-16 10:21:14;17;45,3
7;2022-05-16 10:26:14;16;46,7
8;2022-05-16 10:31:14;15,5;47,6
9;2022-05-16 10:36:14;15,1;48,1
10;2022-05-16 10:41:14;14,9;49
11;2022-05-16 10:46:14;14,9;49
12;2022-05-16 10:51:14;14,8;49
13;2022-05-16 10:56:14;14,9;49
14;2022-05-16 11:01:14;14,9;49
15;2022-05-16 11:06:14;14,9;49
16;2022-05-16 11:11:14;14,9;49
17;2022-05-16 11:16:14;15;49,1
18;2022-05-16 11:21:14;15;49,1
19;2022-05-16 11:26:14;15,1;49,1
20;2022-05-16 11:31:14;15,2;49,6
21;2022-05-16 11:36:14;15,2;49,6
22;2022-05-16 11:41:14;15,3;49,6
23;2022-05-16 11:46:14;15,3;50,1
24;2022-05-16 11:51:14;15,3;50,1
25;2022-05-16 11:56:14;15,4;50,1
26;2022-05-16 12:01:14;15,4;50,6
27;2022-05-16 12:06:14;15,5;50,6
28;2022-05-16 12:11:14;15,5;51,1
29;2022-05-16 12:16:14;15,5;51,1
30;2022-05-16 12:21:14;15,6;51,1
31;2022-05-16 12:26:14;15,7;51,1
32;2022-05-16 12:31:14;15,7;51,1
33;2022-05-16 12:36:14;15,8;51,2
34;2022-05-16 12:41:14;15,8;51,2
35;2022-05-16 12:46:14;15,9;50,7
36;2022-05-16 12:51:14;15,9;51,2
37;2022-05-16 12:56:14;16;51,2
38;2022-05-16 13:01:14;16;51,2
39;2022-05-16 13:06:14;16,1;51,2
40;2022-05-16 13:11:14;16,1;51,2
41;2022-05-16 13:16:14;16,2;50,7
42;2022-05-16 13:21:14;16,2;51,2
43;2022-05-16 13:26:14;16,2;51,7
44;2022-05-16 13:31:14;16,2;51,7
45;2022-05-16 13:36:14;16,3;51,7
46;2022-05-16 13:41:14;16,3;51,7
47;2022-05-16 13:46:14;16,3;51,7
48;2022-05-16 13:51:14;16,4;52,2
49;2022-05-16 13:56:14;16,4;52,2
50;2022-05-16 14:01:14;16,5;52,2
51;2022-05-16 14:06:14;16,5;52,2
52;2022-05-16 14:11:14;16,5;52,2
53;2022-05-16 14:16:14;16,5;52,7
54;2022-05-16 14:21:14;16,6;52,7
55;2022-05-16 14:26:14;16,6;53,3
56;2022-05-16 14:31:14;16,7;53,3
57;2022-05-16 14:36:14;16,7;53,3
58;2022-05-16 14:41:14;16,8;53,3
59;2022-05-16 14:46:14;16,8;53,3
60;2022-05-16 14:51:14;16,8;53,3
61;2022-05-16 14:56:14;16,9;53,3
62;2022-05-16 15:01:14;16,9;53,8
63;2022-05-16 15:06:14;16,9;53,8
