RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300550;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2565;;
Temperature Maximum;23,6°C;;
Temperature Minimum;14,4°C;;
Temperature Average;17,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;59,3%RH;;
Humidity Minimum;35,2%RH;;
Humidity Average;51,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:30:06;;
End Time;2022-05-04 13:10:06;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 15:30:06;23,6;46,2
2;2022-04-25 15:35:06;22,6;47,1
3;2022-04-25 15:40:06;21,9;47
4;2022-04-25 15:45:06;21,6;47,5
5;2022-04-25 15:50:06;21,5;48
6;2022-04-25 15:55:06;21,5;48
7;2022-04-25 16:00:06;21,6;48,5
8;2022-04-25 16:05:06;21,6;48
9;2022-04-25 16:10:06;21,6;48
10;2022-04-25 16:15:06;21,6;48,5
11;2022-04-25 16:20:06;21,7;48,5
12;2022-04-25 16:25:06;21,7;48
13;2022-04-25 16:30:06;21,7;48
14;2022-04-25 16:35:06;21,7;48
15;2022-04-25 16:40:06;21,8;48,1
16;2022-04-25 16:45:06;22;48,1
17;2022-04-25 16:50:06;22,2;48,1
18;2022-04-25 16:55:06;22,3;48,1
19;2022-04-25 17:00:06;22,5;48,1
20;2022-04-25 17:05:06;22,6;47,6
21;2022-04-25 17:10:06;22,5;47,6
22;2022-04-25 17:15:06;22,4;47,6
23;2022-04-25 17:20:06;22,3;48,1
24;2022-04-25 17:25:06;22,2;48,1
25;2022-04-25 17:30:06;22,1;48,1
26;2022-04-25 17:35:06;22;48,1
27;2022-04-25 17:40:06;21,9;48
28;2022-04-25 17:45:06;21,8;48
29;2022-04-25 17:50:06;21,7;48
30;2022-04-25 17:55:06;21,6;48
31;2022-04-25 18:00:06;21,5;48
32;2022-04-25 18:05:06;21,5;48
33;2022-04-25 18:10:06;21,4;48
34;2022-04-25 18:15:06;21,3;48
35;2022-04-25 18:20:06;21,3;48
36;2022-04-25 18:25:06;21,2;48
37;2022-04-25 18:30:06;21,2;48
38;2022-04-25 18:35:06;21,2;48
39;2022-04-25 18:40:06;21,2;48
