RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300483;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;4114;;
Temperature Maximum;26.6°C;;
Temperature Minimum;20.6°C;;
Temperature Average;23.5°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;53.8%RH;;
Humidity Minimum;38.6%RH;;
Humidity Average;49.3%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-01-04 09:25:37;;
End Time;2022-01-18 16:10:37;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-01-04 09:25:37;23.5;48.8
2;2022-01-04 09:30:37;23.5;48.7
3;2022-01-04 09:35:37;23.5;47.7
4;2022-01-04 09:40:37;23.5;47.7
5;2022-01-04 09:45:37;23.5;48.2
6;2022-01-04 09:50:37;23.5;49.8
7;2022-01-04 09:55:37;23.9;49.3
8;2022-01-04 10:00:37;24.1;50.4
9;2022-01-04 10:05:37;24.6;46.8
10;2022-01-04 10:10:37;24;46.8
11;2022-01-04 10:15:37;23.8;46.7
12;2022-01-04 10:20:37;23.7;46.7
13;2022-01-04 10:25:37;23.6;47.2
14;2022-01-04 10:30:37;23.6;47.2
15;2022-01-04 10:35:37;23.6;47.2
16;2022-01-04 10:40:37;23.6;47.2
17;2022-01-04 10:45:37;23.6;47.2
18;2022-01-04 10:50:37;23.7;47.2
19;2022-01-04 10:55:37;23.7;47.2
20;2022-01-04 11:00:37;23.7;47.2
21;2022-01-04 11:05:37;23.8;46.7
22;2022-01-04 11:10:37;23.8;46.7
23;2022-01-04 11:15:37;23.8;46.7
24;2022-01-04 11:20:37;23.9;46.7
25;2022-01-04 11:25:37;23.9;46.7
26;2022-01-04 11:30:37;24;46.7
27;2022-01-04 11:35:37;24;46.7
28;2022-01-04 11:40:37;24;46.2
29;2022-01-04 11:45:37;24;46.2
30;2022-01-04 11:50:37;24.1;46.2
31;2022-01-04 11:55:37;24.1;46.2
32;2022-01-04 12:00:37;24.2;46.3
33;2022-01-04 12:05:37;24.3;46.3
34;2022-01-04 12:10:37;24.4;46.3
35;2022-01-04 12:15:37;24.4;45.8
36;2022-01-04 12:20:37;24.5;45.8
37;2022-01-04 12:25:37;24.6;45.8
38;2022-01-04 12:30:37;24.6;45.2
39;2022-01-04 12:35:37;24.7;45.3
40;2022-01-04 12:40:37;24.7;45.3
41;2022-01-04 12:45:37;24.7;45.3
42;2022-01-04 12:50:37;24.8;45.3
43;2022-01-04 12:55:37;24.9;45.3
44;2022-01-04 13:00:37;24.9;45.3
45;2022-01-04 13:05:37;25;45.3
46;2022-01-04 13:10:37;25;45.3
47;2022-01-04 13:15:37;25.1;44.8
48;2022-01-04 13:20:37;25.2;44.8
49;2022-01-04 13:25:37;25.2;44.3
50;2022-01-04 13:30:37;25.3;44.3
51;2022-01-04 13:35:37;25.4;44.3
52;2022-01-04 13:40:37;25.4;44.3
53;2022-01-04 13:45:37;25.4;43.8
54;2022-01-04 13:50:37;25.4;43.8
55;2022-01-04 13:55:37;25.5;43.2
56;2022-01-04 14:00:37;25.5;43.2
57;2022-01-04 14:05:37;25.6;42.7
58;2022-01-04 14:10:37;25.6;42.7
59;2022-01-04 14:15:37;25.7;42.2
60;2022-01-04 14:20:37;25.8;42.2
61;2022-01-04 14:25:37;25.8;41.7
62;2022-01-04 14:30:37;25.9;41.1
63;2022-01-04 14:35:37;26;41.1
64;2022-01-04 14:40:37;26.1;40.6
65;2022-01-04 14:45:37;26.1;40.6
66;2022-01-04 14:50:37;26.2;40.1
67;2022-01-04 14:55:37;26.2;40.1
68;2022-01-04 15:00:37;26.2;40.1
69;2022-01-04 15:05:37;26.2;39.5
70;2022-01-04 15:10:37;26.3;39.5
71;2022-01-04 15:15:37;26.3;39.6
72;2022-01-04 15:20:37;26.4;39.6
73;2022-01-04 15:25:37;26.4;39
74;2022-01-04 15:30:37;26.5;39
75;2022-01-04 15:35:37;26.6;39
76;2022-01-04 15:40:37;26.6;39
77;2022-01-04 15:45:37;26.6;39
78;2022-01-04 15:50:37;26.6;39
79;2022-01-04 15:55:37;26.5;39
80;2022-01-04 16:00:37;26.4;39
81;2022-01-04 16:05:37;26.2;39
82;2022-01-04 16:10:37;26.2;39
83;2022-01-04 16:15:37;26.1;39
84;2022-01-04 16:20:37;26;39
85;2022-01-04 16:25:37;25.9;39.5
86;2022-01-04 16:30:37;25.9;39.5
87;2022-01-04 16:35:37;25.8;40
88;2022-01-04 16:40:37;25.7;40
89;2022-01-04 16:45:37;25.6;40
90;2022-01-04 16:50:37;25.6;40
91;2022-01-04 16:55:37;25.5;40
92;2022-01-04 17:00:37;25.4;40
93;2022-01-04 17:05:37;25.4;40
94;2022-01-04 17:10:37;25.4;40.5
95;2022-01-04 17:15:37;25.4;40.5
96;2022-01-04 17:20:37;25.3;40.5
97;2022-01-04 17:25:37;25.3;41.1
98;2022-01-04 17:30:37;25.2;41.1
99;2022-01-04 17:35:37;25.2;41.1
100;2022-01-04 17:40:37;25.2;41.1
101;2022-01-04 17:45:37;25.1;41.1
102;2022-01-04 17:50:37;25.1;41
103;2022-01-04 17:55:37;25.1;41
104;2022-01-04 18:00:37;25;41
105;2022-01-04 18:05:37;25;41
106;2022-01-04 18:10:37;25;41
107;2022-01-04 18:15:37;25;41
108;2022-01-04 18:20:37;24.9;41
109;2022-01-04 18:25:37;24.9;41.6
110;2022-01-04 18:30:37;24.9;41.6
111;2022-01-04 18:35:37;24.9;41.6
112;2022-01-04 18:40:37;24.9;41.6
113;2022-01-04 18:45:37;24.8;41.6
114;2022-01-04 18:50:37;24.8;42.1
115;2022-01-04 18:55:37;24.8;42.1
116;2022-01-04 19:00:37;24.8;42.1
117;2022-01-04 19:05:37;24.8;42.1
118;2022-01-04 19:10:37;24.8;42.1
119;2022-01-04 19:15:37;24.8;42.1
120;2022-01-04 19:20:37;24.8;42.1
121;2022-01-04 19:25:37;24.7;42.1
122;2022-01-04 19:30:37;24.7;42.1
123;2022-01-04 19:35:37;24.7;42.1
124;2022-01-04 19:40:37;24.7;42.1
125;2022-01-04 19:45:37;24.7;42.1
126;2022-01-04 19:50:37;24.7;42.1
127;2022-01-04 19:55:37;24.7;42.1
128;2022-01-04 20:00:37;24.7;42.1
129;2022-01-04 20:05:37;24.7;42.1
