RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201H00512;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2561;;
Temperature Maximum;23°C;;
Temperature Minimum;14,2°C;;
Temperature Average;17,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;62,1%RH;;
Humidity Minimum;39,1%RH;;
Humidity Average;53%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:44:00;;
End Time;2022-05-04 13:04:00;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 15:44:00;22,3;49,2
2;2022-04-25 15:49:00;22,8;47,7
3;2022-04-25 15:54:00;22,7;47,2
4;2022-04-25 15:59:00;22,5;47,7
5;2022-04-25 16:04:00;22,5;47,1
6;2022-04-25 16:09:00;22,4;47,1
7;2022-04-25 16:14:00;22,3;47,1
8;2022-04-25 16:19:00;22,3;47,1
9;2022-04-25 16:24:00;22,2;47,1
10;2022-04-25 16:29:00;22,2;47,1
11;2022-04-25 16:34:00;22,2;47,6
12;2022-04-25 16:39:00;22,2;48,1
13;2022-04-25 16:44:00;22,2;48,1
14;2022-04-25 16:49:00;22,2;48,1
15;2022-04-25 16:54:00;22,2;48,1
16;2022-04-25 16:59:00;22,2;48,7
17;2022-04-25 17:04:00;22,2;48,7
18;2022-04-25 17:09:00;22,2;48,1
19;2022-04-25 17:14:00;22,2;48,1
20;2022-04-25 17:19:00;22,2;48,1
21;2022-04-25 17:24:00;22,2;47,6
22;2022-04-25 17:29:00;22,2;47,6
23;2022-04-25 17:34:00;22,2;47,6
24;2022-04-25 17:39:00;22,2;47,6
25;2022-04-25 17:44:00;22,2;47,1
26;2022-04-25 17:49:00;22,2;47,1
27;2022-04-25 17:54:00;22,2;47,1
28;2022-04-25 17:59:00;22,1;47,1
29;2022-04-25 18:04:00;22,1;47,1
30;2022-04-25 18:09:00;22,1;47,1
31;2022-04-25 18:14:00;22;47,1
32;2022-04-25 18:19:00;22;47,1
33;2022-04-25 18:24:00;22;47,1
34;2022-04-25 18:29:00;21,9;47,1
35;2022-04-25 18:34:00;21,9;47,1
36;2022-04-25 18:39:00;21,9;47,1
37;2022-04-25 18:44:00;21,8;47,1
38;2022-04-25 18:49:00;21,8;47,1
39;2022-04-25 18:54:00;21,8;47,1
40;2022-04-25 18:59:00;21,8;47,1
41;2022-04-25 19:04:00;21,7;47,1
42;2022-04-25 19:09:00;21,7;47,1
43;2022-04-25 19:14:00;21,7;47,1
44;2022-04-25 19:19:00;21,7;47,1
45;2022-04-25 19:24:00;21,6;47,1
46;2022-04-25 19:29:00;21,6;47
47;2022-04-25 19:34:00;21,6;47
48;2022-04-25 19:39:00;21,6;47
49;2022-04-25 19:44:00;21,5;47,6
50;2022-04-25 19:49:00;21,5;47
51;2022-04-25 19:54:00;21,5;47,5
52;2022-04-25 19:59:00;21,5;47,5
53;2022-04-25 20:04:00;21,5;47,5
54;2022-04-25 20:09:00;21,5;47,5
55;2022-04-25 20:14:00;21,5;47,5
56;2022-04-25 20:19:00;21,5;47,5
57;2022-04-25 20:24:00;21,5;47,5
58;2022-04-25 20:29:00;21,5;47,5
59;2022-04-25 20:34:00;21,4;47,5
60;2022-04-25 20:39:00;21,4;47,5
61;2022-04-25 20:44:00;21,4;47,5
62;2022-04-25 20:49:00;21,4;47,5
63;2022-04-25 20:54:00;21,4;47,5
64;2022-04-25 20:59:00;21,4;47,5
65;2022-04-25 21:04:00;21,3;47,5
66;2022-04-25 21:09:00;21,3;47,5
67;2022-04-25 21:14:00;21,3;47,5
68;2022-04-25 21:19:00;21,3;47,5
69;2022-04-25 21:24:00;21,3;47,5
70;2022-04-25 21:29:00;21,3;47,5
71;2022-04-25 21:34:00;21,3;47,5
72;2022-04-25 21:39:00;21,2;47,5
73;2022-04-25 21:44:00;21,2;47,5
74;2022-04-25 21:49:00;21,2;47,5
75;2022-04-25 21:54:00;21,2;47,5
76;2022-04-25 21:59:00;21,2;47,5
77;2022-04-25 22:04:00;21,2;47,5
78;2022-04-25 22:09:00;21,2;47,5
79;2022-04-25 22:14:00;21,1;47,5
80;2022-04-25 22:19:00;21,1;47,5
81;2022-04-25 22:24:00;21,1;47,5
82;2022-04-25 22:29:00;21,1;47,5
83;2022-04-25 22:34:00;21,1;47,5
84;2022-04-25 22:39:00;21,1;47,5
85;2022-04-25 22:44:00;21,1;47,5
86;2022-04-25 22:49:00;21;47,5
87;2022-04-25 22:54:00;21;47,5
88;2022-04-25 22:59:00;21;47,5
89;2022-04-25 23:04:00;21;47,5
90;2022-04-25 23:09:00;21;47,5
91;2022-04-25 23:14:00;21;47,5
92;2022-04-25 23:19:00;21;47,5
93;2022-04-25 23:24:00;21;47,5
94;2022-04-25 23:29:00;20,9;47,5
95;2022-04-25 23:34:00;20,9;47,5
96;2022-04-25 23:39:00;20,9;47,5
97;2022-04-25 23:44:00;20,9;47,5
98;2022-04-25 23:49:00;20,9;47,5
99;2022-04-25 23:54:00;20,9;47,5
100;2022-04-25 23:59:00;20,9;47,5
101;2022-04-26 00:04:00;20,9;47,5
102;2022-04-26 00:09:00;20,9;47,5
103;2022-04-26 00:14:00;20,9;47,5
104;2022-04-26 00:19:00;20,9;47,5
105;2022-04-26 00:24:00;20,9;47,5
106;2022-04-26 00:29:00;20,9;47,5
107;2022-04-26 00:34:00;20,9;47,5
108;2022-04-26 00:39:00;20,9;47,5
109;2022-04-26 00:44:00;20,9;47,5
