RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V222;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3627;;
Temperature Maximum;28,9°C;;
Temperature Minimum;12°C;;
Temperature Average;16,8°C;;
Temperature Alarm Upper Limit;70,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,6%RH;;
Humidity Minimum;40,1%RH;;
Humidity Average;54,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:44;;
End Time;28/5/2022 23:54;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:44:48;18,3;51
2;2022-05-16 09:49:48;18,6;49,2
3;2022-05-16 09:54:48;18,7;48,5
4;2022-05-16 09:59:48;18,6;47,5
5;2022-05-16 10:04:48;18,5;46,1
6;2022-05-16 10:09:48;18,4;45,9
7;2022-05-16 10:14:48;18,2;45,9
8;2022-05-16 10:19:48;18,1;45,8
9;2022-05-16 10:24:48;18;45,7
10;2022-05-16 10:29:48;17,9;45,8
11;2022-05-16 10:34:48;17,8;45,7
12;2022-05-16 10:39:48;17,8;45,1
13;2022-05-16 10:44:48;17,7;44,5
14;2022-05-16 10:49:48;17,7;44,5
15;2022-05-16 10:54:48;17,7;44,8
16;2022-05-16 10:59:48;17,7;45,5
17;2022-05-16 11:04:48;17,9;46
18;2022-05-16 11:09:48;18,1;44,5
19;2022-05-16 11:14:48;18,1;43,5
20;2022-05-16 11:19:48;18;43,2
21;2022-05-16 11:24:48;17,9;43,2
22;2022-05-16 11:29:48;17,9;46,6
23;2022-05-16 11:34:48;18,6;47,6
24;2022-05-16 11:39:48;18,8;46,7
25;2022-05-16 11:44:48;19;48
26;2022-05-16 11:49:48;19,2;48,1
27;2022-05-16 11:54:48;19,4;48,9
28;2022-05-16 11:59:48;19,6;48,2
29;2022-05-16 12:04:48;19,6;47,7
30;2022-05-16 12:09:48;19,8;46,7
31;2022-05-16 12:14:48;20;47,5
32;2022-05-16 12:19:48;20,2;48
33;2022-05-16 12:24:48;20,4;46,9
34;2022-05-16 12:29:48;20,4;45,6
35;2022-05-16 12:34:48;20,5;44,1
36;2022-05-16 12:39:48;20,4;43,9
37;2022-05-16 12:44:48;20,4;44
38;2022-05-16 12:49:48;20,3;44
39;2022-05-16 12:54:48;20,3;44,1
40;2022-05-16 12:59:48;20,4;44,6
41;2022-05-16 13:04:48;20,7;44,6
42;2022-05-16 13:09:48;20,6;44,2
43;2022-05-16 13:14:48;20,4;43,7
44;2022-05-16 13:19:48;20,5;44,6
45;2022-05-16 13:24:48;20,5;44,9
46;2022-05-16 13:29:48;20,7;45,1
47;2022-05-16 13:34:48;20,9;44,6
48;2022-05-16 13:39:48;20,9;45,1
49;2022-05-16 13:44:48;20,9;44
50;2022-05-16 13:49:48;20,9;44
51;2022-05-16 13:54:48;20,9;44,3
52;2022-05-16 13:59:48;20,8;44,1
53;2022-05-16 14:04:48;20,9;44,3
54;2022-05-16 14:09:48;21,7;44,8
55;2022-05-16 14:14:48;22,4;40,1
56;2022-05-16 14:19:48;21,7;42,7
57;2022-05-16 14:24:48;22,1;43,7
58;2022-05-16 14:29:48;22,4;43,3
59;2022-05-16 14:34:48;22,6;43,9
60;2022-05-16 14:39:48;22,2;41,4
61;2022-05-16 14:44:48;20,7;42
62;2022-05-16 14:49:48;20;42,8
63;2022-05-16 14:54:48;19,6;43,4
64;2022-05-16 14:59:48;19,4;43,8
65;2022-05-16 15:04:48;19,3;44,2
66;2022-05-16 15:09:48;19,2;44,5
67;2022-05-16 15:14:48;19,2;44,6
68;2022-05-16 15:19:48;19,2;44,8
69;2022-05-16 15:24:48;19,2;44,9
70;2022-05-16 15:29:48;19,2;44,9
71;2022-05-16 15:34:48;19,2;44,9
72;2022-05-16 15:39:48;19,2;45
73;2022-05-16 15:44:48;19,2;45
74;2022-05-16 15:49:48;19,2;45,1
75;2022-05-16 15:54:48;19,2;45,1
76;2022-05-16 15:59:48;19,1;45,2
77;2022-05-16 16:04:48;19,1;45,2
78;2022-05-16 16:09:48;19,1;45,2
79;2022-05-16 16:14:48;19,1;45,3
80;2022-05-16 16:19:48;19;45,3
81;2022-05-16 16:24:48;19;45,3
82;2022-05-16 16:29:48;19;45,4
83;2022-05-16 16:34:48;18,9;45,5
84;2022-05-16 16:39:48;18,9;45,6
85;2022-05-16 16:44:48;18,9;45,6
86;2022-05-16 16:49:48;18,8;45,7
87;2022-05-16 16:54:48;18,8;45,8
88;2022-05-16 16:59:48;18,7;45,9
89;2022-05-16 17:04:48;18,7;46
90;2022-05-16 17:09:48;18,6;46,1
91;2022-05-16 17:14:48;18,6;46,2
92;2022-05-16 17:19:48;18,6;46,3
93;2022-05-16 17:24:48;18,5;46,3
94;2022-05-16 17:29:48;18,5;46,4
95;2022-05-16 17:34:48;18,4;46,5
96;2022-05-16 17:39:48;18,3;46,6
97;2022-05-16 17:44:48;18,3;46,8
98;2022-05-16 17:49:48;18,2;46,8
99;2022-05-16 17:54:48;18,1;47
100;2022-05-16 17:59:48;18;47,1
101;2022-05-16 18:04:48;17,9;47,3
102;2022-05-16 18:09:48;17,8;47,5
103;2022-05-16 18:14:48;17,7;47,7
104;2022-05-16 18:19:48;17,6;47,9
105;2022-05-16 18:24:48;17,5;48,1
106;2022-05-16 18:29:48;17,4;48,2
107;2022-05-16 18:34:48;17,3;48,4
108;2022-05-16 18:39:48;17,2;48,5
109;2022-05-16 18:44:48;17,1;48,7
110;2022-05-16 18:49:48;17;48,8
111;2022-05-16 18:54:48;16,9;49
112;2022-05-16 18:59:48;16,8;49,1
113;2022-05-16 19:04:48;16,7;49,2
114;2022-05-16 19:09:48;16,7;49,4
115;2022-05-16 19:14:48;16,6;49,5
116;2022-05-16 19:19:48;16,5;49,7
117;2022-05-16 19:24:48;16,5;49,9
118;2022-05-16 19:29:48;16,4;50
119;2022-05-16 19:34:48;16,3;50,1
120;2022-05-16 19:39:48;16,2;50,2
121;2022-05-16 19:44:48;16,2;50,4
122;2022-05-16 19:49:48;16,1;50,5
123;2022-05-16 19:54:48;16;50,6
124;2022-05-16 19:59:48;16;50,7
125;2022-05-16 20:04:48;16;50,8
126;2022-05-16 20:09:48;15,9;50,9
127;2022-05-16 20:14:48;15,9;51
128;2022-05-16 20:19:48;15,8;51,1
129;2022-05-16 20:24:48;15,8;51,2
130;2022-05-16 20:29:48;15,7;51,3
131;2022-05-16 20:34:48;15,7;51,4
132;2022-05-16 20:39:48;15,7;51,5
133;2022-05-16 20:44:48;15,6;51,6
134;2022-05-16 20:49:48;15,6;51,7
135;2022-05-16 20:54:48;15,5;51,8
136;2022-05-16 20:59:48;15,5;51,9
137;2022-05-16 21:04:48;15,5;52
138;2022-05-16 21:09:48;15,4;52,1
139;2022-05-16 21:14:48;15,4;52,1
140;2022-05-16 21:19:48;15,4;52,2
141;2022-05-16 21:24:48;15,4;52,3
142;2022-05-16 21:29:48;15,3;52,4
143;2022-05-16 21:34:48;15,3;52,4
144;2022-05-16 21:39:48;15,2;52,5
145;2022-05-16 21:44:48;15,2;52,6
146;2022-05-16 21:49:48;15,2;52,6
147;2022-05-16 21:54:48;15,1;52,7
148;2022-05-16 21:59:48;15,1;52,8
149;2022-05-16 22:04:48;15;52,8
150;2022-05-16 22:09:48;15;52,9
151;2022-05-16 22:14:48;15;52,9
152;2022-05-16 22:19:48;14,9;53
153;2022-05-16 22:24:48;14,9;53
154;2022-05-16 22:29:48;14,9;53
155;2022-05-16 22:34:48;14,8;53
156;2022-05-16 22:39:48;14,8;53,1
157;2022-05-16 22:44:48;14,7;53,1
158;2022-05-16 22:49:48;14,7;53,2
159;2022-05-16 22:54:48;14,7;53,2
160;2022-05-16 22:59:48;14,7;53,2
161;2022-05-16 23:04:48;14,7;53,2
162;2022-05-16 23:09:48;14,6;53,3
163;2022-05-16 23:14:48;14,6;53,3
164;2022-05-16 23:19:48;14,5;53,3
165;2022-05-16 23:24:48;14,5;53,3
166;2022-05-16 23:29:48;14,5;53,4
167;2022-05-16 23:34:48;14,5;53,4
168;2022-05-16 23:39:48;14,4;53,4
169;2022-05-16 23:44:48;14,4;53,5
170;2022-05-16 23:49:48;14,4;53,5
171;2022-05-16 23:54:48;14,3;53,5
172;2022-05-16 23:59:48;14,3;53,6
173;2022-05-17 00:04:48;14,2;53,6
174;2022-05-17 00:09:48;14,2;53,6
175;2022-05-17 00:14:48;14,2;53,6
176;2022-05-17 00:19:48;14,2;53,6
177;2022-05-17 00:24:48;14,2;53,7
178;2022-05-17 00:29:48;14,1;53,7
179;2022-05-17 00:34:48;14,1;53,6
180;2022-05-17 00:39:48;14,1;53,6
181;2022-05-17 00:44:48;14,1;53,6
182;2022-05-17 00:49:48;14;53,7
183;2022-05-17 00:54:48;14;53,7
184;2022-05-17 00:59:48;14;53,7
185;2022-05-17 01:04:48;14;53,7
186;2022-05-17 01:09:48;14;53,7
187;2022-05-17 01:14:48;13,9;53,6
188;2022-05-17 01:19:48;13,9;53,6
189;2022-05-17 01:24:48;13,9;53,6
190;2022-05-17 01:29:48;13,9;53,6
191;2022-05-17 01:34:48;13,8;53,5
192;2022-05-17 01:39:48;13,8;53,5
193;2022-05-17 01:44:48;13,8;53,5
194;2022-05-17 01:49:48;13,7;53,5
195;2022-05-17 01:54:48;13,7;53,4
196;2022-05-17 01:59:48;13,7;53,4
197;2022-05-17 02:04:48;13,7;53,3
198;2022-05-17 02:09:48;13,6;53,3
199;2022-05-17 02:14:48;13,6;53,2
200;2022-05-17 02:19:48;13,6;53,2
201;2022-05-17 02:24:48;13,5;53,1
202;2022-05-17 02:29:48;13,5;53,2
203;2022-05-17 02:34:48;13,5;53,1
204;2022-05-17 02:39:48;13,5;53,1
205;2022-05-17 02:44:48;13,4;53
206;2022-05-17 02:49:48;13,4;53
207;2022-05-17 02:54:48;13,4;53
208;2022-05-17 02:59:48;13,4;52,9
209;2022-05-17 03:04:48;13,4;52,9
210;2022-05-17 03:09:48;13,4;52,8
211;2022-05-17 03:14:48;13,3;52,7
212;2022-05-17 03:19:48;13,3;52,7
213;2022-05-17 03:24:48;13,3;52,6
214;2022-05-17 03:29:48;13,2;52,5
215;2022-05-17 03:34:48;13,2;52,5
216;2022-05-17 03:39:48;13,2;52,4
217;2022-05-17 03:44:48;13,2;52,4
