RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V537;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3644;;
Temperature Maximum;28,7°C;;
Temperature Minimum;12,6°C;;
Temperature Average;17,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,7%RH;;
Humidity Minimum;43,3%RH;;
Humidity Average;57,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:44;;
End Time;29-05-2022 1:19;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:44:51;19,1;53,1
2;2022-05-16 09:49:51;19,8;54,7
3;2022-05-16 09:54:51;20,6;57,7
4;2022-05-16 09:59:51;21,2;55,9
5;2022-05-16 10:04:51;21,8;54
6;2022-05-16 10:09:51;22,4;56
7;2022-05-16 10:14:51;23;56,1
8;2022-05-16 10:19:51;23,5;54,2
9;2022-05-16 10:24:51;23,4;53,2
10;2022-05-16 10:29:51;23,7;54,2
11;2022-05-16 10:34:51;23,9;52,7
12;2022-05-16 10:39:51;23,4;44,4
13;2022-05-16 10:44:51;22,6;45,9
14;2022-05-16 10:49:51;22,5;45,3
15;2022-05-16 10:54:51;22,2;46,9
16;2022-05-16 10:59:51;22,5;49,5
17;2022-05-16 11:04:51;22,6;52
18;2022-05-16 11:09:51;22,4;51
19;2022-05-16 11:14:51;23;51,6
20;2022-05-16 11:19:51;23,9;50,2
21;2022-05-16 11:24:51;24,3;47,7
22;2022-05-16 11:29:51;24,6;56,9
23;2022-05-16 11:34:51;24;47,2
24;2022-05-16 11:39:51;22,9;50,6
25;2022-05-16 11:44:51;23,4;53,7
26;2022-05-16 11:49:51;23,6;55,7
27;2022-05-16 11:54:51;23,5;53,2
28;2022-05-16 11:59:51;23,6;54,2
29;2022-05-16 12:04:51;23,5;50,7
30;2022-05-16 12:09:51;23,5;52,7
31;2022-05-16 12:14:51;23,5;50,7
32;2022-05-16 12:19:51;23,5;51,2
33;2022-05-16 12:24:51;23,6;51,2
34;2022-05-16 12:29:51;23,3;45,5
35;2022-05-16 12:34:51;22,8;44,9
36;2022-05-16 12:39:51;22,6;43,8
37;2022-05-16 12:44:51;22,6;47
38;2022-05-16 12:49:51;22,6;48
39;2022-05-16 12:54:51;22,5;44,9
40;2022-05-16 12:59:51;22,5;45,4
41;2022-05-16 13:04:51;22,5;45,4
42;2022-05-16 13:09:51;22,5;44,8
43;2022-05-16 13:14:51;22,6;44,8
44;2022-05-16 13:19:51;22,5;44,8
45;2022-05-16 13:24:51;22,4;44,3
46;2022-05-16 13:29:51;22,4;44,8
47;2022-05-16 13:34:51;22,4;44,8
48;2022-05-16 13:39:51;22,4;44,8
49;2022-05-16 13:44:51;22,5;44,8
50;2022-05-16 13:49:51;22,7;44,9
51;2022-05-16 13:54:51;22,8;44,9
52;2022-05-16 13:59:51;22,8;44,3
53;2022-05-16 14:04:51;22,8;43,8
54;2022-05-16 14:09:51;22,8;43,3
55;2022-05-16 14:14:51;22,9;44,9
56;2022-05-16 14:19:51;22,4;43,8
57;2022-05-16 14:24:51;22;44,8
58;2022-05-16 14:29:51;21,8;44,8
59;2022-05-16 14:34:51;21,8;44,8
60;2022-05-16 14:39:51;22,3;44,8
61;2022-05-16 14:44:51;20,7;44,1
62;2022-05-16 14:49:51;19,8;45,1
63;2022-05-16 14:54:51;19,4;46,1
64;2022-05-16 14:59:51;19,2;46,6
65;2022-05-16 15:04:51;19;47
66;2022-05-16 15:09:51;18,9;47,5
67;2022-05-16 15:14:51;18,9;48,1
68;2022-05-16 15:19:51;18,8;48,1
69;2022-05-16 15:24:51;18,8;48,6
70;2022-05-16 15:29:51;18,8;48,6
71;2022-05-16 15:34:51;18,8;49,1
72;2022-05-16 15:39:51;18,8;49,1
73;2022-05-16 15:44:51;18,9;49,1
74;2022-05-16 15:49:51;18,9;49,1
75;2022-05-16 15:54:51;18,9;49,1
76;2022-05-16 15:59:51;18,9;49,1
77;2022-05-16 16:04:51;18,9;49,1
78;2022-05-16 16:09:51;18,9;49,1
79;2022-05-16 16:14:51;18,8;49,1
80;2022-05-16 16:19:51;18,8;49,1
81;2022-05-16 16:24:51;18,8;49,6
82;2022-05-16 16:29:51;18,8;49,6
83;2022-05-16 16:34:51;18,8;49,6
84;2022-05-16 16:39:51;18,8;49,6
85;2022-05-16 16:44:51;18,8;49,6
86;2022-05-16 16:49:51;18,8;49,6
87;2022-05-16 16:54:51;18,9;49,6
88;2022-05-16 16:59:51;18,8;49,6
89;2022-05-16 17:04:51;18,8;49,6
90;2022-05-16 17:09:51;18,7;49,6
91;2022-05-16 17:14:51;18,7;49,6
92;2022-05-16 17:19:51;18,6;49,5
93;2022-05-16 17:24:51;18,6;49,5
94;2022-05-16 17:29:51;18,5;50
95;2022-05-16 17:34:51;18,4;50
96;2022-05-16 17:39:51;18,3;50,5
97;2022-05-16 17:44:51;18,2;50,5
98;2022-05-16 17:49:51;18,1;50,5
99;2022-05-16 17:54:51;18;50,5
100;2022-05-16 17:59:51;18;51
101;2022-05-16 18:04:51;17,9;51,5
102;2022-05-16 18:09:51;17,8;51,5
103;2022-05-16 18:14:51;17,7;51,4
104;2022-05-16 18:19:51;17,6;51,4
105;2022-05-16 18:24:51;17,5;51,9
106;2022-05-16 18:29:51;17,5;51,9
107;2022-05-16 18:34:51;17,4;51,9
108;2022-05-16 18:39:51;17,3;52,4
109;2022-05-16 18:44:51;17,3;52,4
110;2022-05-16 18:49:51;17,2;52,4
111;2022-05-16 18:54:51;17,2;52,4
112;2022-05-16 18:59:51;17,1;52,4
113;2022-05-16 19:04:51;17;52,8
114;2022-05-16 19:09:51;17;52,8
115;2022-05-16 19:14:51;16,9;52,8
116;2022-05-16 19:19:51;16,8;53,3
117;2022-05-16 19:24:51;16,8;53,3
118;2022-05-16 19:29:51;16,7;53,3
119;2022-05-16 19:34:51;16,7;53,3
120;2022-05-16 19:39:51;16,6;53,3
121;2022-05-16 19:44:51;16,6;53,8
122;2022-05-16 19:49:51;16,6;53,7
123;2022-05-16 19:54:51;16,5;53,7
124;2022-05-16 19:59:51;16,5;53,7
125;2022-05-16 20:04:51;16,4;54,2
126;2022-05-16 20:09:51;16,4;54,2
127;2022-05-16 20:14:51;16,4;54,2
128;2022-05-16 20:19:51;16,3;54,2
129;2022-05-16 20:24:51;16,3;54,2
130;2022-05-16 20:29:51;16,2;54,7
131;2022-05-16 20:34:51;16,2;54,7
132;2022-05-16 20:39:51;16,2;54,7
133;2022-05-16 20:44:51;16,2;54,7
134;2022-05-16 20:49:51;16,1;55,2
135;2022-05-16 20:54:51;16,1;55,2
136;2022-05-16 20:59:51;16,1;55,2
137;2022-05-16 21:04:51;16;55,1
138;2022-05-16 21:09:51;16;55,1
139;2022-05-16 21:14:51;16;55,1
140;2022-05-16 21:19:51;16;55,1
141;2022-05-16 21:24:51;16;55,1
142;2022-05-16 21:29:51;15,9;55,1
143;2022-05-16 21:34:51;15,9;55,1
144;2022-05-16 21:39:51;15,8;55,6
145;2022-05-16 21:44:51;15,8;55,6
146;2022-05-16 21:49:51;15,8;55,6
147;2022-05-16 21:54:51;15,7;55,6
148;2022-05-16 21:59:51;15,7;55,6
149;2022-05-16 22:04:51;15,7;55,6
150;2022-05-16 22:09:51;15,6;55,6
151;2022-05-16 22:14:51;15,6;55,6
152;2022-05-16 22:19:51;15,5;55,6
153;2022-05-16 22:24:51;15,5;56
154;2022-05-16 22:29:51;15,5;56
155;2022-05-16 22:34:51;15,4;56
156;2022-05-16 22:39:51;15,4;56
157;2022-05-16 22:44:51;15,4;56
158;2022-05-16 22:49:51;15,3;56
159;2022-05-16 22:54:51;15,3;56
160;2022-05-16 22:59:51;15,3;56
161;2022-05-16 23:04:51;15,3;56
162;2022-05-16 23:09:51;15,2;56
163;2022-05-16 23:14:51;15,2;56
164;2022-05-16 23:19:51;15,2;56
165;2022-05-16 23:24:51;15,1;56
166;2022-05-16 23:29:51;15,1;56
167;2022-05-16 23:34:51;15,1;56
168;2022-05-16 23:39:51;15;56
169;2022-05-16 23:44:51;15;56
170;2022-05-16 23:49:51;15;56
171;2022-05-16 23:54:51;15;56
172;2022-05-16 23:59:51;14,9;56
173;2022-05-17 00:04:51;14,9;55,9
174;2022-05-17 00:09:51;14,9;55,9
175;2022-05-17 00:14:51;14,9;56,4
176;2022-05-17 00:19:51;14,8;56,4
177;2022-05-17 00:24:51;14,8;56,4
178;2022-05-17 00:29:51;14,8;55,9
179;2022-05-17 00:34:51;14,8;56,4
180;2022-05-17 00:39:51;14,7;56,4
181;2022-05-17 00:44:51;14,7;55,9
182;2022-05-17 00:49:51;14,7;56,4
183;2022-05-17 00:54:51;14,6;55,9
184;2022-05-17 00:59:51;14,6;55,9
185;2022-05-17 01:04:51;14,6;55,9
186;2022-05-17 01:09:51;14,6;55,9
187;2022-05-17 01:14:51;14,6;55,9
188;2022-05-17 01:19:51;14,6;55,9
189;2022-05-17 01:24:51;14,5;55,9
190;2022-05-17 01:29:51;14,5;55,9
191;2022-05-17 01:34:51;14,5;55,9
192;2022-05-17 01:39:51;14,4;55,9
193;2022-05-17 01:44:51;14,4;55,9
194;2022-05-17 01:49:51;14,4;55,9
195;2022-05-17 01:54:51;14,3;55,9
196;2022-05-17 01:59:51;14,3;55,9
197;2022-05-17 02:04:51;14,3;55,9
198;2022-05-17 02:09:51;14,3;55,9
199;2022-05-17 02:14:51;14,2;55,8
200;2022-05-17 02:19:51;14,2;55,8
201;2022-05-17 02:24:51;14,2;55,8
202;2022-05-17 02:29:51;14,2;55,8
203;2022-05-17 02:34:51;14,2;55,4
204;2022-05-17 02:39:51;14,1;55,8
205;2022-05-17 02:44:51;14,1;55,4
206;2022-05-17 02:49:51;14,1;55,3
207;2022-05-17 02:54:51;14,1;55,3
208;2022-05-17 02:59:51;14;55,3
209;2022-05-17 03:04:51;14;55,3
210;2022-05-17 03:09:51;14;54,8
211;2022-05-17 03:14:51;14;54,8
212;2022-05-17 03:19:51;14;54,8
213;2022-05-17 03:24:51;13,9;54,8
214;2022-05-17 03:29:51;13,9;54,8
215;2022-05-17 03:34:51;13,9;54,8
216;2022-05-17 03:39:51;13,9;54,8
217;2022-05-17 03:44:51;13,8;54,8
218;2022-05-17 03:49:51;13,8;54,8
219;2022-05-17 03:54:51;13,8;54,8
220;2022-05-17 03:59:51;13,7;54,8
221;2022-05-17 04:04:51;13,7;54,8
222;2022-05-17 04:09:51;13,7;54,8
223;2022-05-17 04:14:51;13,7;54,8
224;2022-05-17 04:19:51;13,6;54,8
225;2022-05-17 04:24:51;13,6;54,8
226;2022-05-17 04:29:51;13,6;54,8
227;2022-05-17 04:34:51;13,6;54,8
228;2022-05-17 04:39:51;13,6;54,8
229;2022-05-17 04:44:51;13,6;54,8
230;2022-05-17 04:49:51;13,5;54,8
231;2022-05-17 04:54:51;13,5;54,8
232;2022-05-17 04:59:51;13,5;54,3
233;2022-05-17 05:04:51;13,5;54,3
234;2022-05-17 05:09:51;13,4;54,3
235;2022-05-17 05:14:51;13,4;54,3
236;2022-05-17 05:19:51;13,4;54,3
237;2022-05-17 05:24:51;13,4;54,3
238;2022-05-17 05:29:51;13,3;54,3
239;2022-05-17 05:34:51;13,3;54,3
240;2022-05-17 05:39:51;13,3;54,8
241;2022-05-17 05:44:51;13,3;54,8
242;2022-05-17 05:49:51;13,3;54,3
243;2022-05-17 05:54:51;13,3;54,3
244;2022-05-17 05:59:51;13,3;54,3
245;2022-05-17 06:04:51;13,3;54,3
246;2022-05-17 06:09:51;13,3;54,3
247;2022-05-17 06:14:51;13,3;54,3
248;2022-05-17 06:19:51;13,3;54,3
249;2022-05-17 06:24:51;13,3;54,3
250;2022-05-17 06:29:51;13,3;54,3
