RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;v198;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3142;;
Temperature Maximum;21,8°C;;
Temperature Minimum;10,2°C;;
Temperature Average;16,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,4%RH;;
Humidity Minimum;38,2%RH;;
Humidity Average;55,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;9/05/2022 9:55;;
End Time;20/05/2022 7:40;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-09 09:55:57;16,3;49,6
2;2022-05-09 10:00:57;16,1;50,1
3;2022-05-09 10:05:57;16,1;50,1
4;2022-05-09 10:10:57;16,1;50,1
5;2022-05-09 10:15:57;16,1;50,1
6;2022-05-09 10:20:57;16,1;50,1
7;2022-05-09 10:25:57;16,1;50,6
8;2022-05-09 10:30:57;16,1;50,6
9;2022-05-09 10:35:57;16,1;50,6
10;2022-05-09 10:40:57;16,1;50,6
11;2022-05-09 10:45:57;16,1;50,6
12;2022-05-09 10:50:57;16;50,6
13;2022-05-09 10:55:57;16;50,6
14;2022-05-09 11:00:57;16;50,6
15;2022-05-09 11:05:57;15,9;51,1
16;2022-05-09 11:10:57;15,8;51,1
17;2022-05-09 11:15:57;15,8;51,1
18;2022-05-09 11:20:57;15,8;51,1
19;2022-05-09 11:25:57;16,2;55,6
20;2022-05-09 11:30:57;16,6;55,1
21;2022-05-09 11:35:57;16,9;55,6
22;2022-05-09 11:40:57;17;56,6
23;2022-05-09 11:45:57;17,3;55,2
24;2022-05-09 11:50:57;17,6;57,2
25;2022-05-09 11:55:57;16,8;53,2
26;2022-05-09 12:00:57;16;54,1
27;2022-05-09 12:05:57;15,6;55
28;2022-05-09 12:10:57;15,4;55,4
29;2022-05-09 12:15:57;15,2;55,9
30;2022-05-09 12:20:57;15,2;55,9
31;2022-05-09 12:25:57;15,2;55,9
32;2022-05-09 12:30:57;15,2;55,9
33;2022-05-09 12:35:57;15,3;55,9
34;2022-05-09 12:40:57;15,3;55,9
35;2022-05-09 12:45:57;15,4;55,9
36;2022-05-09 12:50:57;15,4;55,9
37;2022-05-09 12:55:57;15,5;55,9
38;2022-05-09 13:00:57;15,5;56
39;2022-05-09 13:05:57;15,6;56
40;2022-05-09 13:10:57;15,6;56
41;2022-05-09 13:15:57;15,7;56
42;2022-05-09 13:20:57;15,7;55,5
43;2022-05-09 13:25:57;15,8;55,5
44;2022-05-09 13:30:57;15,9;55
45;2022-05-09 13:35:57;15,9;55,5
46;2022-05-09 13:40:57;16;55,1
47;2022-05-09 13:45:57;16,1;55,1
48;2022-05-09 13:50:57;16,1;55,1
49;2022-05-09 13:55:57;16,2;55,1
50;2022-05-09 14:00:57;16,2;55,1
51;2022-05-09 14:05:57;16,2;55,1
52;2022-05-09 14:10:57;16,3;54,6
53;2022-05-09 14:15:57;16,3;55,1
54;2022-05-09 14:20:57;16,4;54,6
55;2022-05-09 14:25:57;16,4;54,6
56;2022-05-09 14:30:57;16,5;54,6
57;2022-05-09 14:35:57;16,6;54,2
58;2022-05-09 14:40:57;16,6;54,2
59;2022-05-09 14:45:57;16,7;54,2
60;2022-05-09 14:50:57;16,7;54,2
61;2022-05-09 14:55:57;16,8;53,7
62;2022-05-09 15:00:57;16,9;53,7
63;2022-05-09 15:05:57;16,9;53,7
64;2022-05-09 15:10:57;16,9;53,7
65;2022-05-09 15:15:57;17;53,7
66;2022-05-09 15:20:57;17;53,7
67;2022-05-09 15:25:57;17,1;53,7
68;2022-05-09 15:30:57;17,1;53,7
69;2022-05-09 15:35:57;17,2;53,3
70;2022-05-09 15:40:57;17,2;53,3
71;2022-05-09 15:45:57;17,2;53,8
72;2022-05-09 15:50:57;17,3;53,3
73;2022-05-09 15:55:57;17,3;53,3
74;2022-05-09 16:00:57;17,3;53,3
75;2022-05-09 16:05:57;17,4;53,3
76;2022-05-09 16:10:57;17,4;53,3
77;2022-05-09 16:15:57;17,4;53,3
78;2022-05-09 16:20:57;17,5;53,8
79;2022-05-09 16:25:57;17,5;53,3
80;2022-05-09 16:30:57;17,5;53,3
81;2022-05-09 16:35:57;17,5;53,8
82;2022-05-09 16:40:57;17,5;53,8
83;2022-05-09 16:45:57;17,6;54,3
84;2022-05-09 16:50:57;17,6;54,3
85;2022-05-09 16:55:57;17,6;54,3
86;2022-05-09 17:00:57;17,6;54,3
87;2022-05-09 17:05:57;17,6;54,3
88;2022-05-09 17:10:57;17,6;54,3
89;2022-05-09 17:15:57;17,6;54,3
90;2022-05-09 17:20:57;17,6;54,8
91;2022-05-09 17:25:57;17,5;54,3
92;2022-05-09 17:30:57;17,5;54,3
93;2022-05-09 17:35:57;17,5;54,3
94;2022-05-09 17:40:57;17,5;54,3
95;2022-05-09 17:45:57;17,5;54,8
96;2022-05-09 17:50:57;17,4;54,3
97;2022-05-09 17:55:57;17,4;54,3
98;2022-05-09 18:00:57;17,4;54,8
99;2022-05-09 18:05:57;17,4;55,2
100;2022-05-09 18:10:57;17,3;55,2
101;2022-05-09 18:15:57;17,3;55,2
102;2022-05-09 18:20:57;17,2;55,2
103;2022-05-09 18:25:57;17,2;55,2
104;2022-05-09 18:30:57;17,1;55,2
105;2022-05-09 18:35:57;17,1;55,2
106;2022-05-09 18:40:57;17;55,2
107;2022-05-09 18:45:57;17;55,2
108;2022-05-09 18:50:57;16,9;55,2
109;2022-05-09 18:55:57;16,9;55,7
110;2022-05-09 19:00:57;16,9;55,7
111;2022-05-09 19:05:57;16,8;55,7
112;2022-05-09 19:10:57;16,7;56,1
113;2022-05-09 19:15:57;16,7;56,1
114;2022-05-09 19:20:57;16,6;56,1
115;2022-05-09 19:25:57;16,5;56,6
116;2022-05-09 19:30:57;16,5;56,6
117;2022-05-09 19:35:57;16,4;56,6
118;2022-05-09 19:40:57;16,4;56,6
119;2022-05-09 19:45:57;16,3;57
120;2022-05-09 19:50:57;16,3;57
121;2022-05-09 19:55:57;16,2;57
122;2022-05-09 20:00:57;16,2;57
123;2022-05-09 20:05:57;16,2;57,5
124;2022-05-09 20:10:57;16,2;57,5
125;2022-05-09 20:15:57;16,1;57,5
126;2022-05-09 20:20:57;16,1;58
127;2022-05-09 20:25:57;16,1;58
128;2022-05-09 20:30:57;16,1;58
129;2022-05-09 20:35:57;16,1;57,9
130;2022-05-09 20:40:57;16;57,9
