RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300469;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3644;;
Temperature Maximum;24,1°C;;
Temperature Minimum;12°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;63%RH;;
Humidity Minimum;41,7%RH;;
Humidity Average;54,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:48;;
End Time;29-05-2022 1:23;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:48:09;17,7;47,6
2;2022-05-16 09:53:09;18,6;47,6
3;2022-05-16 09:58:09;18,5;48,6
4;2022-05-16 10:03:09;18,5;47,6
5;2022-05-16 10:08:09;18,4;46,6
6;2022-05-16 10:13:09;18,3;46,5
7;2022-05-16 10:18:09;18,1;46
8;2022-05-16 10:23:09;18;46
9;2022-05-16 10:28:09;18,1;45,5
10;2022-05-16 10:33:09;18,2;45,5
11;2022-05-16 10:38:09;18,1;43,4
12;2022-05-16 10:43:09;17,9;43,4
13;2022-05-16 10:48:09;17,6;43,9
14;2022-05-16 10:53:09;17,4;44,4
15;2022-05-16 10:58:09;17,5;45,4
16;2022-05-16 11:03:09;17,8;46
17;2022-05-16 11:08:09;18,3;45
18;2022-05-16 11:13:09;18,7;44,5
19;2022-05-16 11:18:09;19;44,5
20;2022-05-16 11:23:09;19,2;43,5
21;2022-05-16 11:28:09;19,1;44
22;2022-05-16 11:33:09;19,2;44,6
23;2022-05-16 11:38:09;19;43
24;2022-05-16 11:43:09;19;44,6
25;2022-05-16 11:48:09;19,2;46,7
26;2022-05-16 11:53:09;19,5;46,7
27;2022-05-16 11:58:09;19,6;45,7
28;2022-05-16 12:03:09;19,7;45,1
29;2022-05-16 12:08:09;19,6;45,1
30;2022-05-16 12:13:09;19,7;46,7
31;2022-05-16 12:18:09;19,5;44,7
32;2022-05-16 12:23:09;19,6;43,6
33;2022-05-16 12:28:09;19,7;44,7
34;2022-05-16 12:33:09;20;44,2
35;2022-05-16 12:38:09;20,1;44,2
36;2022-05-16 12:43:09;20,2;43,2
37;2022-05-16 12:48:09;20,3;43,3
38;2022-05-16 12:53:09;20,6;43,8
39;2022-05-16 12:58:09;21,2;43,9
40;2022-05-16 13:03:09;21,5;41,8
41;2022-05-16 13:08:09;21,3;41,8
42;2022-05-16 13:13:09;21;41,7
43;2022-05-16 13:18:09;21;41,7
44;2022-05-16 13:23:09;20,9;41,7
45;2022-05-16 13:28:09;21,1;42,8
46;2022-05-16 13:33:09;21,2;42,8
47;2022-05-16 13:38:09;21,4;42,8
48;2022-05-16 13:43:09;21;41,7
49;2022-05-16 13:48:09;20,4;42,2
50;2022-05-16 13:53:09;20,1;42,7
51;2022-05-16 13:58:09;20,1;42,7
52;2022-05-16 14:03:09;19,8;43,2
53;2022-05-16 14:08:09;19,8;42,6
54;2022-05-16 14:13:09;20,3;43,7
55;2022-05-16 14:18:09;20,3;43,2
56;2022-05-16 14:23:09;20,3;43,7
57;2022-05-16 14:28:09;20,3;43,7
58;2022-05-16 14:33:09;20,3;43,7
59;2022-05-16 14:38:09;20,3;44,7
60;2022-05-16 14:43:09;20,3;44,2
61;2022-05-16 14:48:09;20,3;44,2
62;2022-05-16 14:53:09;20,4;44,8
63;2022-05-16 14:58:09;21,6;43,9
