RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300515;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2647;;
Temperature Maximum;24,5°C;;
Temperature Minimum;11,4°C;;
Temperature Average;15,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;68,4%RH;;
Humidity Minimum;47,2%RH;;
Humidity Average;59,6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-23 10:24:53;;
End Time;2022-05-02 14:54:53;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:24:53;18,3;52,2
2;2022-04-23 10:29:53;18,6;49,7
3;2022-04-23 10:34:53;18,1;50,6
4;2022-04-23 10:39:53;18;50,6
5;2022-04-23 10:44:53;17,9;52,1
6;2022-04-23 10:49:53;18,1;51,6
7;2022-04-23 10:54:53;18,1;51,6
8;2022-04-23 10:59:53;18,2;51,2
9;2022-04-23 11:04:53;18,2;51,2
10;2022-04-23 11:09:53;18,2;51,2
11;2022-04-23 11:14:53;18,2;51,2
12;2022-04-23 11:19:53;18,3;50,7
13;2022-04-23 11:24:53;18,5;51,7
14;2022-04-23 11:29:53;18;52,6
15;2022-04-23 11:34:53;17,7;53,6
16;2022-04-23 11:39:53;17,6;53,5
17;2022-04-23 11:44:53;17,6;54
18;2022-04-23 11:49:53;17,6;54
19;2022-04-23 11:54:53;17,6;54
20;2022-04-23 11:59:53;17,6;54,5
21;2022-04-23 12:04:53;17,6;54,1
22;2022-04-23 12:09:53;17,7;54,1
23;2022-04-23 12:14:53;17,8;54,1
24;2022-04-23 12:19:53;17,8;54,1
25;2022-04-23 12:24:53;17,9;54,1
26;2022-04-23 12:29:53;18;54,1
27;2022-04-23 12:34:53;18;54,1
28;2022-04-23 12:39:53;18;54,1
29;2022-04-23 12:44:53;18,1;53,6
30;2022-04-23 12:49:53;18,2;53,6
31;2022-04-23 12:54:53;18,2;53,6
32;2022-04-23 12:59:53;18,3;53,6
33;2022-04-23 13:04:53;18,3;53,7
34;2022-04-23 13:09:53;18,4;53,6
35;2022-04-23 13:14:53;18,4;53,7
36;2022-04-23 13:19:53;18,5;53,7
37;2022-04-23 13:24:53;18,5;53,2
38;2022-04-23 13:29:53;18,5;53,2
39;2022-04-23 13:34:53;18,6;53,2
40;2022-04-23 13:39:53;18,6;53,2
41;2022-04-23 13:44:53;18,6;53,2
42;2022-04-23 13:49:53;18,7;53,2
43;2022-04-23 13:54:53;18,7;53,2
44;2022-04-23 13:59:53;18,7;52,7
45;2022-04-23 14:04:53;18,8;52,7
46;2022-04-23 14:09:53;18,8;52,7
47;2022-04-23 14:14:53;18,8;52,7
48;2022-04-23 14:19:53;18,8;52,7
49;2022-04-23 14:24:53;18,9;52,7
50;2022-04-23 14:29:53;18,9;52,7
51;2022-04-23 14:34:53;19;52,7
52;2022-04-23 14:39:53;19;52,7
53;2022-04-23 14:44:53;19;52,7
54;2022-04-23 14:49:53;19;52,8
55;2022-04-23 14:54:53;19,1;52,8
56;2022-04-23 14:59:53;19,1;52,8
57;2022-04-23 15:04:53;19,1;52,3
58;2022-04-23 15:09:53;19,2;52,3
59;2022-04-23 15:14:53;19,2;52,3
60;2022-04-23 15:19:53;19,2;52,3
61;2022-04-23 15:24:53;19,2;52,3
62;2022-04-23 15:29:53;19,2;52,3
