RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300536;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3628;;
Temperature Maximum;32,1°C;;
Temperature Minimum;11,4°C;;
Temperature Average;16,1°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,7%RH;;
Humidity Minimum;43,3%RH;;
Humidity Average;56,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:44;;
End Time;28-05-2022 23:59;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:44:51;18,3;50,6
2;2022-05-16 09:49:51;18;48,1
3;2022-05-16 09:54:51;17,7;46,5
4;2022-05-16 09:59:51;17,5;46
5;2022-05-16 10:04:51;17,5;44,9
6;2022-05-16 10:09:51;17,4;46
7;2022-05-16 10:14:51;16,7;43,3
8;2022-05-16 10:19:51;15,3;45,2
9;2022-05-16 10:24:51;14,5;46,1
10;2022-05-16 10:29:51;14,1;47,1
11;2022-05-16 10:34:51;14;48
12;2022-05-16 10:39:51;13,9;48
13;2022-05-16 10:44:51;13,8;48
14;2022-05-16 10:49:51;13,8;48,5
15;2022-05-16 10:54:51;13,9;48,5
16;2022-05-16 10:59:51;13,9;48,5
17;2022-05-16 11:04:51;13,9;48,5
18;2022-05-16 11:09:51;14;48,5
19;2022-05-16 11:14:51;14;48,5
20;2022-05-16 11:19:51;14;49
21;2022-05-16 11:24:51;14;49
22;2022-05-16 11:29:51;14,1;49,1
23;2022-05-16 11:34:51;14,1;49,6
24;2022-05-16 11:39:51;14,2;49,6
25;2022-05-16 11:44:51;14,2;49,6
26;2022-05-16 11:49:51;14,3;50,1
27;2022-05-16 11:54:51;14,3;50,1
28;2022-05-16 11:59:51;14,4;50,1
29;2022-05-16 12:04:51;14,4;50,1
30;2022-05-16 12:09:51;14,5;50,1
31;2022-05-16 12:14:51;14,5;50,1
32;2022-05-16 12:19:51;14,6;50,6
33;2022-05-16 12:24:51;14,6;50,6
34;2022-05-16 12:29:51;14,6;50,6
35;2022-05-16 12:34:51;14,7;50,6
36;2022-05-16 12:39:51;14,7;51,1
37;2022-05-16 12:44:51;14,7;50,6
38;2022-05-16 12:49:51;14,7;51,1
39;2022-05-16 12:54:51;14,8;51,1
40;2022-05-16 12:59:51;14,8;51,1
41;2022-05-16 13:04:51;14,9;51,1
42;2022-05-16 13:09:51;14,9;51,1
43;2022-05-16 13:14:51;14,9;51,2
44;2022-05-16 13:19:51;15;51,2
45;2022-05-16 13:24:51;15;51,7
46;2022-05-16 13:29:51;15;51,7
47;2022-05-16 13:34:51;15;51,7
48;2022-05-16 13:39:51;15,1;51,7
49;2022-05-16 13:44:51;15,1;52,2
50;2022-05-16 13:49:51;15,2;52,2
51;2022-05-16 13:54:51;15,2;52,2
52;2022-05-16 13:59:51;15,2;52,2
53;2022-05-16 14:04:51;15,3;52,2
54;2022-05-16 14:09:51;15,3;52,2
55;2022-05-16 14:14:51;15,3;52,2
56;2022-05-16 14:19:51;15,4;52,2
57;2022-05-16 14:24:51;15,4;52,2
58;2022-05-16 14:29:51;15,4;52,7
59;2022-05-16 14:34:51;15,4;52,7
60;2022-05-16 14:39:51;15,5;53,2
61;2022-05-16 14:44:51;15,6;53,2
62;2022-05-16 14:49:51;15,6;53,2
63;2022-05-16 14:54:51;15,6;53,2
64;2022-05-16 14:59:51;15,7;53,2
65;2022-05-16 15:04:51;15,7;53,2
66;2022-05-16 15:09:51;15,8;53,2
67;2022-05-16 15:14:51;15,9;53,2
68;2022-05-16 15:19:51;15,9;53,2
69;2022-05-16 15:24:51;15,9;53,3
70;2022-05-16 15:29:51;16;53,3
71;2022-05-16 15:34:51;16;53,3
72;2022-05-16 15:39:51;16;52,8
73;2022-05-16 15:44:51;16;52,8
74;2022-05-16 15:49:51;16;52,8
75;2022-05-16 15:54:51;16;52,8
76;2022-05-16 15:59:51;16;52,8
77;2022-05-16 16:04:51;16;52,8
78;2022-05-16 16:09:51;16,1;52,8
79;2022-05-16 16:14:51;16,1;52,3
80;2022-05-16 16:19:51;16,1;52,3
