RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V211;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3609;;
Temperature Maximum;26,1°C;;
Temperature Minimum;12,1°C;;
Temperature Average;16,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,4%RH;;
Humidity Minimum;44,2%RH;;
Humidity Average;55,7%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:46;;
End Time;28/5/2022 22:26;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:46:34;18,7;47,5
2;2022-05-16 09:51:34;17,8;44,2
3;2022-05-16 09:56:34;17,6;44,8
4;2022-05-16 10:01:34;17,6;45,7
5;2022-05-16 10:06:34;17,5;46,2
6;2022-05-16 10:11:34;17,5;46,4
7;2022-05-16 10:16:34;17,5;46,5
8;2022-05-16 10:21:34;17,4;46,6
9;2022-05-16 10:26:34;17,4;46,7
10;2022-05-16 10:31:34;17,3;46,7
11;2022-05-16 10:36:34;17,3;46,8
12;2022-05-16 10:41:34;17,2;46,9
13;2022-05-16 10:46:34;17,2;46,9
14;2022-05-16 10:51:34;17,1;47
15;2022-05-16 10:56:34;17,1;47,2
16;2022-05-16 11:01:34;17,1;47,3
17;2022-05-16 11:06:34;17,1;47,5
18;2022-05-16 11:11:34;17,1;47,6
19;2022-05-16 11:16:34;17,1;47,6
20;2022-05-16 11:21:34;17,2;47,6
21;2022-05-16 11:26:34;17,2;47,5
22;2022-05-16 11:31:34;17,2;47,5
23;2022-05-16 11:36:34;17,2;47,4
24;2022-05-16 11:41:34;17,2;47,4
25;2022-05-16 11:46:34;17,2;47,4
26;2022-05-16 11:51:34;17,2;47,6
27;2022-05-16 11:56:34;17,2;47,6
28;2022-05-16 12:01:34;17,2;47,7
29;2022-05-16 12:06:34;17,2;47,8
30;2022-05-16 12:11:34;17,2;47,8
31;2022-05-16 12:16:34;17,2;47,8
32;2022-05-16 12:21:34;17,2;47,9
33;2022-05-16 12:26:34;17,2;47,9
34;2022-05-16 12:31:34;17,2;47,9
35;2022-05-16 12:36:34;17,2;48
36;2022-05-16 12:41:34;17,2;48
37;2022-05-16 12:46:34;17,2;48
38;2022-05-16 12:51:34;17,1;48,1
39;2022-05-16 12:56:34;17,1;48,1
