RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300565;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2544;;
Temperature Maximum;23,1°C;;
Temperature Minimum;14,3°C;;
Temperature Average;17,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;60,1%RH;;
Humidity Minimum;37,6%RH;;
Humidity Average;51,8%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:48:43;;
End Time;2022-05-04 11:43:43;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 15:48:43;22,2;49,1
2;2022-04-25 15:53:43;23,1;47,7
3;2022-04-25 15:58:43;22,9;47,7
4;2022-04-25 16:03:43;22,8;47,1
5;2022-04-25 16:08:43;22,6;47,1
6;2022-04-25 16:13:43;22,5;47,6
7;2022-04-25 16:18:43;22,4;47,6
8;2022-04-25 16:23:43;22,4;47,6
9;2022-04-25 16:28:43;22,3;47,6
10;2022-04-25 16:33:43;22,3;47,6
11;2022-04-25 16:38:43;22,3;48,1
12;2022-04-25 16:43:43;22,3;48,1
13;2022-04-25 16:48:43;22,3;48,1
14;2022-04-25 16:53:43;22,3;48,1
15;2022-04-25 16:58:43;22,4;48,1
16;2022-04-25 17:03:43;22,5;48,1
17;2022-04-25 17:08:43;22,5;48,1
18;2022-04-25 17:13:43;22,5;48,1
19;2022-04-25 17:18:43;22,5;47,6
20;2022-04-25 17:23:43;22,5;47,6
21;2022-04-25 17:28:43;22,5;47,6
22;2022-04-25 17:33:43;22,4;47,6
23;2022-04-25 17:38:43;22,4;47,1
24;2022-04-25 17:43:43;22,3;47,1
25;2022-04-25 17:48:43;22,3;47,1
26;2022-04-25 17:53:43;22,2;47,1
27;2022-04-25 17:58:43;22,2;47,1
28;2022-04-25 18:03:43;22,1;47
29;2022-04-25 18:08:43;22,1;47
30;2022-04-25 18:13:43;22;47
31;2022-04-25 18:18:43;22;47
32;2022-04-25 18:23:43;21,9;47,5
33;2022-04-25 18:28:43;21,9;47,5
34;2022-04-25 18:33:43;21,8;47,5
35;2022-04-25 18:38:43;21,8;47,5
36;2022-04-25 18:43:43;21,8;47,5
37;2022-04-25 18:48:43;21,7;47,5
38;2022-04-25 18:53:43;21,7;47,5
39;2022-04-25 18:58:43;21,7;47,5
40;2022-04-25 19:03:43;21,6;47,5
41;2022-04-25 19:08:43;21,6;47,5
42;2022-04-25 19:13:43;21,6;47,5
43;2022-04-25 19:18:43;21,6;48
44;2022-04-25 19:23:43;21,5;47,5
45;2022-04-25 19:28:43;21,5;48
46;2022-04-25 19:33:43;21,5;48
47;2022-04-25 19:38:43;21,5;48
