RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V643;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3871;;
Temperature Maximum;23,7°C;;
Temperature Minimum;11,2°C;;
Temperature Average;16,2°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;70,7%RH;;
Humidity Minimum;42,5%RH;;
Humidity Average;56,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15-05-2022 14:26;;
End Time;29-05-2022 0:56;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 14:26:50;21;51,5
2;2022-05-15 14:31:50;21,3;52,1
3;2022-05-15 14:36:50;21,4;52,1
4;2022-05-15 14:41:50;21,4;51,6
5;2022-05-15 14:46:50;21,5;51,6
6;2022-05-15 14:51:50;21,5;51,6
7;2022-05-15 14:56:50;21,4;51,1
8;2022-05-15 15:01:50;21,4;51,1
9;2022-05-15 15:06:50;21,4;51,1
10;2022-05-15 15:11:50;21,3;51,1
11;2022-05-15 15:16:50;21,3;51,1
12;2022-05-15 15:21:50;21,3;51,1
13;2022-05-15 15:26:50;21,2;51,1
14;2022-05-15 15:31:50;21,2;51
15;2022-05-15 15:36:50;21,1;51
16;2022-05-15 15:41:50;21,1;51
17;2022-05-15 15:46:50;21,1;51
18;2022-05-15 15:51:50;21;51
19;2022-05-15 15:56:50;21;51
20;2022-05-15 16:01:50;20,9;51
21;2022-05-15 16:06:50;20,9;51
22;2022-05-15 16:11:50;20,9;51
23;2022-05-15 16:16:50;20,9;50,5
24;2022-05-15 16:21:50;20,8;50,5
25;2022-05-15 16:26:50;20,8;51
26;2022-05-15 16:31:50;20,7;50,5
27;2022-05-15 16:36:50;20,7;51
28;2022-05-15 16:41:50;20,6;51
29;2022-05-15 16:46:50;20,6;51
30;2022-05-15 16:51:50;20,6;51
31;2022-05-15 16:56:50;20,5;51
32;2022-05-15 17:01:50;20,5;51
33;2022-05-15 17:06:50;20,5;51
34;2022-05-15 17:11:50;20,4;51
35;2022-05-15 17:16:50;20,4;51
36;2022-05-15 17:21:50;20,3;50,9
37;2022-05-15 17:26:50;20,3;50,9
38;2022-05-15 17:31:50;20,3;50,9
39;2022-05-15 17:36:50;20,3;50,9
40;2022-05-15 17:41:50;20,3;50,9
41;2022-05-15 17:46:50;20,2;50,9
42;2022-05-15 17:51:50;20,2;50,9
43;2022-05-15 17:56:50;20,2;50,9
44;2022-05-15 18:01:50;20,2;50,9
45;2022-05-15 18:06:50;20,1;50,9
46;2022-05-15 18:11:50;20,1;50,9
47;2022-05-15 18:16:50;20,1;50,9
48;2022-05-15 18:21:50;20;50,9
49;2022-05-15 18:26:50;20;50,9
50;2022-05-15 18:31:50;20;50,9
51;2022-05-15 18:36:50;20;50,9
52;2022-05-15 18:41:50;19,9;50,9
53;2022-05-15 18:46:50;19,9;50,9
54;2022-05-15 18:51:50;19,9;50,9
55;2022-05-15 18:56:50;19,9;50,9
56;2022-05-15 19:01:50;19,9;50,9
57;2022-05-15 19:06:50;19,8;50,9
58;2022-05-15 19:11:50;19,8;50,9
59;2022-05-15 19:16:50;19,8;50,9
60;2022-05-15 19:21:50;19,8;50,9
61;2022-05-15 19:26:50;19,8;50,9
62;2022-05-15 19:31:50;19,8;50,9
63;2022-05-15 19:36:50;19,8;50,9
64;2022-05-15 19:41:50;19,8;50,9
65;2022-05-15 19:46:50;19,8;50,9
66;2022-05-15 19:51:50;19,8;50,9
67;2022-05-15 19:56:50;19,7;50,9
68;2022-05-15 20:01:50;19,7;50,9
69;2022-05-15 20:06:50;19,7;50,9
70;2022-05-15 20:11:50;19,7;50,9
71;2022-05-15 20:16:50;19,7;50,8
72;2022-05-15 20:21:50;19,7;50,8
73;2022-05-15 20:26:50;19,7;50,8
74;2022-05-15 20:31:50;19,6;50,8
75;2022-05-15 20:36:50;19,6;50,8
76;2022-05-15 20:41:50;19,6;50,8
77;2022-05-15 20:46:50;19,6;50,8
78;2022-05-15 20:51:50;19,6;50,8
79;2022-05-15 20:56:50;19,6;51,3
80;2022-05-15 21:01:50;19,6;50,8
81;2022-05-15 21:06:50;19,6;50,8
82;2022-05-15 21:11:50;19,6;50,8
83;2022-05-15 21:16:50;19,5;50,8
84;2022-05-15 21:21:50;19,5;51,3
85;2022-05-15 21:26:50;19,5;50,8
86;2022-05-15 21:31:50;19,5;50,8
87;2022-05-15 21:36:50;19,5;50,8
88;2022-05-15 21:41:50;19,5;51,3
89;2022-05-15 21:46:50;19,5;50,8
90;2022-05-15 21:51:50;19,5;50,8
91;2022-05-15 21:56:50;19,5;50,8
92;2022-05-15 22:01:50;19,4;50,8
93;2022-05-15 22:06:50;19,4;50,8
94;2022-05-15 22:11:50;19,4;51,3
95;2022-05-15 22:16:50;19,4;51,3
96;2022-05-15 22:21:50;19,4;50,8
97;2022-05-15 22:26:50;19,4;50,8
98;2022-05-15 22:31:50;19,4;50,8
99;2022-05-15 22:36:50;19,4;51,3
100;2022-05-15 22:41:50;19,3;50,8
101;2022-05-15 22:46:50;19,3;51,3
102;2022-05-15 22:51:50;19,3;50,8
103;2022-05-15 22:56:50;19,3;51,3
104;2022-05-15 23:01:50;19,3;51,3
105;2022-05-15 23:06:50;19,3;51,3
106;2022-05-15 23:11:50;19,3;50,8
107;2022-05-15 23:16:50;19,3;50,8
108;2022-05-15 23:21:50;19,3;51,3
109;2022-05-15 23:26:50;19,3;51,3
