RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V57;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;4121;;
Temperature Maximum;26.9°C;;
Temperature Minimum;20.6°C;;
Temperature Average;23.8°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;55.3%RH;;
Humidity Minimum;42.1%RH;;
Humidity Average;51.1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;4/01/2022 9:27;;
End Time;18/01/2022 16:47;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-23 13:15:13;9;76,4
2;2022-05-23 13:17:13;8,4;69,4
3;2022-05-23 13:19:13;7,4;71,8
4;2022-05-23 13:21:13;6,7;73,9
5;2022-05-23 13:23:13;6,1;75,9
6;2022-05-23 13:25:13;5,5;73,2
7;2022-05-23 13:27:13;4,8;73
8;2022-05-23 13:29:13;4,4;78,9
9;2022-05-23 13:31:13;4,3;85,2
10;2022-05-23 13:33:13;4,4;87
11;2022-05-23 13:35:13;4,7;90,4
12;2022-05-23 13:37:13;4,9;90,8
13;2022-05-23 13:39:13;4,6;86,6
14;2022-05-23 13:41:13;4,2;81
15;2022-05-23 13:43:13;3,9;81,4
16;2022-05-23 13:45:13;3,7;84,3
17;2022-05-23 13:47:13;3,7;86,8
18;2022-05-23 13:49:13;3,8;89
19;2022-05-23 13:51:13;3,9;90,2
20;2022-05-23 13:53:13;4,1;91,7
21;2022-05-23 13:55:13;4,4;92,5
22;2022-05-23 13:57:13;4,1;90,9
23;2022-05-23 13:59:13;3,6;83,5
24;2022-05-23 14:01:13;3,2;83,5
25;2022-05-23 14:03:13;3,1;86,1
26;2022-05-23 14:05:13;3,2;88,2
27;2022-05-23 14:07:13;3,3;89,9
28;2022-05-23 14:09:13;3,4;91,1
29;2022-05-23 14:11:13;3,6;91,9
30;2022-05-23 14:13:13;3,8;92,5
31;2022-05-23 14:15:13;4,1;93,2
32;2022-05-23 14:17:13;4,3;93,4
33;2022-05-23 14:19:13;4,4;93,7
34;2022-05-23 14:21:13;4,1;92,1
35;2022-05-23 14:23:13;3,9;88,8
36;2022-05-23 14:25:13;3,6;88,1
37;2022-05-23 14:27:13;3,6;89,3
38;2022-05-23 14:29:13;3,7;90,7
39;2022-05-23 14:31:13;3,8;91,7
40;2022-05-23 14:33:13;4;92,6
41;2022-05-23 14:35:13;4,1;93,3
42;2022-05-23 14:37:13;4,4;93,7
43;2022-05-23 14:39:13;4,4;93,5
44;2022-05-23 14:41:13;4,2;91,9
45;2022-05-23 14:43:13;4;91,2
46;2022-05-23 14:45:13;4;91,3
47;2022-05-23 14:47:13;4;91,8
48;2022-05-23 14:49:13;4,1;92,4
49;2022-05-23 14:51:13;4,3;93,1
50;2022-05-23 14:53:13;4,4;93,6
51;2022-05-23 14:55:13;4,6;94,1
52;2022-05-23 14:57:13;4,7;94,2
53;2022-05-23 14:59:13;4,7;94,3
54;2022-05-23 15:01:13;4,9;94,5
55;2022-05-23 15:03:13;5;94,8
56;2022-05-23 15:05:13;5,2;94,9
57;2022-05-23 15:07:13;5,3;95,2
58;2022-05-23 15:09:13;5,4;95,3
59;2022-05-23 15:11:13;5,6;95,4
60;2022-05-23 15:13:13;5,8;95,5
61;2022-05-23 15:15:13;5,9;95,7
62;2022-05-23 15:17:13;6;95,8
63;2022-05-23 15:19:13;6,1;95,9
64;2022-05-23 15:21:13;6,3;96
65;2022-05-23 15:23:13;6,4;96,1
66;2022-05-23 15:25:13;6,5;96,1
67;2022-05-23 15:27:13;6,6;96,2
68;2022-05-23 15:29:13;6,7;96,3
69;2022-05-23 15:31:13;6,8;96,4
70;2022-05-23 15:33:13;6,9;96,4
71;2022-05-23 15:35:13;6,8;96,2
72;2022-05-23 15:37:13;6,4;95,6
73;2022-05-23 15:39:13;6,1;94,8
74;2022-05-23 15:41:13;5,7;93,7
75;2022-05-23 15:43:13;5,4;92,4
76;2022-05-23 15:45:13;5,1;90,7
77;2022-05-23 15:47:13;4,8;88,2
78;2022-05-23 15:49:13;4,4;86,4
79;2022-05-23 15:51:13;4;85,5
80;2022-05-23 15:53:13;3,7;85,8
81;2022-05-23 15:55:13;3,5;88,6
82;2022-05-23 15:57:13;3,5;91
83;2022-05-23 15:59:13;3,7;92,4
84;2022-05-23 16:01:13;3,9;93,6
85;2022-05-23 16:03:13;4,1;94,4
86;2022-05-23 16:05:13;4,3;94,9
87;2022-05-23 16:07:13;4,3;94,9
88;2022-05-23 16:09:13;3,9;92,7
89;2022-05-23 16:11:13;3,6;89,9
90;2022-05-23 16:13:13;3,5;90,7
91;2022-05-23 16:15:13;3,5;92,1
92;2022-05-23 16:17:13;3,7;93,3
93;2022-05-23 16:19:13;3,8;94,2
94;2022-05-23 16:21:13;4;94,8
95;2022-05-23 16:23:13;4,2;95,3
96;2022-05-23 16:25:13;4,4;95,4
97;2022-05-23 16:27:13;4,1;93,7
98;2022-05-23 16:29:13;3,7;89,7
99;2022-05-23 16:31:13;3,5;90
100;2022-05-23 16:33:13;3,5;91,4
101;2022-05-23 16:35:13;3,6;92,7
102;2022-05-23 16:37:13;3,7;93,8
103;2022-05-23 16:39:13;3,9;94,4
104;2022-05-23 16:41:13;4,1;95
105;2022-05-23 16:43:13;4,4;95,5
106;2022-05-23 16:45:13;4,3;95
107;2022-05-23 16:47:13;3,8;91,1
108;2022-05-23 16:49:13;3,6;89,5
109;2022-05-23 16:51:13;3,5;90,7
110;2022-05-23 16:53:13;3,5;92,4
111;2022-05-23 16:55:13;3,7;93,5
112;2022-05-23 16:57:13;3,8;94,3
113;2022-05-23 16:59:13;4;94,9
114;2022-05-23 17:01:13;4,2;95,4
115;2022-05-23 17:03:13;4,4;95,6
116;2022-05-23 17:05:13;4,2;94,6
117;2022-05-23 17:07:13;3,8;90,4
118;2022-05-23 17:09:13;3,5;89,7
119;2022-05-23 17:11:13;3,5;91,1
120;2022-05-23 17:13:13;3,5;92,5
121;2022-05-23 17:15:13;3,7;93,6
122;2022-05-23 17:17:13;3,8;94,4
123;2022-05-23 17:19:13;4;95
124;2022-05-23 17:21:13;4,2;95,4
125;2022-05-23 17:23:13;4,4;95,7
126;2022-05-23 17:25:13;4,1;94,5
127;2022-05-23 17:27:13;3,8;90,7
128;2022-05-23 17:29:13;3,6;90,1
129;2022-05-23 17:31:13;3,5;91,4
130;2022-05-23 17:33:13;3,6;92,8
131;2022-05-23 17:35:13;3,7;93,9
132;2022-05-23 17:37:13;3,9;94,5
133;2022-05-23 17:39:13;4;95,1
134;2022-05-23 17:41:13;4,3;95,4
135;2022-05-23 17:43:13;4,4;95,6
136;2022-05-23 17:45:13;4;93,3
137;2022-05-23 17:47:13;3,7;89,6
138;2022-05-23 17:49:13;3,5;90,3
139;2022-05-23 17:51:13;3,5;91,9
140;2022-05-23 17:53:13;3,6;93,4
141;2022-05-23 17:55:13;3,7;94,3
142;2022-05-23 17:57:13;3,9;94,8
143;2022-05-23 17:59:13;4,1;95,3
144;2022-05-23 18:01:13;4,3;95,7
145;2022-05-23 18:03:13;4,3;95,6
146;2022-05-23 18:05:13;4;92,5
147;2022-05-23 18:07:13;3,7;90,2
