RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300544;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;5830;;
Temperature Maximum;27.9°C;;
Temperature Minimum;18.3°C;;
Temperature Average;23.4°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;53.8%RH;;
Humidity Minimum;38.5%RH;;
Humidity Average;49.6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2021-12-29 10:42:05;;
End Time;2022-01-18 16:27:05;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2021-12-29 10:42:05;20.7;51.9
2;2021-12-29 10:47:05;21;52
3;2021-12-29 10:52:05;21.2;52
4;2021-12-29 10:57:05;21.3;52
5;2021-12-29 11:02:05;21.4;52
6;2021-12-29 11:07:05;21.5;52
7;2021-12-29 11:12:05;21.5;52
8;2021-12-29 11:17:05;21.5;52
9;2021-12-29 11:22:05;21.5;51.5
10;2021-12-29 11:27:05;21.5;52.1
11;2021-12-29 11:32:05;21.6;52.1
12;2021-12-29 11:37:05;21.6;51.6
13;2021-12-29 11:42:05;21.6;51.6
14;2021-12-29 11:47:05;21.6;51.6
15;2021-12-29 11:52:05;21.7;51.6
16;2021-12-29 11:57:05;21.7;51.6
17;2021-12-29 12:02:05;21.7;51.6
18;2021-12-29 12:07:05;21.7;51.6
19;2021-12-29 12:12:05;21.8;51.6
20;2021-12-29 12:17:05;21.8;51.6
21;2021-12-29 12:22:05;21.8;51.6
22;2021-12-29 12:27:05;21.8;51.6
23;2021-12-29 12:32:05;21.9;51.6
24;2021-12-29 12:37:05;21.9;51.6
25;2021-12-29 12:42:05;21.9;51.6
26;2021-12-29 12:47:05;22;51.6
27;2021-12-29 12:52:05;22;51.6
28;2021-12-29 12:57:05;22.1;51.6
29;2021-12-29 13:02:05;22.2;51.6
30;2021-12-29 13:07:05;22.2;51.6
31;2021-12-29 13:12:05;22.2;51.6
32;2021-12-29 13:17:05;22.3;51.6
33;2021-12-29 13:22:05;22.4;51.6
34;2021-12-29 13:27:05;22.4;51.6
35;2021-12-29 13:32:05;22.4;51.6
36;2021-12-29 13:37:05;22.4;51.6
37;2021-12-29 13:42:05;22.5;51.1
38;2021-12-29 13:47:05;22.5;51.6
39;2021-12-29 13:52:05;22.5;51.1
40;2021-12-29 13:57:05;22.5;51.1
41;2021-12-29 14:02:05;22.5;51.1
42;2021-12-29 14:07:05;22.5;51.1
