RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;v711;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3607;;
Temperature Maximum;26,6°C;;
Temperature Minimum;5°C;;
Temperature Average;14,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;69,2%RH;;
Humidity Minimum;0,1%RH;;
Humidity Average;52,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:36;;
End Time;28-05-2022 22:06;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:36:43;18,2;51,6
2;2022-05-16 09:41:43;18,2;50
3;2022-05-16 09:46:43;18,1;50,5
4;2022-05-16 09:51:43;18;50,5
5;2022-05-16 09:56:43;18;51
6;2022-05-16 10:01:43;18;51
7;2022-05-16 10:06:43;18,1;50,9
8;2022-05-16 10:11:43;16,1;50,9
9;2022-05-16 10:16:43;17,4;50,9
10;2022-05-16 10:21:43;17;51,4
11;2022-05-16 10:26:43;18;51,4
12;2022-05-16 10:31:43;16,6;51,9
13;2022-05-16 10:36:43;15,9;51,9
14;2022-05-16 10:41:43;15,5;51,9
15;2022-05-16 10:46:43;15,3;52,4
16;2022-05-16 10:51:43;15,2;52,9
17;2022-05-16 10:56:43;15,2;52,9
18;2022-05-16 11:01:43;15,1;52,9
19;2022-05-16 11:06:43;15,2;52,9
20;2022-05-16 11:11:43;15,2;52,9
21;2022-05-16 11:16:43;15,3;52,9
22;2022-05-16 11:21:43;15,3;52,9
23;2022-05-16 11:26:43;15,4;52,9
24;2022-05-16 11:31:43;15,4;53,4
25;2022-05-16 11:36:43;15,4;53,4
26;2022-05-16 11:41:43;15,5;53,4
27;2022-05-16 11:46:43;15,5;53,4
28;2022-05-16 11:51:43;15,6;53,4
29;2022-05-16 11:56:43;15,7;53,4
30;2022-05-16 12:01:43;15,7;53,4
31;2022-05-16 12:06:43;15,8;53,4
32;2022-05-16 12:11:43;15,9;53,4
33;2022-05-16 12:16:43;15,9;53,4
34;2022-05-16 12:21:43;16;53,4
35;2022-05-16 12:26:43;16;53,4
36;2022-05-16 12:31:43;16;53,4
37;2022-05-16 12:36:43;16,1;53,4
38;2022-05-16 12:41:43;16,1;53,4
39;2022-05-16 12:46:43;16,2;53,4
40;2022-05-16 12:51:43;16,2;53,4
41;2022-05-16 12:56:43;16,3;53,4
42;2022-05-16 13:01:43;16,3;53,4
43;2022-05-16 13:06:43;16,4;53,4
44;2022-05-16 13:11:43;16,4;53,4
45;2022-05-16 13:16:43;16,5;53,4
46;2022-05-16 13:21:43;16,5;53,4
47;2022-05-16 13:26:43;16,5;53,4
48;2022-05-16 13:31:43;16,6;53,4
49;2022-05-16 13:36:43;16,6;53,4
50;2022-05-16 13:41:43;16,6;53,4
51;2022-05-16 13:46:43;16,7;53,4
52;2022-05-16 13:51:43;16,7;53,4
53;2022-05-16 13:56:43;16,7;53,4
54;2022-05-16 14:01:43;16,8;53,4
55;2022-05-16 14:06:43;16,8;53,4
56;2022-05-16 14:11:43;16,9;53,4
57;2022-05-16 14:16:43;16,9;53,9
58;2022-05-16 14:21:43;17;53,9
59;2022-05-16 14:26:43;17;53,9
60;2022-05-16 14:31:43;17,1;54
61;2022-05-16 14:36:43;17,1;54
62;2022-05-16 14:41:43;17,2;54
63;2022-05-16 14:46:43;17,2;56
64;2022-05-16 14:51:43;17,3;58
65;2022-05-16 14:56:43;17,3;61,5
66;2022-05-16 15:01:43;17,3;62
67;2022-05-16 15:06:43;17,4;63,5
68;2022-05-16 15:11:43;17,4;63,2
69;2022-05-16 15:16:43;17,4;63,3
70;2022-05-16 15:21:43;17,4;65,3
71;2022-05-16 15:26:43;17,4;63
72;2022-05-16 15:31:43;17,4;58,7
73;2022-05-16 15:36:43;17,5;56,8
74;2022-05-16 15:41:43;17,5;53,8
75;2022-05-16 15:46:43;17,5;51,7
76;2022-05-16 15:51:43;17,5;48,5
77;2022-05-16 15:56:43;17,5;49,3
78;2022-05-16 16:01:43;17,5;50,3
79;2022-05-16 16:06:43;17,5;50,2
80;2022-05-16 16:11:43;17,5;50,7
81;2022-05-16 16:16:43;17,5;51,2
82;2022-05-16 16:21:43;17,5;51,2
83;2022-05-16 16:26:43;17,5;51,1
84;2022-05-16 16:31:43;17,5;51,6
85;2022-05-16 16:36:43;17,5;51,6
86;2022-05-16 16:41:43;17,5;51,6
87;2022-05-16 16:46:43;17,5;51,6
88;2022-05-16 16:51:43;17,5;52,1
89;2022-05-16 16:56:43;17,5;52,1
90;2022-05-16 17:01:43;17,5;52,1
91;2022-05-16 17:06:43;17,5;52,1
92;2022-05-16 17:11:43;17,5;52,1
93;2022-05-16 17:16:43;17,4;52,1
94;2022-05-16 17:21:43;17,4;52,1
95;2022-05-16 17:26:43;17,4;52,6
96;2022-05-16 17:31:43;17,3;52,6
97;2022-05-16 17:36:43;17,3;53
98;2022-05-16 17:41:43;17,2;53
99;2022-05-16 17:46:43;17,1;53
100;2022-05-16 17:51:43;17;53
101;2022-05-16 17:56:43;17;53,5
102;2022-05-16 18:01:43;16,9;53,5
103;2022-05-16 18:06:43;16,8;53,5
104;2022-05-16 18:11:43;16,7;54
105;2022-05-16 18:16:43;16,7;53,9
106;2022-05-16 18:21:43;16,6;53,9
107;2022-05-16 18:26:43;16,5;54,4
108;2022-05-16 18:31:43;16,5;54,4
109;2022-05-16 18:36:43;16,4;54,4
110;2022-05-16 18:41:43;16,3;54,9
111;2022-05-16 18:46:43;16,3;54,9
112;2022-05-16 18:51:43;16,2;54,9
113;2022-05-16 18:56:43;16,1;54,8
114;2022-05-16 19:01:43;16,1;54,8
115;2022-05-16 19:06:43;16;55,3
116;2022-05-16 19:11:43;16;55,3
117;2022-05-16 19:16:43;15,9;55,3
118;2022-05-16 19:21:43;15,9;55,8
119;2022-05-16 19:26:43;15,8;55,8
120;2022-05-16 19:31:43;15,8;55,8
121;2022-05-16 19:36:43;15,7;55,8
122;2022-05-16 19:41:43;15,7;55,8
123;2022-05-16 19:46:43;15,6;55,7
124;2022-05-16 19:51:43;15,6;55,7
125;2022-05-16 19:56:43;15,5;55,7
126;2022-05-16 20:01:43;15,5;56,2
127;2022-05-16 20:06:43;15,5;56,2
128;2022-05-16 20:11:43;15,4;56,2
129;2022-05-16 20:16:43;15,4;56,2
130;2022-05-16 20:21:43;15,4;56,2
131;2022-05-16 20:26:43;15,4;56,7
132;2022-05-16 20:31:43;15,3;56,7
133;2022-05-16 20:36:43;15,3;56,7
134;2022-05-16 20:41:43;15,3;56,7
135;2022-05-16 20:46:43;15,2;56,7
136;2022-05-16 20:51:43;15,2;56,7
137;2022-05-16 20:56:43;15,2;56,7
138;2022-05-16 21:01:43;15,1;57,1
139;2022-05-16 21:06:43;15,1;57,1
140;2022-05-16 21:11:43;15,1;57,1
141;2022-05-16 21:16:43;15;57,1
142;2022-05-16 21:21:43;15;57,1
143;2022-05-16 21:26:43;15;57,1
144;2022-05-16 21:31:43;14,9;57,6
145;2022-05-16 21:36:43;14,9;57,6
146;2022-05-16 21:41:43;14,9;57,6
147;2022-05-16 21:46:43;14,8;57,6
148;2022-05-16 21:51:43;14,8;57,6
149;2022-05-16 21:56:43;14,7;57,6
150;2022-05-16 22:01:43;14,7;57,6
151;2022-05-16 22:06:43;14,7;57,6
152;2022-05-16 22:11:43;14,7;57,5
153;2022-05-16 22:16:43;14,6;57,5
154;2022-05-16 22:21:43;14,6;57,5
155;2022-05-16 22:26:43;14,6;57,5
156;2022-05-16 22:31:43;14,5;57,5
157;2022-05-16 22:36:43;14,5;57,5
158;2022-05-16 22:41:43;14,5;57,5
159;2022-05-16 22:46:43;14,4;57,5
160;2022-05-16 22:51:43;14,4;57,5
161;2022-05-16 22:56:43;14,4;58
162;2022-05-16 23:01:43;14,3;57,5
163;2022-05-16 23:06:43;14,3;58
164;2022-05-16 23:11:43;14,3;58
165;2022-05-16 23:16:43;14,2;58
166;2022-05-16 23:21:43;14,2;58
167;2022-05-16 23:26:43;14,2;58
168;2022-05-16 23:31:43;14,2;58
169;2022-05-16 23:36:43;14,1;57,9
170;2022-05-16 23:41:43;14,1;57,9
171;2022-05-16 23:46:43;14,1;57,9
172;2022-05-16 23:51:43;14;57,9
173;2022-05-16 23:56:43;14;57,9
174;2022-05-17 00:01:43;14;57,9
175;2022-05-17 00:06:43;14;57,9
176;2022-05-17 00:11:43;14;57,9
177;2022-05-17 00:16:43;14;57,9
178;2022-05-17 00:21:43;13,9;57,9
179;2022-05-17 00:26:43;13,9;57,9
180;2022-05-17 00:31:43;13,9;57,9
181;2022-05-17 00:36:43;13,9;57,9
182;2022-05-17 00:41:43;13,8;57,9
183;2022-05-17 00:46:43;13,8;57,9
184;2022-05-17 00:51:43;13,8;57,9
185;2022-05-17 00:56:43;13,7;57,9
186;2022-05-17 01:01:43;13,7;57,9
187;2022-05-17 01:06:43;13,7;57,9
188;2022-05-17 01:11:43;13,7;57,9
189;2022-05-17 01:16:43;13,6;57,4
190;2022-05-17 01:21:43;13,6;57,9
191;2022-05-17 01:26:43;13,6;57,4
192;2022-05-17 01:31:43;13,5;57,4
193;2022-05-17 01:36:43;13,5;57,4
194;2022-05-17 01:41:43;13,5;57,4
195;2022-05-17 01:46:43;13,4;57,4
196;2022-05-17 01:51:43;13,4;57,4
197;2022-05-17 01:56:43;13,4;57,4
198;2022-05-17 02:01:43;13,4;57,4
199;2022-05-17 02:06:43;13,4;57,4
200;2022-05-17 02:11:43;13,4;57,4
201;2022-05-17 02:16:43;13,4;57,4
202;2022-05-17 02:21:43;13,3;57,4
203;2022-05-17 02:26:43;13,3;57,3
204;2022-05-17 02:31:43;13,3;57,3
205;2022-05-17 02:36:43;13,3;56,9
206;2022-05-17 02:41:43;13,2;56,9
207;2022-05-17 02:46:43;13,2;56,9
208;2022-05-17 02:51:43;13,2;56,8
209;2022-05-17 02:56:43;13,1;56,8
210;2022-05-17 03:01:43;13,1;56,4
211;2022-05-17 03:06:43;13,1;56,4
212;2022-05-17 03:11:43;13,1;56,4
213;2022-05-17 03:16:43;13;56,3
214;2022-05-17 03:21:43;13;56,3
215;2022-05-17 03:26:43;13;56,3
216;2022-05-17 03:31:43;12,9;56,3
217;2022-05-17 03:36:43;12,9;56,3
218;2022-05-17 03:41:43;12,9;56,3
219;2022-05-17 03:46:43;12,9;56,3
220;2022-05-17 03:51:43;12,8;56,3
221;2022-05-17 03:56:43;12,8;56,3
222;2022-05-17 04:01:43;12,8;56,3
223;2022-05-17 04:06:43;12,8;56,3
224;2022-05-17 04:11:43;12,8;56,3
225;2022-05-17 04:16:43;12,7;56,3
226;2022-05-17 04:21:43;12,7;56,3
227;2022-05-17 04:26:43;12,7;56,3
228;2022-05-17 04:31:43;12,7;56,3
229;2022-05-17 04:36:43;12,7;56,3
230;2022-05-17 04:41:43;12,7;56,3
231;2022-05-17 04:46:43;12,7;55,8
232;2022-05-17 04:51:43;12,7;55,8
233;2022-05-17 04:56:43;12,6;55,8
234;2022-05-17 05:01:43;12,6;55,8
235;2022-05-17 05:06:43;12,6;55,8
236;2022-05-17 05:11:43;12,5;55,8
237;2022-05-17 05:16:43;12,5;55,8
238;2022-05-17 05:21:43;12,5;55,8
239;2022-05-17 05:26:43;12,5;55,8
240;2022-05-17 05:31:43;12,5;56,3
241;2022-05-17 05:36:43;12,5;55,8
242;2022-05-17 05:41:43;12,5;56,3
243;2022-05-17 05:46:43;12,5;56,3
244;2022-05-17 05:51:43;12,5;55,8
245;2022-05-17 05:56:43;12,4;56,3
246;2022-05-17 06:01:43;12,4;55,8
247;2022-05-17 06:06:43;12,4;56,3
248;2022-05-17 06:11:43;12,4;55,8
249;2022-05-17 06:16:43;12,4;56,3
250;2022-05-17 06:21:43;12,4;56,3
251;2022-05-17 06:26:43;12,4;56,2
252;2022-05-17 06:31:43;12,3;55,8
253;2022-05-17 06:36:43;12,3;56,2
254;2022-05-17 06:41:43;12,3;56,2
255;2022-05-17 06:46:43;12,3;56,2
256;2022-05-17 06:51:43;12,3;55,8
257;2022-05-17 06:56:43;12,2;56,2
258;2022-05-17 07:01:43;12,2;56,2
259;2022-05-17 07:06:43;12,2;56,2
260;2022-05-17 07:11:43;12,2;55,7
261;2022-05-17 07:16:43;12,2;56,2
262;2022-05-17 07:21:43;12,2;56,2
263;2022-05-17 07:26:43;12,1;55,7
264;2022-05-17 07:31:43;12,1;56,2
265;2022-05-17 07:36:43;12,1;56,2
266;2022-05-17 07:41:43;12,1;56,2
267;2022-05-17 07:46:43;12,1;56,2
268;2022-05-17 07:51:43;12,1;56,2
269;2022-05-17 07:56:43;12,1;56,2
