RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V412;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3631;;
Temperature Maximum;25,4°C;;
Temperature Minimum;11,8°C;;
Temperature Average;16,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,6%RH;;
Humidity Minimum;42,6%RH;;
Humidity Average;57,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:45;;
End Time;29/5/2022 00:15;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:45:16;18,3;52,5
2;2022-05-16 09:50:16;18,5;53,6
3;2022-05-16 09:55:16;19,3;54,2
4;2022-05-16 10:00:16;19,8;50,7
5;2022-05-16 10:05:16;20,2;50,3
6;2022-05-16 10:10:16;20,6;50,3
7;2022-05-16 10:15:16;20,9;50,3
8;2022-05-16 10:20:16;21,3;49,8
9;2022-05-16 10:25:16;21,9;46,8
10;2022-05-16 10:30:16;22,1;45,8
11;2022-05-16 10:35:16;22,4;45,3
12;2022-05-16 10:40:16;22,6;44,3
13;2022-05-16 10:45:16;22,8;44,3
14;2022-05-16 10:50:16;23,3;44,4
15;2022-05-16 10:55:16;22,9;43,8
16;2022-05-16 11:00:16;22,9;44,9
17;2022-05-16 11:05:16;22,9;44,9
18;2022-05-16 11:10:16;22,3;42,7
19;2022-05-16 11:15:16;21,5;42,6
20;2022-05-16 11:20:16;21;42,6
21;2022-05-16 11:25:16;20,8;43,1
22;2022-05-16 11:30:16;22,4;60,8
23;2022-05-16 11:35:16;22,3;48,5
24;2022-05-16 11:40:16;22,5;47
25;2022-05-16 11:45:16;22,6;47
26;2022-05-16 11:50:16;22,7;45,9
27;2022-05-16 11:55:16;22,8;46
28;2022-05-16 12:00:16;22,9;45,4
29;2022-05-16 12:05:16;22,9;46
30;2022-05-16 12:10:16;23;44,4
31;2022-05-16 12:15:16;22,9;44,9
32;2022-05-16 12:20:16;22,9;44,9
33;2022-05-16 12:25:16;22,9;45,4
34;2022-05-16 12:30:16;23,5;45
35;2022-05-16 12:35:16;23,4;47,1
36;2022-05-16 12:40:16;23,4;46,6
37;2022-05-16 12:45:16;23,7;46,6
38;2022-05-16 12:50:16;23,8;48,2
39;2022-05-16 12:55:16;23,9;46,6
40;2022-05-16 13:00:16;23,9;46,1
