RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V385;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3622;;
Temperature Maximum;25,4°C;;
Temperature Minimum;12,1°C;;
Temperature Average;16,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;66,1%RH;;
Humidity Minimum;42,8%RH;;
Humidity Average;57,6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:47;;
End Time;28/5/2022 23:32;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:47:28;18,8;51
2;2022-05-16 09:52:28;19,2;48,6
3;2022-05-16 09:57:28;20,3;51,2
4;2022-05-16 10:02:28;21;50,8
5;2022-05-16 10:07:28;20,9;50,3
6;2022-05-16 10:12:28;20,7;49,8
7;2022-05-16 10:17:28;20,6;49,8
8;2022-05-16 10:22:28;20,8;51,3
9;2022-05-16 10:27:28;20,9;48,8
10;2022-05-16 10:32:28;20,9;47,3
11;2022-05-16 10:37:28;21;45,7
12;2022-05-16 10:42:28;21,2;43,6
13;2022-05-16 10:47:28;21,2;44,7
14;2022-05-16 10:52:28;21,4;43,7
15;2022-05-16 10:57:28;21,4;45,2
16;2022-05-16 11:02:28;21,3;46,8
17;2022-05-16 11:07:28;21,4;47,8
18;2022-05-16 11:12:28;22,5;46,4
19;2022-05-16 11:17:28;22,9;43,9
20;2022-05-16 11:22:28;23,2;43,4
21;2022-05-16 11:27:28;23,8;50,2
22;2022-05-16 11:32:28;24,4;47,2
23;2022-05-16 11:37:28;22,6;42,8
24;2022-05-16 11:42:28;22,1;44,3
25;2022-05-16 11:47:28;21,9;45,4
26;2022-05-16 11:52:28;21,8;45,3
27;2022-05-16 11:57:28;21,6;44,8
28;2022-05-16 12:02:28;21,5;44,8
29;2022-05-16 12:07:28;21,6;45,8
30;2022-05-16 12:12:28;21,7;45,8
31;2022-05-16 12:17:28;21,6;45,8
32;2022-05-16 12:22:28;21,6;45,3
33;2022-05-16 12:27:28;21,6;44,8
34;2022-05-16 12:32:28;21,5;45,3
35;2022-05-16 12:37:28;21,6;45,3
36;2022-05-16 12:42:28;21,6;45,3
37;2022-05-16 12:47:28;21,5;44,8
38;2022-05-16 12:52:28;21,5;45,3
39;2022-05-16 12:57:28;21,5;45,8
40;2022-05-16 13:02:28;21,7;45,8
41;2022-05-16 13:07:28;21,7;44,8
42;2022-05-16 13:12:28;21,7;44,8
43;2022-05-16 13:17:28;21,7;44,8
44;2022-05-16 13:22:28;21,6;43,7
45;2022-05-16 13:27:28;21,5;44,8
46;2022-05-16 13:32:28;21,5;44,8
47;2022-05-16 13:37:28;21,5;44,8
48;2022-05-16 13:42:28;21,5;44,3
49;2022-05-16 13:47:28;21,4;43,7
50;2022-05-16 13:52:28;21,4;43,7
51;2022-05-16 13:57:28;21,2;43,7
52;2022-05-16 14:02:28;21,2;43,7
53;2022-05-16 14:07:28;21,1;43,7
54;2022-05-16 14:12:28;21,1;45,3
55;2022-05-16 14:17:28;21,3;44,8
56;2022-05-16 14:22:28;21,6;45,3
57;2022-05-16 14:27:28;20,9;44,2
58;2022-05-16 14:32:28;19,8;44,6
59;2022-05-16 14:37:28;19,5;45,6
60;2022-05-16 14:42:28;19,4;46,1
61;2022-05-16 14:47:28;19,3;46,6
62;2022-05-16 14:52:28;19,3;46,6
63;2022-05-16 14:57:28;19,3;46,6
64;2022-05-16 15:02:28;19,3;46,6
65;2022-05-16 15:07:28;19,3;47,1
66;2022-05-16 15:12:28;19,3;47,1
67;2022-05-16 15:17:28;19,3;47,1
68;2022-05-16 15:22:28;19,3;47,1
69;2022-05-16 15:27:28;19,3;47,6
70;2022-05-16 15:32:28;19,3;47,6
71;2022-05-16 15:37:28;19,3;47,6
72;2022-05-16 15:42:28;19,3;47,6
73;2022-05-16 15:47:28;19,3;47,6
74;2022-05-16 15:52:28;19,2;47,6
75;2022-05-16 15:57:28;19,2;47,6
76;2022-05-16 16:02:28;19,2;47,6
77;2022-05-16 16:07:28;19,2;48,1
78;2022-05-16 16:12:28;19,2;47,6
79;2022-05-16 16:17:28;19,2;48,1
80;2022-05-16 16:22:28;19,1;48,1
81;2022-05-16 16:27:28;19,1;48,1
82;2022-05-16 16:32:28;19,1;48,1
83;2022-05-16 16:37:28;19;48,6
84;2022-05-16 16:42:28;19;48,6
85;2022-05-16 16:47:28;18,9;48,6
86;2022-05-16 16:52:28;18,9;48,6
87;2022-05-16 16:57:28;18,8;48,6
88;2022-05-16 17:02:28;18,8;48,6
89;2022-05-16 17:07:28;18,8;48,6
90;2022-05-16 17:12:28;18,8;48,6
91;2022-05-16 17:17:28;18,7;48,6
92;2022-05-16 17:22:28;18,6;48,5
93;2022-05-16 17:27:28;18,6;49
94;2022-05-16 17:32:28;18,5;49,5
95;2022-05-16 17:37:28;18,4;49,5
96;2022-05-16 17:42:28;18,3;49,5
97;2022-05-16 17:47:28;18,2;49,5
