RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C226;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3622;;
Temperature Maximum;26,2°C;;
Temperature Minimum;12,1°C;;
Temperature Average;16,9°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;69,1%RH;;
Humidity Minimum;42%RH;;
Humidity Average;55,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 8:56;;
End Time;28-05-2022 22:41;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 08:56:44;18,3;51,7
2;2022-05-16 09:01:44;18,3;52,2
3;2022-05-16 09:06:44;18,3;52,2
4;2022-05-16 09:11:44;18,3;52,2
5;2022-05-16 09:16:44;18,4;52,2
6;2022-05-16 09:21:44;18,4;52,2
7;2022-05-16 09:26:44;18,4;52,2
8;2022-05-16 09:31:44;18,4;52,2
9;2022-05-16 09:36:44;18,4;52,2
10;2022-05-16 09:41:44;18,5;51,7
11;2022-05-16 09:46:44;18,5;49,2
12;2022-05-16 09:51:44;18,7;47,7
13;2022-05-16 09:56:44;18,9;48,7
14;2022-05-16 10:01:44;18,8;46,7
15;2022-05-16 10:06:44;18,6;45,6
16;2022-05-16 10:11:44;18,6;45,1
17;2022-05-16 10:16:44;18,3;44,5
18;2022-05-16 10:21:44;18,1;44,5
19;2022-05-16 10:26:44;18;44,5
20;2022-05-16 10:31:44;17,9;45
21;2022-05-16 10:36:44;17,8;45
22;2022-05-16 10:41:44;17,5;44,5
23;2022-05-16 10:46:44;17,5;44,4
24;2022-05-16 10:51:44;17,4;43,9
25;2022-05-16 10:56:44;17,9;46,5
26;2022-05-16 11:01:44;18,6;48,1
27;2022-05-16 11:06:44;19,3;48,7
28;2022-05-16 11:11:44;19,9;43,6
29;2022-05-16 11:16:44;19,6;42
30;2022-05-16 11:21:44;19,2;42,5
31;2022-05-16 11:26:44;18,9;42,5
32;2022-05-16 11:31:44;19,8;46,8
33;2022-05-16 11:36:44;20;42,6
34;2022-05-16 11:41:44;19,8;43,6
35;2022-05-16 11:46:44;19,6;43,6
36;2022-05-16 11:51:44;19,5;43,6
37;2022-05-16 11:56:44;19,4;43,6
38;2022-05-16 12:01:44;19,2;43,6
39;2022-05-16 12:06:44;19,2;43,6
40;2022-05-16 12:11:44;19,1;44,1
41;2022-05-16 12:16:44;19;43,5
42;2022-05-16 12:21:44;19;43,5
43;2022-05-16 12:26:44;19;44,1
44;2022-05-16 12:31:44;19;44,6
45;2022-05-16 12:36:44;19;44,1
46;2022-05-16 12:41:44;19,2;44,1
47;2022-05-16 12:46:44;19,1;44,1
48;2022-05-16 12:51:44;19,1;44,6
49;2022-05-16 12:56:44;19,1;44,6
50;2022-05-16 13:01:44;19;44,6
51;2022-05-16 13:06:44;19,2;44,6
52;2022-05-16 13:11:44;19,2;44,6
53;2022-05-16 13:16:44;19,2;44,6
54;2022-05-16 13:21:44;19,2;44,6
55;2022-05-16 13:26:44;19,1;45,6
