RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300526;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2314;;
Temperature Maximum;24°C;;
Temperature Minimum;14,4°C;;
Temperature Average;17,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;61,1%RH;;
Humidity Minimum;35,4%RH;;
Humidity Average;52%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-26 10:46:48;;
End Time;2022-05-04 11:31:48;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-26 10:46:48;19,6;58,7
2;2022-04-26 10:51:48;19,7;53,8
3;2022-04-26 10:56:48;19,6;54,3
4;2022-04-26 11:01:48;19,5;54,3
5;2022-04-26 11:06:48;19,4;54,8
6;2022-04-26 11:11:48;19,4;54,8
7;2022-04-26 11:16:48;19,4;54,8
8;2022-04-26 11:21:48;19,4;54,8
9;2022-04-26 11:26:48;19,4;54,8
10;2022-04-26 11:31:48;19,4;54,8
11;2022-04-26 11:36:48;19,4;54,8
12;2022-04-26 11:41:48;19,5;54,3
13;2022-04-26 11:46:48;19,7;54,3
14;2022-04-26 11:51:48;19,8;54,3
15;2022-04-26 11:56:48;20;53,9
16;2022-04-26 12:01:48;20,2;53,4
17;2022-04-26 12:06:48;20,4;51,9
18;2022-04-26 12:11:48;20,5;50,9
19;2022-04-26 12:16:48;20,7;51
20;2022-04-26 12:21:48;20,8;50
21;2022-04-26 12:26:48;20,9;49,5
22;2022-04-26 12:31:48;20,8;50
23;2022-04-26 12:36:48;20,7;50
24;2022-04-26 12:41:48;20,6;49,9
25;2022-04-26 12:46:48;20,5;49,9
26;2022-04-26 12:51:48;20,4;50,4
27;2022-04-26 12:56:48;20,3;49,9
28;2022-04-26 13:01:48;20,3;49,9
29;2022-04-26 13:06:48;20,2;49,9
30;2022-04-26 13:11:48;20,1;50,4
31;2022-04-26 13:16:48;20,1;50,4
32;2022-04-26 13:21:48;20,1;50,4
33;2022-04-26 13:26:48;20;49,9
34;2022-04-26 13:31:48;20;50,4
35;2022-04-26 13:36:48;20;49,9
36;2022-04-26 13:41:48;20;49,9
37;2022-04-26 13:46:48;20;49,4
38;2022-04-26 13:51:48;20;48,9
39;2022-04-26 13:56:48;20;48,8
40;2022-04-26 14:01:48;20;48,3
41;2022-04-26 14:06:48;19,9;47,8
42;2022-04-26 14:11:48;19,9;48,3
43;2022-04-26 14:16:48;19,9;47,8
44;2022-04-26 14:21:48;19,8;47,8
45;2022-04-26 14:26:48;19,8;47,8
46;2022-04-26 14:31:48;19,8;47,8
47;2022-04-26 14:36:48;19,8;47,8
48;2022-04-26 14:41:48;19,8;48,3
49;2022-04-26 14:46:48;19,8;47,8
50;2022-04-26 14:51:48;19,8;47,8
51;2022-04-26 14:56:48;19,8;47,8
52;2022-04-26 15:01:48;19,8;47,8
53;2022-04-26 15:06:48;19,8;47,8
54;2022-04-26 15:11:48;19,8;47,8
55;2022-04-26 15:16:48;19,8;47,8
56;2022-04-26 15:21:48;19,8;47,8
57;2022-04-26 15:26:48;19,8;47,8
58;2022-04-26 15:31:48;19,8;47,3
59;2022-04-26 15:36:48;19,8;47,3
