RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C001;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2507;;
Temperature Maximum;22,2°C;;
Temperature Minimum;11,7°C;;
Temperature Average;16,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99%RH;;
Humidity Minimum;0,1%RH;;
Humidity Average;56,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;23-04-2022 10:22;;
End Time;02-05-2022 3:12;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:16;18,6;47,7
2;2022-04-23 10:21;18,5;49,2
3;2022-04-23 10:26;18,5;48,7
4;2022-04-23 10:31;18,4;48,7
5;2022-04-23 10:36;18,3;49,7
6;2022-04-23 10:41;18,2;50,1
7;2022-04-23 10:46;18,1;51,1
8;2022-04-23 10:51;18,1;51,2
9;2022-04-23 10:56;18,1;36,8
10;2022-04-23 11:01;18,1;42,9
11;2022-04-23 11:06;18;50,6
12;2022-04-23 11:11;18;31,2
13;2022-04-23 11:16;18;50,6
14;2022-04-23 11:21;18;50,6
15;2022-04-23 11:26;17,9;58,8
16;2022-04-23 11:31;18;58,9
17;2022-04-23 11:36;18;58,1
18;2022-04-23 11:41;18;54,9
19;2022-04-23 11:46;18;54,1
20;2022-04-23 11:51;18,6;53,6
21;2022-04-23 11:56;20,1;51,9
22;2022-04-23 12:01;20,7;50
23;2022-04-23 12:06;19,9;51
24;2022-04-23 12:11;19,9;50,9
25;2022-04-23 12:16;20;51,4
26;2022-04-23 12:21;20,5;51
27;2022-04-23 12:26;20,2;50,4
28;2022-04-23 12:31;20,3;55,2
29;2022-04-23 12:36;20;55,2
30;2022-04-23 12:41;18,9;55,2
31;2022-04-23 12:46;18,4;55,2
32;2022-04-23 12:51;18;55,2
33;2022-04-23 12:56;17,9;55,2
34;2022-04-23 13:01;17,9;55,2
35;2022-04-23 13:06;17,8;55,2
36;2022-04-23 13:11;17,8;55,2
37;2022-04-23 13:16;17,9;55,2
38;2022-04-23 13:21;17,9;55,2
39;2022-04-23 13:26;17,9;55,2
40;2022-04-23 13:31;17,9;54,7
41;2022-04-23 13:36;17,9;54,8
42;2022-04-23 13:41;18;54,8
43;2022-04-23 13:46;18;54,8
44;2022-04-23 13:51;18;54,3
45;2022-04-23 13:56;18,1;54,3
46;2022-04-23 14:01;18,1;54,3
47;2022-04-23 14:06;18,1;54,3
48;2022-04-23 14:11;18,2;54,3
49;2022-04-23 14:16;18,2;54,3
50;2022-04-23 14:21;18,2;54,3
51;2022-04-23 14:26;18,2;54,3
52;2022-04-23 14:31;18,2;53,8
53;2022-04-23 14:36;18,3;53,8
54;2022-04-23 14:41;18,3;53,8
55;2022-04-23 14:46;18,3;53,8
56;2022-04-23 14:51;18,4;53,4
57;2022-04-23 14:56;18,5;53,4
58;2022-04-23 15:01;18,5;53,4
59;2022-04-23 15:06;18,6;53,4
60;2022-04-23 15:11;18,6;53,4
61;2022-04-23 15:16;18,7;52,9
62;2022-04-23 15:21;18,7;52,9
63;2022-04-23 15:26;18,7;52,9
64;2022-04-23 15:31;18,8;52,4
65;2022-04-23 15:36;18,8;52,4
66;2022-04-23 15:41;18,9;52,4
67;2022-04-23 15:46;19;51,9
68;2022-04-23 15:51;19;51,9
69;2022-04-23 15:56;19;51,9
70;2022-04-23 16:01;19,1;51,9
71;2022-04-23 16:06;19,1;51,9
72;2022-04-23 16:11;19,2;51,4
73;2022-04-23 16:16;19,2;51,4
74;2022-04-23 16:21;19,3;51,4
75;2022-04-23 16:26;19,3;51,4
76;2022-04-23 16:31;19,3;51,4
77;2022-04-23 16:36;19,3;51,4
78;2022-04-23 16:41;19,3;51,4
79;2022-04-23 16:46;19,3;51,4
80;2022-04-23 16:51;19,3;51,4
81;2022-04-23 16:56;19,3;51,4
82;2022-04-23 17:01;19,3;51,4
83;2022-04-23 17:06;19,3;51,4
84;2022-04-23 17:11;19,4;51,4
85;2022-04-23 17:16;19,3;51,4
86;2022-04-23 17:21;19,3;51,4
87;2022-04-23 17:26;19,2;51,9
88;2022-04-23 17:31;19,1;51,9
89;2022-04-23 17:36;19,1;51,9
90;2022-04-23 17:41;19;52,4
91;2022-04-23 17:46;18,9;52,4
92;2022-04-23 17:51;18,9;52,4
93;2022-04-23 17:56;18,9;52,4
94;2022-04-23 18:01;18,9;52,4
95;2022-04-23 18:06;18,9;52,4
96;2022-04-23 18:11;18,9;52,4
97;2022-04-23 18:16;18,8;52,9
98;2022-04-23 18:21;18,9;52,9
99;2022-04-23 18:26;18,9;52,8
100;2022-04-23 18:31;18,8;53,3
101;2022-04-23 18:36;18,8;53,3
102;2022-04-23 18:41;18,8;53,3
103;2022-04-23 18:46;18,7;53,3
104;2022-04-23 18:51;18,7;53,3
105;2022-04-23 18:56;18,7;53,3
106;2022-04-23 19:01;18,7;53,3
107;2022-04-23 19:06;18,7;53,8
108;2022-04-23 19:11;18,7;53,8
109;2022-04-23 19:16;18,7;53,8
110;2022-04-23 19:21;18,6;53,8
111;2022-04-23 19:26;18,8;53,8
112;2022-04-23 19:31;18,8;54,3
113;2022-04-23 19:36;18,8;54,3
114;2022-04-23 19:41;18,8;54,3
115;2022-04-23 19:46;18,7;54,3
116;2022-04-23 19:51;18,6;54,3
117;2022-04-23 19:56;18,6;54,3
118;2022-04-23 20:01;18,7;54,3
119;2022-04-23 20:06;18,6;54,8
120;2022-04-23 20:11;18,6;54,3
121;2022-04-23 20:16;18,6;54,8
122;2022-04-23 20:21;18,6;54,8
123;2022-04-23 20:26;18,6;54,8
124;2022-04-23 20:31;18,7;54,8
125;2022-04-23 20:36;18,7;54,8
126;2022-04-23 20:41;18,6;54,7
127;2022-04-23 20:46;18,6;54,7
128;2022-04-23 20:51;18,6;54,7
129;2022-04-23 20:56;18,6;54,7
130;2022-04-23 21:01;18,6;54,7
131;2022-04-23 21:06;18,6;54,7
132;2022-04-23 21:11;18,6;54,7
133;2022-04-23 21:16;18,6;54,7
134;2022-04-23 21:21;18,6;54,7
135;2022-04-23 21:26;18,5;54,7
136;2022-04-23 21:31;18,6;55,2
137;2022-04-23 21:36;18,6;55,2
138;2022-04-23 21:41;18,6;55,2
139;2022-04-23 21:46;18,5;55,2
140;2022-04-23 21:51;18,5;55,2
141;2022-04-23 21:56;18,5;55,2
142;2022-04-23 22:01;18,5;55,2
143;2022-04-23 22:06;18,4;55,2
144;2022-04-23 22:11;18,4;55,2
145;2022-04-23 22:16;18,4;55,2
146;2022-04-23 22:21;18,4;55,2
147;2022-04-23 22:26;18,3;55,6
148;2022-04-23 22:31;18,3;55,6
149;2022-04-23 22:36;18,3;55,6
150;2022-04-23 22:41;18,2;55,6
151;2022-04-23 22:46;18,2;55,6
152;2022-04-23 22:51;18,2;56,1
153;2022-04-23 22:56;18,1;56,1
154;2022-04-23 23:01;18;56,1
155;2022-04-23 23:06;18;56,1
156;2022-04-23 23:11;17,9;56,1
157;2022-04-23 23:16;17,9;56,1
158;2022-04-23 23:21;17,8;56,6
159;2022-04-23 23:26;17,8;56,1
