RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V69;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2653;;
Temperature Maximum;25,6°C;;
Temperature Minimum;12°C;;
Temperature Average;16,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;2,2%RH;;
Humidity Average;61,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-23 10:25:22;;
End Time;2022-05-02 15:25:22;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:25:22;18;55,4
2;2022-04-23 10:30:22;18,4;54,5
3;2022-04-23 10:35:22;18,5;53
4;2022-04-23 10:40:22;18,4;52,5
5;2022-04-23 10:45:22;18,3;51,6
6;2022-04-23 10:50:22;18,3;41,2
7;2022-04-23 10:55:22;18,4;53,5
8;2022-04-23 11:00:22;18,6;52,6
9;2022-04-23 11:05:22;18,6;52,7
10;2022-04-23 11:10:22;18,5;52,8
11;2022-04-23 11:15:22;18,5;58,4
12;2022-04-23 11:20:22;18,7;56
13;2022-04-23 11:25:22;18,5;56,5
14;2022-04-23 11:30:22;18,5;57
15;2022-04-23 11:35:22;18,5;57,5
16;2022-04-23 11:40:22;18,6;57,5
17;2022-04-23 11:45:22;18,6;57,5
18;2022-04-23 11:50:22;18,6;57,5
19;2022-04-23 11:55:22;18,6;57,5
20;2022-04-23 12:00:22;18,7;57
21;2022-04-23 12:05:22;18,7;57,5
22;2022-04-23 12:10:22;18,8;57,5
23;2022-04-23 12:15:22;18,9;57
24;2022-04-23 12:20:22;19;57
25;2022-04-23 12:25:22;19,1;56,6
26;2022-04-23 12:30:22;19,2;56,6
27;2022-04-23 12:35:22;19,2;56,1
28;2022-04-23 12:40:22;19,2;56,1
29;2022-04-23 12:45:22;19,4;56,1
30;2022-04-23 12:50:22;19,5;55,7
31;2022-04-23 12:55:22;19,6;55,7
32;2022-04-23 13:00:22;19,7;55,2
