RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300685;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2194;;
Temperature Maximum;22,5°C;;
Temperature Minimum;10,1°C;;
Temperature Average;15,2°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;68,5%RH;;
Humidity Minimum;40,2%RH;;
Humidity Average;57,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;09-05-2022 10:26;;
End Time;17-05-2022 1:11;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-09 10:26:39;15,5;51,2
2;2022-05-09 10:31:39;16,7;53,8
3;2022-05-09 10:36:39;17,5;54,9
4;2022-05-09 10:41:39;18,2;55,5
5;2022-05-09 10:46:39;16,2;51,8
6;2022-05-09 10:51:39;14,7;54
7;2022-05-09 10:56:39;14;55,9
8;2022-05-09 11:01:39;13,7;56,8
9;2022-05-09 11:06:39;13,5;57,7
10;2022-05-09 11:11:39;13,4;58,1
11;2022-05-09 11:16:39;13,4;58,6
12;2022-05-09 11:21:39;13,4;58,6
13;2022-05-09 11:26:39;13,5;58,6
14;2022-05-09 11:31:39;13,6;58,6
15;2022-05-09 11:36:39;13,6;58,6
16;2022-05-09 11:41:39;13,7;58,7
17;2022-05-09 11:46:39;13,8;58,7
18;2022-05-09 11:51:39;13,9;58,2
19;2022-05-09 11:56:39;13,9;58,7
20;2022-05-09 12:01:39;14;58,7
21;2022-05-09 12:06:39;14;58,2
22;2022-05-09 12:11:39;14;58,2
23;2022-05-09 12:16:39;14,1;58,3
24;2022-05-09 12:21:39;14,2;57,8
25;2022-05-09 12:26:39;14,2;57,8
26;2022-05-09 12:31:39;14,3;57,8
27;2022-05-09 12:36:39;14,3;57,8
28;2022-05-09 12:41:39;14,4;57,3
29;2022-05-09 12:46:39;14,4;57,4
30;2022-05-09 12:51:39;14,5;57,4
31;2022-05-09 12:56:39;14,5;57,8
32;2022-05-09 13:01:39;14,6;57,4
33;2022-05-09 13:06:39;14,7;57,4
34;2022-05-09 13:11:39;14,7;57,4
35;2022-05-09 13:16:39;14,7;57,4
36;2022-05-09 13:21:39;14,8;56,9
37;2022-05-09 13:26:39;14,8;56,9
38;2022-05-09 13:31:39;14,8;56,9
39;2022-05-09 13:36:39;14,9;57
40;2022-05-09 13:41:39;15;57
41;2022-05-09 13:46:39;15;57
42;2022-05-09 13:51:39;15,1;56,5
43;2022-05-09 13:56:39;15,2;56,5
44;2022-05-09 14:01:39;15,2;56,5
45;2022-05-09 14:06:39;15,3;56,5
46;2022-05-09 14:11:39;15,3;56,1
47;2022-05-09 14:16:39;15,3;56,1
48;2022-05-09 14:21:39;15,4;56,1
49;2022-05-09 14:26:39;15,4;56,1
50;2022-05-09 14:31:39;15,4;55,6
51;2022-05-09 14:36:39;15,5;55,6
52;2022-05-09 14:41:39;15,6;55,6
53;2022-05-09 14:46:39;15,7;55,6
54;2022-05-09 14:51:39;15,7;55,6
55;2022-05-09 14:56:39;15,7;55,2
56;2022-05-09 15:01:39;15,8;55,6
57;2022-05-09 15:06:39;15,8;55,2
58;2022-05-09 15:11:39;15,9;55,2
59;2022-05-09 15:16:39;15,9;55,2
60;2022-05-09 15:21:39;16;55,2
61;2022-05-09 15:26:39;16;55,2
62;2022-05-09 15:31:39;16;55,2
63;2022-05-09 15:36:39;16;55,2
64;2022-05-09 15:41:39;16;55,2
65;2022-05-09 15:46:39;16;55,2
66;2022-05-09 15:51:39;16,1;55,2
67;2022-05-09 15:56:39;16,1;55,7
68;2022-05-09 16:01:39;16,1;55,2
69;2022-05-09 16:06:39;16,1;55,7
70;2022-05-09 16:11:39;16,2;55,7
71;2022-05-09 16:16:39;16,2;55,7
72;2022-05-09 16:21:39;16,2;55,2
73;2022-05-09 16:26:39;16,3;55,2
74;2022-05-09 16:31:39;16,3;55,2
75;2022-05-09 16:36:39;16,3;55,2
76;2022-05-09 16:41:39;16,3;54,8
77;2022-05-09 16:46:39;16,3;54,8
78;2022-05-09 16:51:39;16,4;54,8
79;2022-05-09 16:56:39;16,4;55,3
80;2022-05-09 17:01:39;16,4;55,3
81;2022-05-09 17:06:39;16,4;55,3
82;2022-05-09 17:11:39;16,4;55,3
83;2022-05-09 17:16:39;16,4;55,3
84;2022-05-09 17:21:39;16,4;55,3
85;2022-05-09 17:26:39;16,4;55,7
86;2022-05-09 17:31:39;16,4;55,7
87;2022-05-09 17:36:39;16,4;55,7
88;2022-05-09 17:41:39;16,4;55,7
89;2022-05-09 17:46:39;16,4;55,7
90;2022-05-09 17:51:39;16,4;56,2
91;2022-05-09 17:56:39;16,4;56,2
92;2022-05-09 18:01:39;16,3;56,2
93;2022-05-09 18:06:39;16,3;56,2
94;2022-05-09 18:11:39;16,2;56,2
95;2022-05-09 18:16:39;16,2;56,2
96;2022-05-09 18:21:39;16,2;56,2
97;2022-05-09 18:26:39;16,1;56,2
98;2022-05-09 18:31:39;16,1;56,2
99;2022-05-09 18:36:39;16,1;56,2
100;2022-05-09 18:41:39;16;56,6
101;2022-05-09 18:46:39;16;56,6
102;2022-05-09 18:51:39;16;56,6
103;2022-05-09 18:56:39;16;56,6
104;2022-05-09 19:01:39;15,9;57,1
