RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V233;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3644;;
Temperature Maximum;25,4°C;;
Temperature Minimum;12°C;;
Temperature Average;16,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,9%RH;;
Humidity Minimum;41,1%RH;;
Humidity Average;55,6%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:45;;
End Time;29/5/2022 01:20;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:45:06;18,6;51,9
2;2022-05-16 09:50:06;18,6;46,9
3;2022-05-16 09:55:06;18,6;47,6
4;2022-05-16 10:00:06;18,8;45,7
5;2022-05-16 10:05:06;18,6;44,2
6;2022-05-16 10:10:06;18,3;44
7;2022-05-16 10:15:06;18,1;44
8;2022-05-16 10:20:06;17,9;43,8
9;2022-05-16 10:25:06;18;45,1
10;2022-05-16 10:30:06;17,7;44,2
11;2022-05-16 10:35:06;17,4;44,4
12;2022-05-16 10:40:06;17,3;42,8
13;2022-05-16 10:45:06;16,9;43,1
14;2022-05-16 10:50:06;16,7;43,6
15;2022-05-16 10:55:06;16,7;44,5
16;2022-05-16 11:00:06;17,3;45,3
17;2022-05-16 11:05:06;18;45,8
18;2022-05-16 11:10:06;18,2;44,5
19;2022-05-16 11:15:06;18;44,7
20;2022-05-16 11:20:06;17,7;44,7
21;2022-05-16 11:25:06;17,7;44,8
22;2022-05-16 11:30:06;18;45,6
23;2022-05-16 11:35:06;18,3;45,2
24;2022-05-16 11:40:06;18;44,4
25;2022-05-16 11:45:06;18,1;46
26;2022-05-16 11:50:06;18,3;46,8
27;2022-05-16 11:55:06;18,5;46,4
28;2022-05-16 12:00:06;18,5;46,6
29;2022-05-16 12:05:06;18,4;45,9
30;2022-05-16 12:10:06;18,3;45,9
31;2022-05-16 12:15:06;19,3;47,3
32;2022-05-16 12:20:06;19,6;45,4
33;2022-05-16 12:25:06;19,9;44,8
34;2022-05-16 12:30:06;20,2;44,9
35;2022-05-16 12:35:06;20,3;44,5
36;2022-05-16 12:40:06;20,4;44,3
37;2022-05-16 12:45:06;21,4;44,1
38;2022-05-16 12:50:06;22,2;43,2
39;2022-05-16 12:55:06;22,5;42,7
40;2022-05-16 13:00:06;22,6;41,6
41;2022-05-16 13:05:06;22,4;41,4
42;2022-05-16 13:10:06;22,6;41,1
43;2022-05-16 13:15:06;22,2;41,6
44;2022-05-16 13:20:06;21,8;41,1
45;2022-05-16 13:25:06;21,5;41,3
46;2022-05-16 13:30:06;21,3;42,3
47;2022-05-16 13:35:06;21,2;42,2
48;2022-05-16 13:40:06;21,1;43,2
49;2022-05-16 13:45:06;21,1;42
50;2022-05-16 13:50:06;20,9;42
51;2022-05-16 13:55:06;20,8;42
52;2022-05-16 14:00:06;20,7;42,2
53;2022-05-16 14:05:06;20,6;42,1
54;2022-05-16 14:10:06;20,4;41,7
55;2022-05-16 14:15:06;20,8;42,5
56;2022-05-16 14:20:06;21;42,2
57;2022-05-16 14:25:06;21,4;42,8
58;2022-05-16 14:30:06;21,5;42,9
59;2022-05-16 14:35:06;21,7;43,2
60;2022-05-16 14:40:06;21,9;43,5
61;2022-05-16 14:45:06;22;43,4
62;2022-05-16 14:50:06;22,2;43,5
63;2022-05-16 14:55:06;22;41,9
64;2022-05-16 15:00:06;20,7;42,2
65;2022-05-16 15:05:06;20;43,2
66;2022-05-16 15:10:06;19,6;44
67;2022-05-16 15:15:06;19,3;44,6
68;2022-05-16 15:20:06;19,2;45
69;2022-05-16 15:25:06;19,1;45,3
70;2022-05-16 15:30:06;19,1;45,4
71;2022-05-16 15:35:06;19;45,4
72;2022-05-16 15:40:06;19;45,5
73;2022-05-16 15:45:06;19;45,5
74;2022-05-16 15:50:06;19;45,6
75;2022-05-16 15:55:06;19;45,7
76;2022-05-16 16:00:06;19;45,7
77;2022-05-16 16:05:06;19;45,7
78;2022-05-16 16:10:06;19;45,8
79;2022-05-16 16:15:06;18,9;45,7
80;2022-05-16 16:20:06;18,9;45,8
81;2022-05-16 16:25:06;18,9;45,8
82;2022-05-16 16:30:06;18,9;45,9
83;2022-05-16 16:35:06;18,8;46
84;2022-05-16 16:40:06;18,8;46,1
85;2022-05-16 16:45:06;18,7;46,2
86;2022-05-16 16:50:06;18,7;46,4
87;2022-05-16 16:55:06;18,7;46,5
88;2022-05-16 17:00:06;18,6;46,5
89;2022-05-16 17:05:06;18,6;46,6
90;2022-05-16 17:10:06;18,6;46,7
91;2022-05-16 17:15:06;18,6;46,8
92;2022-05-16 17:20:06;18,6;46,8
93;2022-05-16 17:25:06;18,5;46,9
94;2022-05-16 17:30:06;18,4;47
95;2022-05-16 17:35:06;18,4;47,2
96;2022-05-16 17:40:06;18,3;47,2
97;2022-05-16 17:45:06;18,2;47,3
98;2022-05-16 17:50:06;18,1;47,4
99;2022-05-16 17:55:06;18;47,7
100;2022-05-16 18:00:06;17,9;47,9
101;2022-05-16 18:05:06;17,8;48,1
102;2022-05-16 18:10:06;17,7;48,3
103;2022-05-16 18:15:06;17,6;48,5
104;2022-05-16 18:20:06;17,5;48,7
105;2022-05-16 18:25:06;17,4;48,8
106;2022-05-16 18:30:06;17,3;49
107;2022-05-16 18:35:06;17,2;49,1
108;2022-05-16 18:40:06;17,1;49,3
109;2022-05-16 18:45:06;17;49,4
110;2022-05-16 18:50:06;16,9;49,6
111;2022-05-16 18:55:06;16,9;49,7
112;2022-05-16 19:00:06;16,8;49,9
113;2022-05-16 19:05:06;16,7;50
114;2022-05-16 19:10:06;16,7;50,2
115;2022-05-16 19:15:06;16,6;50,3
116;2022-05-16 19:20:06;16,5;50,4
117;2022-05-16 19:25:06;16,5;50,6
118;2022-05-16 19:30:06;16,4;50,7
119;2022-05-16 19:35:06;16,3;50,9
120;2022-05-16 19:40:06;16,2;51
121;2022-05-16 19:45:06;16,2;51,1
122;2022-05-16 19:50:06;16,1;51,2
123;2022-05-16 19:55:06;16,1;51,2
124;2022-05-16 20:00:06;16;51,3
125;2022-05-16 20:05:06;16;51,4
126;2022-05-16 20:10:06;16;51,5
127;2022-05-16 20:15:06;15,9;51,6
128;2022-05-16 20:20:06;15,9;51,7
129;2022-05-16 20:25:06;15,8;51,8
130;2022-05-16 20:30:06;15,8;51,9
131;2022-05-16 20:35:06;15,8;52,1
132;2022-05-16 20:40:06;15,7;52,1
133;2022-05-16 20:45:06;15,7;52,2
134;2022-05-16 20:50:06;15,6;52,3
135;2022-05-16 20:55:06;15,6;52,3
136;2022-05-16 21:00:06;15,6;52,4
