RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V83;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3615;;
Temperature Maximum;26,9°C;;
Temperature Minimum;12,1°C;;
Temperature Average;16,7°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,2%RH;;
Humidity Minimum;43,9%RH;;
Humidity Average;56,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:47;;
End Time;28-05-2022 22:57;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:47:00;18,2;51,6
2;2022-05-16 09:52:00;18,6;50,6
3;2022-05-16 09:57:00;18,4;50,1
4;2022-05-16 10:02:00;18,2;49,6
5;2022-05-16 10:07:00;17,8;49
6;2022-05-16 10:12:00;17,4;49
7;2022-05-16 10:17:00;17,3;49,4
8;2022-05-16 10:22:00;17,3;48,9
9;2022-05-16 10:27:00;17,2;48,4
10;2022-05-16 10:32:00;17,3;48,4
11;2022-05-16 10:37:00;17,2;47,9
12;2022-05-16 10:42:00;17,2;47,4
13;2022-05-16 10:47:00;17,3;47,4
14;2022-05-16 10:52:00;17,3;47,4
15;2022-05-16 10:57:00;17,2;47,9
16;2022-05-16 11:02:00;17,2;47,9
17;2022-05-16 11:07:00;17,3;47,9
18;2022-05-16 11:12:00;17,5;47,9
19;2022-05-16 11:17:00;17,4;47,4
20;2022-05-16 11:22:00;17,4;47,4
21;2022-05-16 11:27:00;17,3;48,4
22;2022-05-16 11:32:00;17,9;51,5
23;2022-05-16 11:37:00;18,3;53,6
24;2022-05-16 11:42:00;18,7;50,7
25;2022-05-16 11:47:00;19;49,7
26;2022-05-16 11:52:00;19,1;49,7
27;2022-05-16 11:57:00;19,3;49,8
28;2022-05-16 12:02:00;19,4;48,7
29;2022-05-16 12:07:00;19,4;48,7
30;2022-05-16 12:12:00;19,4;48,7
31;2022-05-16 12:17:00;19,8;48,8
32;2022-05-16 12:22:00;19,8;47,8
33;2022-05-16 12:27:00;19,9;48,3
34;2022-05-16 12:32:00;20,3;47,8
35;2022-05-16 12:37:00;20,3;47,3
36;2022-05-16 12:42:00;20,4;47,3
37;2022-05-16 12:47:00;20,9;47,9
38;2022-05-16 12:52:00;21,3;48
39;2022-05-16 12:57:00;21,3;46,9
40;2022-05-16 13:02:00;21,6;45,9
41;2022-05-16 13:07:00;21,2;45,9
42;2022-05-16 13:12:00;20,9;45,9
43;2022-05-16 13:17:00;20,9;46,9
44;2022-05-16 13:22:00;21,2;46,9
45;2022-05-16 13:27:00;21,5;46,9
46;2022-05-16 13:32:00;22,2;47,6
47;2022-05-16 13:37:00;22,7;46,6
48;2022-05-16 13:42:00;22,3;45,5
49;2022-05-16 13:47:00;21,9;45,4
50;2022-05-16 13:52:00;21,8;45,4
51;2022-05-16 13:57:00;21,8;45,4
52;2022-05-16 14:02:00;22;46
53;2022-05-16 14:07:00;22,2;46
54;2022-05-16 14:12:00;22,7;46
55;2022-05-16 14:17:00;22,4;43,9
56;2022-05-16 14:22:00;22;47
57;2022-05-16 14:27:00;22,1;47,5
58;2022-05-16 14:32:00;22,3;45,4
59;2022-05-16 14:37:00;20,4;45,2
60;2022-05-16 14:42:00;19,6;45,7
61;2022-05-16 14:47:00;19,2;46,6
62;2022-05-16 14:52:00;19;46,6
63;2022-05-16 14:57:00;18,8;47,1
64;2022-05-16 15:02:00;18,7;47,6
65;2022-05-16 15:07:00;18,7;47,6
66;2022-05-16 15:12:00;18,7;47,6
67;2022-05-16 15:17:00;18,7;47,6
68;2022-05-16 15:22:00;18,7;48,1
69;2022-05-16 15:27:00;18,7;48,1
70;2022-05-16 15:32:00;18,7;48,1
71;2022-05-16 15:37:00;18,7;48,6
72;2022-05-16 15:42:00;18,7;48,6
73;2022-05-16 15:47:00;18,7;48,6
74;2022-05-16 15:52:00;18,7;48,6
75;2022-05-16 15:57:00;18,7;48,6
76;2022-05-16 16:02:00;18,7;48,6
77;2022-05-16 16:07:00;18,7;48,6
78;2022-05-16 16:12:00;18,7;48,6
79;2022-05-16 16:17:00;18,7;48,6
80;2022-05-16 16:22:00;18,6;48,6
81;2022-05-16 16:27:00;18,6;48,6
82;2022-05-16 16:32:00;18,6;48,6
83;2022-05-16 16:37:00;18,6;48,6
84;2022-05-16 16:42:00;18,6;49,1
85;2022-05-16 16:47:00;18,5;49,1
86;2022-05-16 16:52:00;18,5;49,1
87;2022-05-16 16:57:00;18,5;49,1
88;2022-05-16 17:02:00;18,5;49,1
89;2022-05-16 17:07:00;18,5;49,6
90;2022-05-16 17:12:00;18,4;49,6
91;2022-05-16 17:17:00;18,3;49,6
92;2022-05-16 17:22:00;18,3;49,6
93;2022-05-16 17:27:00;18,2;49,6
94;2022-05-16 17:32:00;18,1;49,6
95;2022-05-16 17:37:00;18;49,6
96;2022-05-16 17:42:00;18;49,5
97;2022-05-16 17:47:00;17,9;50
98;2022-05-16 17:52:00;17,8;50
99;2022-05-16 17:57:00;17,7;50
100;2022-05-16 18:02:00;17,6;50,5
101;2022-05-16 18:07:00;17,5;50,5
102;2022-05-16 18:12:00;17,4;50,5
103;2022-05-16 18:17:00;17,4;50,5
104;2022-05-16 18:22:00;17,3;50,5
105;2022-05-16 18:27:00;17,2;50,9
106;2022-05-16 18:32:00;17,1;50,9
107;2022-05-16 18:37:00;17;51,4
108;2022-05-16 18:42:00;16,9;51,4
109;2022-05-16 18:47:00;16,8;51,4
110;2022-05-16 18:52:00;16,7;51,4
111;2022-05-16 18:57:00;16,7;51,4
112;2022-05-16 19:02:00;16,6;51,4
113;2022-05-16 19:07:00;16,6;51,9
114;2022-05-16 19:12:00;16,5;51,9
115;2022-05-16 19:17:00;16,4;51,8
116;2022-05-16 19:22:00;16,4;52,3
117;2022-05-16 19:27:00;16,3;52,3
118;2022-05-16 19:32:00;16,2;52,3
119;2022-05-16 19:37:00;16,2;52,3
120;2022-05-16 19:42:00;16,1;52,3
121;2022-05-16 19:47:00;16,1;52,3
122;2022-05-16 19:52:00;16;52,8
123;2022-05-16 19:57:00;16;52,8
124;2022-05-16 20:02:00;16;52,8
125;2022-05-16 20:07:00;15,9;52,8
126;2022-05-16 20:12:00;15,9;53,3
127;2022-05-16 20:17:00;15,9;53,2
128;2022-05-16 20:22:00;15,8;53,2
129;2022-05-16 20:27:00;15,8;53,2
130;2022-05-16 20:32:00;15,7;53,2
131;2022-05-16 20:37:00;15,7;53,2
132;2022-05-16 20:42:00;15,7;53,2
133;2022-05-16 20:47:00;15,6;53,2
134;2022-05-16 20:52:00;15,6;53,7
135;2022-05-16 20:57:00;15,6;53,7
136;2022-05-16 21:02:00;15,5;53,7
137;2022-05-16 21:07:00;15,5;53,7
138;2022-05-16 21:12:00;15,5;53,7
139;2022-05-16 21:17:00;15,4;53,7
140;2022-05-16 21:22:00;15,4;54,2
141;2022-05-16 21:27:00;15,4;54,2
142;2022-05-16 21:32:00;15,4;54,2
143;2022-05-16 21:37:00;15,3;54,2
144;2022-05-16 21:42:00;15,3;54,1
145;2022-05-16 21:47:00;15,2;54,1
146;2022-05-16 21:52:00;15,2;54,1
147;2022-05-16 21:57:00;15,2;54,1
148;2022-05-16 22:02:00;15,1;54,1
149;2022-05-16 22:07:00;15,1;54,1
150;2022-05-16 22:12:00;15;54,6
151;2022-05-16 22:17:00;15;54,1
152;2022-05-16 22:22:00;15;54,1
153;2022-05-16 22:27:00;15;54,6
154;2022-05-16 22:32:00;14,9;54,6
155;2022-05-16 22:37:00;14,9;54,6
156;2022-05-16 22:42:00;14,8;54,6
157;2022-05-16 22:47:00;14,8;54,6
158;2022-05-16 22:52:00;14,8;54,6
159;2022-05-16 22:57:00;14,8;54,6
160;2022-05-16 23:02:00;14,7;54,6
161;2022-05-16 23:07:00;14,7;54,6
162;2022-05-16 23:12:00;14,7;54,6
163;2022-05-16 23:17:00;14,7;54,5
164;2022-05-16 23:22:00;14,6;54,5
165;2022-05-16 23:27:00;14,6;54,5
166;2022-05-16 23:32:00;14,6;54,5
167;2022-05-16 23:37:00;14,5;54,5
168;2022-05-16 23:42:00;14,5;55
169;2022-05-16 23:47:00;14,5;54,5
170;2022-05-16 23:52:00;14,5;55
171;2022-05-16 23:57:00;14,5;55
172;2022-05-17 00:02:00;14,4;55
173;2022-05-17 00:07:00;14,4;55
174;2022-05-17 00:12:00;14,4;55
175;2022-05-17 00:17:00;14,4;55
176;2022-05-17 00:22:00;14,3;55
177;2022-05-17 00:27:00;14,3;55
178;2022-05-17 00:32:00;14,3;55
179;2022-05-17 00:37:00;14,3;55
180;2022-05-17 00:42:00;14,2;55
181;2022-05-17 00:47:00;14,2;55
182;2022-05-17 00:52:00;14,2;55
183;2022-05-17 00:57:00;14,1;55
184;2022-05-17 01:02:00;14,1;55
185;2022-05-17 01:07:00;14,1;55
186;2022-05-17 01:12:00;14,1;54,9
187;2022-05-17 01:17:00;14;54,9
188;2022-05-17 01:22:00;14;54,9
189;2022-05-17 01:27:00;14;54,9
190;2022-05-17 01:32:00;14;54,4
191;2022-05-17 01:37:00;14;54,4
192;2022-05-17 01:42:00;14;54,4
193;2022-05-17 01:47:00;13,9;54,4
194;2022-05-17 01:52:00;13,9;54,4
195;2022-05-17 01:57:00;13,9;54,4
196;2022-05-17 02:02:00;13,9;54,4
