Informe de datos;;;;;
Archivo creado el:2022-05-28 18:42:32;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:34:01
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V811;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2067;;MKT;21,5;
Primera lectura;2022-05-21 11:34:01;;Última lectura;2022-05-28 15:44:01;
Máximo(Temperatura);26,0°C;;Mínimo(Temperatura);17,7°C;
Promedio(Temperatura);21,3°C;;Tiempo de grabación;7D 4H 10M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);78,2%;;Mínimo(Humedad);53,3%;
Promedio(Humedad);67,8%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:34:01;24;59,3;;
2;2022-05-21 11:39:01;22,7;62,4;;
3;2022-05-21 11:44:01;22,3;64,2;;
4;2022-05-21 11:49:01;21,5;65,5;;
5;2022-05-21 11:54:01;21;66,3;;
6;2022-05-21 11:59:01;20,8;68,1;;
7;2022-05-21 12:04:01;22;65,1;;
8;2022-05-21 12:09:01;22,8;62,9;;
9;2022-05-21 12:14:01;22,8;62;;
10;2022-05-21 12:19:01;21,5;63,6;;
11;2022-05-21 12:24:01;20,9;64,9;;
12;2022-05-21 12:29:01;20,7;65,8;;
13;2022-05-21 12:34:01;20,9;68,5;;
14;2022-05-21 12:39:01;21,4;68,6;;
15;2022-05-21 12:44:01;22;71,4;;
16;2022-05-21 12:49:01;22,3;67;;
17;2022-05-21 12:54:01;22,3;67;;
18;2022-05-21 12:59:01;22,4;66,5;;
19;2022-05-21 13:04:01;22,4;66,5;;
20;2022-05-21 13:09:01;22,5;66,1;;
21;2022-05-21 13:14:01;22,6;65,6;;
22;2022-05-21 13:19:01;22,8;65,2;;
23;2022-05-21 13:24:01;22,9;65,7;;
24;2022-05-21 13:29:01;23,1;65,7;;
25;2022-05-21 13:34:01;23,2;65,3;;
26;2022-05-21 13:39:01;23,2;64,8;;
27;2022-05-21 13:44:01;23,3;64,8;;
28;2022-05-21 13:49:01;23,3;64,8;;
29;2022-05-21 13:54:01;23,3;64,8;;
30;2022-05-21 13:59:01;23,3;65,3;;
31;2022-05-21 14:04:01;23,2;65,3;;
32;2022-05-21 14:09:01;23,1;65,7;;
33;2022-05-21 14:14:01;23,1;65,7;;
34;2022-05-21 14:19:01;23;65,7;;
35;2022-05-21 14:24:01;23;66,2;;
36;2022-05-21 14:29:01;22,9;66,6;;
37;2022-05-21 14:34:01;22,9;66,6;;
38;2022-05-21 14:39:01;22,7;66,6;;
39;2022-05-21 14:44:01;22,6;66,1;;
40;2022-05-21 14:49:01;22,6;66,1;;
41;2022-05-21 14:54:01;22,5;66,6;;
42;2022-05-21 14:59:01;22,5;66,5;;
43;2022-05-21 15:04:01;22,4;66,5;;
44;2022-05-21 15:09:01;22,4;66,5;;
45;2022-05-21 15:14:01;22,4;66,5;;
46;2022-05-21 15:19:01;22,4;66,1;;
47;2022-05-21 15:24:01;22,4;66,1;;
