Informe de datos;;;;;
Archivo creado el:2022-05-28 18:41:23;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:14
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V760;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Alarma;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2102;;MKT;20,0;
Primera lectura;2022-05-21 11:32:14;;Última lectura;2022-05-28 18:37:14;
Máximo(Temperatura);27,0°C;;Mínimo(Temperatura);17,4°C;
Promedio(Temperatura);19,9°C;;Tiempo de grabación;7D 7H 5M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);99,9%;;Mínimo(Humedad);37,8%;
Promedio(Humedad);71,9%;;;;
Primera alarma(Humedad);21-05-2022 12:32;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:32:14;23,8;594777777777778,0;;
2;2022-05-21 11:37:14;22,8;623222222222222,0;;
3;2022-05-21 11:42:14;22,2;644888888888889,0;;
4;2022-05-21 11:47:14;22,4;649777777777778,0;;
5;2022-05-21 11:52:14;22;661888888888889,0;;
6;2022-05-21 11:57:14;21,3;673777777777778,0;;
7;2022-05-21 12:02:14;20,9;66,5;;
8;2022-05-21 12:07:14;20,7;657222222222222,0;;
9;2022-05-21 12:12:14;20,6;651555555555556,0;;
10;2022-05-21 12:17:14;20,6;664333333333333,0;;
11;2022-05-21 12:22:14;20,5;67,0;;
12;2022-05-21 12:27:14;20,5;67,4;;
13;2022-05-21 12:32:14;20,5;694222222222222,0;;
14;2022-05-21 12:37:14;20,5;702222222222222,0;;
15;2022-05-21 12:42:14;20,5;688111111111111,0;;
16;2022-05-21 12:47:14;20,4;675555555555556,0;;
17;2022-05-21 12:52:14;20,4;673666666666667,0;;
18;2022-05-21 12:57:14;20,4;677666666666667,0;;
19;2022-05-21 13:02:14;20,5;697222222222222,0;;
20;2022-05-21 13:07:14;20,6;666111111111111,0;;
21;2022-05-21 13:12:14;20,7;663666666666667,0;;
22;2022-05-21 13:17:14;20,8;721555555555556,0;;
23;2022-05-21 13:22:14;20,9;662777777777778,0;;
24;2022-05-21 13:27:14;20,9;668666666666667,0;;
25;2022-05-21 13:32:14;21;670444444444444,0;;
26;2022-05-21 13:37:14;21,1;668111111111111,0;;
27;2022-05-21 13:42:14;21,2;666444444444444,0;;
28;2022-05-21 13:47:14;21,2;663777777777778,0;;
29;2022-05-21 13:52:14;21,2;668222222222222,0;;
30;2022-05-21 13:57:14;21,3;671777777777778,0;;
31;2022-05-21 14:02:14;21,3;672222222222222,0;;
32;2022-05-21 14:07:14;21,3;676666666666667,0;;
33;2022-05-21 14:12:14;21,4;67,6;;
34;2022-05-21 14:17:14;21,4;675555555555556,0;;
35;2022-05-21 14:22:14;21,4;685666666666667,0;;
36;2022-05-21 14:27:14;21,4;688333333333333,0;;
37;2022-05-21 14:32:14;21,3;680333333333333,0;;
38;2022-05-21 14:37:14;21,3;681666666666667,0;;
39;2022-05-21 14:42:14;21,2;68,0;;
40;2022-05-21 14:47:14;21,2;677222222222222,0;;
