RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C082;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3622;;
Temperature Maximum;24,3°C;;
Temperature Minimum;11,5°C;;
Temperature Average;16,1°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,3%RH;;
Humidity Minimum;45,9%RH;;
Humidity Average;58,2%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:51;;
End Time;28-05-2022 23:36;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:51:41;17,7;45,9
2;2022-05-16 09:56:41;17,3;47,4
3;2022-05-16 10:01:41;17,4;48,4
4;2022-05-16 10:06:41;17,4;48,5
5;2022-05-16 10:11:41;17,4;49
6;2022-05-16 10:16:41;17,4;49
7;2022-05-16 10:21:41;17,4;49
8;2022-05-16 10:26:41;17,3;49
9;2022-05-16 10:31:41;17,3;49,5
10;2022-05-16 10:36:41;17,3;49,5
11;2022-05-16 10:41:41;17,3;49,5
12;2022-05-16 10:46:41;17,3;49,5
13;2022-05-16 10:51:41;17,2;49,4
14;2022-05-16 10:56:41;17,2;49,4
15;2022-05-16 11:01:41;17,2;49,4
16;2022-05-16 11:06:41;17,2;49,4
17;2022-05-16 11:11:41;17,2;49,4
18;2022-05-16 11:16:41;17,1;49,4
19;2022-05-16 11:21:41;17,1;49,4
20;2022-05-16 11:26:41;17,1;49,4
21;2022-05-16 11:31:41;17,1;49,4
22;2022-05-16 11:36:41;17;49,4
23;2022-05-16 11:41:41;17;49,4
24;2022-05-16 11:46:41;17;49,4
25;2022-05-16 11:51:41;17;49,9
26;2022-05-16 11:56:41;17;49,9
27;2022-05-16 12:01:41;17;49,9
28;2022-05-16 12:06:41;17;49,9
29;2022-05-16 12:11:41;16,9;49,9
30;2022-05-16 12:16:41;16,9;49,9
31;2022-05-16 12:21:41;16,9;49,9
