Informe de datos;;;;;
Archivo creado el:2022-05-28 17:52:00;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:19:30
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V814;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2082;;MKT;19,9;
Primera lectura;2022-05-21 11:19:30;;Última lectura;2022-05-28 16:44:30;
Máximo(Temperatura);23,6°C;;Mínimo(Temperatura);18,7°C;
Promedio(Temperatura);19,9°C;;Tiempo de grabación;7D 5H 25M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);77,4%;;Mínimo(Humedad);60,1%;
Promedio(Humedad);72,2%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:19:30;21,5;66,1;;
2;2022-05-21 11:24:30;21,4;66,4;;
3;2022-05-21 11:29:30;20,8;67,2;;
4;2022-05-21 11:34:30;20,4;68;;
5;2022-05-21 11:39:30;20,3;68,9;;
6;2022-05-21 11:44:30;20,2;69,3;;
7;2022-05-21 11:49:30;20,1;69,3;;
8;2022-05-21 11:54:30;20,1;69,8;;
9;2022-05-21 11:59:30;20,1;69,8;;
10;2022-05-21 12:04:30;20,1;69,7;;
11;2022-05-21 12:09:30;20,1;69,7;;
12;2022-05-21 12:14:30;20;70,2;;
13;2022-05-21 12:19:30;20,1;70,2;;
14;2022-05-21 12:24:30;20;70,2;;
15;2022-05-21 12:29:30;20;70,2;;
16;2022-05-21 12:34:30;20,1;70,2;;
17;2022-05-21 12:39:30;20,1;70,6;;
18;2022-05-21 12:44:30;20,1;70,6;;
19;2022-05-21 12:49:30;20,1;71,1;;
20;2022-05-21 12:54:30;20,1;71,1;;
21;2022-05-21 12:59:30;20,1;71,1;;
22;2022-05-21 13:04:30;20,1;71,5;;
23;2022-05-21 13:09:30;20,1;71,5;;
24;2022-05-21 13:14:30;20,2;71,5;;
25;2022-05-21 13:19:30;20,2;71,5;;
26;2022-05-21 13:24:30;20,2;71,5;;
27;2022-05-21 13:29:30;20,3;72;;
28;2022-05-21 13:34:30;20,3;72;;
29;2022-05-21 13:39:30;20,3;72;;
30;2022-05-21 13:44:30;20,3;72;;
31;2022-05-21 13:49:30;20,4;72;;
32;2022-05-21 13:54:30;20,4;72;;
33;2022-05-21 13:59:30;20,4;72;;
34;2022-05-21 14:04:30;20,4;72,5;;
35;2022-05-21 14:09:30;20,4;72,5;;
36;2022-05-21 14:14:30;20,4;72,5;;
37;2022-05-21 14:19:30;20,4;72,9;;
38;2022-05-21 14:24:30;20,5;72,9;;
39;2022-05-21 14:29:30;20,5;72,9;;
40;2022-05-21 14:34:30;20,5;72,9;;
41;2022-05-21 14:39:30;20,5;72,9;;
42;2022-05-21 14:44:30;20,5;72,9;;
43;2022-05-21 14:49:30;20,4;72,9;;
44;2022-05-21 14:54:30;20,4;72,9;;
45;2022-05-21 14:59:30;20,4;72,9;;
46;2022-05-21 15:04:30;20,4;72,9;;
47;2022-05-21 15:09:30;20,4;72,5;;
