RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V436;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3643;;
Temperature Maximum;24°C;;
Temperature Minimum;11,9°C;;
Temperature Average;16,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;68,3%RH;;
Humidity Minimum;46,5%RH;;
Humidity Average;58,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:46;;
End Time;29/5/2022 01:16;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:46:37;19,1;48,7
2;2022-05-16 09:51:37;18,2;47,5
3;2022-05-16 09:56:37;17,8;46,5
4;2022-05-16 10:01:37;17,5;47,5
5;2022-05-16 10:06:37;17,5;48,5
6;2022-05-16 10:11:37;17,5;48,5
7;2022-05-16 10:16:37;17,4;48,5
8;2022-05-16 10:21:37;17,4;48,5
9;2022-05-16 10:26:37;17,4;48,5
10;2022-05-16 10:31:37;17,4;49
11;2022-05-16 10:36:37;17,4;48,9
12;2022-05-16 10:41:37;17,3;48,9
13;2022-05-16 10:46:37;17,3;48,9
14;2022-05-16 10:51:37;17,2;48,9
15;2022-05-16 10:56:37;17,2;49,4
16;2022-05-16 11:01:37;17,2;49,4
17;2022-05-16 11:06:37;17,2;49,4
18;2022-05-16 11:11:37;17,1;49,9
19;2022-05-16 11:16:37;17,1;49,9
20;2022-05-16 11:21:37;17;49,9
21;2022-05-16 11:26:37;17;49,9
22;2022-05-16 11:31:37;16,9;49,9
23;2022-05-16 11:36:37;16,9;49,9
24;2022-05-16 11:41:37;16,9;50,4
25;2022-05-16 11:46:37;16,8;50,4
26;2022-05-16 11:51:37;16,8;50,4
27;2022-05-16 11:56:37;16,8;50,4
28;2022-05-16 12:01:37;16,7;50,4
29;2022-05-16 12:06:37;16,7;50,9
30;2022-05-16 12:11:37;16,7;50,9
31;2022-05-16 12:16:37;16,7;50,9
32;2022-05-16 12:21:37;16,7;50,9
33;2022-05-16 12:26:37;16,7;50,9
34;2022-05-16 12:31:37;16,7;50,9
35;2022-05-16 12:36:37;16,7;51,4
36;2022-05-16 12:41:37;16,7;51,4
37;2022-05-16 12:46:37;16,7;51,4
38;2022-05-16 12:51:37;16,7;51,4
39;2022-05-16 12:56:37;16,7;51,4
40;2022-05-16 13:01:37;16,7;51,4
41;2022-05-16 13:06:37;16,7;51,4
42;2022-05-16 13:11:37;16,7;51,4
43;2022-05-16 13:16:37;16,7;51,4
44;2022-05-16 13:21:37;16,7;51,4
45;2022-05-16 13:26:37;16,7;51,4
