RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V725;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2656;;
Temperature Maximum;24,9°C;;
Temperature Minimum;11,1°C;;
Temperature Average;15,5°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;0,1%RH;;
Humidity Average;36,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;23-04-2022 10:24;;
End Time;02-05-2022 15:39;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:24;18,6;20,1
2;2022-04-23 10:29;18,2;20,1
3;2022-04-23 10:34;18,1;20,1
4;2022-04-23 10:39;18,1;20,1
5;2022-04-23 10:44;18;20,1
6;2022-04-23 10:49;17,9;20,1
7;2022-04-23 10:54;18;20,1
8;2022-04-23 10:59;18,3;20,1
9;2022-04-23 11:04;18,3;20,1
10;2022-04-23 11:09;18,2;20,1
11;2022-04-23 11:14;18;20,1
12;2022-04-23 11:19;18;20,1
13;2022-04-23 11:24;18,1;20,1
14;2022-04-23 11:29;17,7;20,1
15;2022-04-23 11:34;17,4;20,1
16;2022-04-23 11:39;17,3;20,1
17;2022-04-23 11:44;17,3;20,1
18;2022-04-23 11:49;17,3;20,1
19;2022-04-23 11:54;17,3;20,1
20;2022-04-23 11:59;17,3;20,1
21;2022-04-23 12:04;17,4;20,1
22;2022-04-23 12:09;17,4;20,1
23;2022-04-23 12:14;17,5;20,1
24;2022-04-23 12:19;17,5;20,1
25;2022-04-23 12:24;17,6;20,1
26;2022-04-23 12:29;17,6;53,9
27;2022-04-23 12:34;17,7;53,9
28;2022-04-23 12:39;17,7;53,9
29;2022-04-23 12:44;17,8;53,9
30;2022-04-23 12:49;17,9;53,9
31;2022-04-23 12:54;17,9;53,9
32;2022-04-23 12:59;18;53,9
33;2022-04-23 13:04;18;53,9
34;2022-04-23 13:09;18;53,9
35;2022-04-23 13:14;18,1;53,9
36;2022-04-23 13:19;18,1;53,9
37;2022-04-23 13:24;18,1;53,9
38;2022-04-23 13:29;18,1;53,9
39;2022-04-23 13:34;18,2;53,9
40;2022-04-23 13:39;18,2;53,4
41;2022-04-23 13:44;18,2;53,4
42;2022-04-23 13:49;18,3;53,4
43;2022-04-23 13:54;18,3;53,4
44;2022-04-23 13:59;18,3;53,4
45;2022-04-23 14:04;18,4;53,4
46;2022-04-23 14:09;18,4;53,5
47;2022-04-23 14:14;18,5;53,4
48;2022-04-23 14:19;18,5;53,5
49;2022-04-23 14:24;18,6;53,5
50;2022-04-23 14:29;18,6;53,5
51;2022-04-23 14:34;18,6;53,5
52;2022-04-23 14:39;18,7;53
53;2022-04-23 14:44;18,7;53
54;2022-04-23 14:49;18,7;53
55;2022-04-23 14:54;18,7;53
56;2022-04-23 14:59;18,7;53
57;2022-04-23 15:04;18,7;53
58;2022-04-23 15:09;18,7;52,5
59;2022-04-23 15:14;18,7;52,5
60;2022-04-23 15:19;18,8;52,5
61;2022-04-23 15:24;18,8;52,5
62;2022-04-23 15:29;18,7;52
63;2022-04-23 15:34;18,8;52
64;2022-04-23 15:39;18,8;51,5
65;2022-04-23 15:44;18,8;51,5
66;2022-04-23 15:49;18,8;51,5
67;2022-04-23 15:54;18,8;51,5
68;2022-04-23 15:59;18,8;51,5
69;2022-04-23 16:04;18,8;51,5
70;2022-04-23 16:09;18,8;51,5
71;2022-04-23 16:14;18,8;51,5
72;2022-04-23 16:19;18,8;51,5
73;2022-04-23 16:24;18,8;51,5
74;2022-04-23 16:29;18,8;51,5
75;2022-04-23 16:34;18,8;51,5
76;2022-04-23 16:39;18,8;51,5
77;2022-04-23 16:44;18,8;51
78;2022-04-23 16:49;18,8;51
79;2022-04-23 16:54;18,8;51
80;2022-04-23 16:59;18,8;51
81;2022-04-23 17:04;18,8;51,5
82;2022-04-23 17:09;18,8;51,5
83;2022-04-23 17:14;18,8;51,5
84;2022-04-23 17:19;18,7;51,5
85;2022-04-23 17:24;18,7;51,5
86;2022-04-23 17:29;18,7;51,5
87;2022-04-23 17:34;18,6;51,5
88;2022-04-23 17:39;18,6;51,6
89;2022-04-23 17:44;18,6;51,1
90;2022-04-23 17:49;18,6;51,5
91;2022-04-23 17:54;18,5;51,5
92;2022-04-23 17:59;18,5;52
93;2022-04-23 18:04;18,5;52
94;2022-04-23 18:09;18,4;52,5
95;2022-04-23 18:14;18,4;52,5
96;2022-04-23 18:19;18,4;52,5
97;2022-04-23 18:24;18,3;52,5
98;2022-04-23 18:29;18,3;53
99;2022-04-23 18:34;18,3;52,9
100;2022-04-23 18:39;18,3;52,9
101;2022-04-23 18:44;18,2;52,9
102;2022-04-23 18:49;18,2;53,4
103;2022-04-23 18:54;18,2;53,4
104;2022-04-23 18:59;18,2;53,4
105;2022-04-23 19:04;18,1;53,4
106;2022-04-23 19:09;18,1;53,4
107;2022-04-23 19:14;18,1;53,9
108;2022-04-23 19:19;18,1;53,9
109;2022-04-23 19:24;18,1;53,9
110;2022-04-23 19:29;18;53,9
111;2022-04-23 19:34;18;54,4
112;2022-04-23 19:39;18;54,4
113;2022-04-23 19:44;18;54,4
114;2022-04-23 19:49;18;54,4
115;2022-04-23 19:54;18;54,4
116;2022-04-23 19:59;18;54,4
117;2022-04-23 20:04;18;54,4
118;2022-04-23 20:09;18;54,4
