Informe de datos;;;;;
Archivo creado el:2022-05-28 18:48:37;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:34:10
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V791;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2071;;MKT;20,6;
Primera lectura;2022-05-21 11:34:10;;Última lectura;2022-05-28 16:04:10;
Máximo(Temperatura);25,6°C;;Mínimo(Temperatura);17,6°C;
Promedio(Temperatura);20,5°C;;Tiempo de grabación;7D 4H 30M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);79,6%;;Mínimo(Humedad);55,7%;
Promedio(Humedad);70,0%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:34:10;23,8;60,7;;
2;2022-05-21 11:39:10;22,6;63;;
3;2022-05-21 11:44:10;22,2;64,8;;
4;2022-05-21 11:49:10;21,5;65,6;;
5;2022-05-21 11:54:10;21;66,4;;
6;2022-05-21 11:59:10;20,8;67,7;;
7;2022-05-21 12:04:10;22,7;63,9;;
8;2022-05-21 12:09:10;23;61,2;;
9;2022-05-21 12:14:10;23,5;61,2;;
10;2022-05-21 12:19:10;22;63,3;;
11;2022-05-21 12:24:10;21,4;64,6;;
12;2022-05-21 12:29:10;20,9;65;;
13;2022-05-21 12:34:10;20,9;68,2;;
14;2022-05-21 12:39:10;21,3;68,3;;
15;2022-05-21 12:44:10;21,5;68,3;;
16;2022-05-21 12:49:10;24,3;66,5;;
17;2022-05-21 12:54:10;22,7;65,8;;
18;2022-05-21 12:59:10;21,9;66,6;;
19;2022-05-21 13:04:10;21,6;67,4;;
20;2022-05-21 13:09:10;21,6;67,4;;
21;2022-05-21 13:14:10;21,7;67;;
22;2022-05-21 13:19:10;21,9;67;;
23;2022-05-21 13:24:10;22;67,5;;
24;2022-05-21 13:29:10;22,1;68;;
25;2022-05-21 13:34:10;22,2;68;;
26;2022-05-21 13:39:10;22,3;67,1;;
27;2022-05-21 13:44:10;22,4;67,1;;
28;2022-05-21 13:49:10;22,4;66,6;;
29;2022-05-21 13:54:10;22,3;67,1;;
30;2022-05-21 13:59:10;22,3;67,5;;
31;2022-05-21 14:04:10;22,3;67,5;;
32;2022-05-21 14:09:10;22,3;68;;
33;2022-05-21 14:14:10;22,3;67,5;;
34;2022-05-21 14:19:10;22,2;67,5;;
35;2022-05-21 14:24:10;22,2;68,9;;
36;2022-05-21 14:29:10;22,2;69,4;;
37;2022-05-21 14:34:10;22,1;68;;
38;2022-05-21 14:39:10;22,1;68,4;;
39;2022-05-21 14:44:10;22;67,9;;
40;2022-05-21 14:49:10;21,9;67,9;;
41;2022-05-21 14:54:10;21,9;67,9;;
42;2022-05-21 14:59:10;21,9;67,9;;
43;2022-05-21 15:04:10;21,8;68,4;;
44;2022-05-21 15:09:10;21,8;67,9;;
45;2022-05-21 15:14:10;21,8;67,9;;
46;2022-05-21 15:19:10;21,8;67,9;;
47;2022-05-21 15:24:10;21,8;67,9;;
