RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V240;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;1905-10-16 00:00:00;;
Temperature Maximum;27°C;;
Temperature Minimum;18.9°C;;
Temperature Average;20.5°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;48.9%RH;;
Humidity Minimum;35.6%RH;;
Humidity Average;43.7%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-03-03 13:34:09;;
End Time;2022-03-10 21:49:09;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-03-03 13:34:09;22;41.5
2;2022-03-03 13:39:09;22.8;40.9
3;2022-03-03 13:44:09;21.7;41.9
4;2022-03-03 13:49:09;21.1;42.2
5;2022-03-03 13:54:09;20.7;41.9
6;2022-03-03 13:59:09;20.6;43.4
7;2022-03-03 14:04:09;20.5;42.9
8;2022-03-03 14:09:09;20.4;43.2
9;2022-03-03 14:14:09;20.3;43.6
10;2022-03-03 14:19:09;20.4;43.4
11;2022-03-03 14:24:09;20.3;42.8
12;2022-03-03 14:29:09;20.4;43.4
13;2022-03-03 14:34:09;20.5;43.4
14;2022-03-03 14:39:09;20.6;43.5
15;2022-03-03 14:44:09;20.6;43.4
16;2022-03-03 14:49:09;20.6;43.8
17;2022-03-03 14:54:09;20.6;43.6
18;2022-03-03 14:59:09;20.5;43.6
19;2022-03-03 15:04:09;20.5;43.9
20;2022-03-03 15:09:09;20.5;43.9
21;2022-03-03 15:14:09;20.4;43.7
22;2022-03-03 15:19:09;20.4;44.1
23;2022-03-03 15:24:09;20.4;44
24;2022-03-03 15:29:09;20.3;43.9
25;2022-03-03 15:34:09;20.3;43.9
26;2022-03-03 15:39:09;20.3;43.7
27;2022-03-03 15:44:09;20.3;43.6
28;2022-03-03 15:49:09;20.4;43.9
29;2022-03-03 15:54:09;20.5;44
30;2022-03-03 15:59:09;20.5;43.8
31;2022-03-03 16:04:09;20.5;43.7
32;2022-03-03 16:09:09;20.4;43.5
33;2022-03-03 16:14:09;20.4;43.4
34;2022-03-03 16:19:09;20.4;43.4
35;2022-03-03 16:24:09;20.3;43.2
