RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;v366;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3630;;
Temperature Maximum;25,7°C;;
Temperature Minimum;12,2°C;;
Temperature Average;16,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;2,1%RH;;
Humidity Average;45,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:47;;
End Time;29/5/2022 00:12;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:47:43;18;52,3
2;2022-05-16 09:52:43;20,9;52,4
3;2022-05-16 09:57:43;22,1;57
4;2022-05-16 10:02:43;21,8;54
5;2022-05-16 10:07:43;20,8;44,2
6;2022-05-16 10:12:43;20,6;43,6
7;2022-05-16 10:17:43;20,6;43
8;2022-05-16 10:22:43;20,4;43
9;2022-05-16 10:27:43;19,6;42,4
10;2022-05-16 10:32:43;19,2;43,4
11;2022-05-16 10:37:43;19;43,4
12;2022-05-16 10:42:43;18,4;42,3
13;2022-05-16 10:47:43;18,5;42,3
14;2022-05-16 10:52:43;18,3;43,4
15;2022-05-16 10:57:43;18,8;45,5
16;2022-05-16 11:02:43;19;46,1
17;2022-05-16 11:07:43;19,1;46,6
18;2022-05-16 11:12:43;20,4;49,8
19;2022-05-16 11:17:43;21;46,3
20;2022-05-16 11:22:43;21,4;46,4
21;2022-05-16 11:27:43;21,8;52,1
22;2022-05-16 11:32:43;22,3;49,1
23;2022-05-16 11:37:43;22;47,5
24;2022-05-16 11:42:43;22;48
25;2022-05-16 11:47:43;22,1;48,5
26;2022-05-16 11:52:43;22,2;48,5
27;2022-05-16 11:57:43;22,2;48
28;2022-05-16 12:02:43;22,3;48
29;2022-05-16 12:07:43;22,1;48
30;2022-05-16 12:12:43;22;46,9
31;2022-05-16 12:17:43;22,1;47,5
32;2022-05-16 12:22:43;22;46,9
33;2022-05-16 12:27:43;22;44,9
34;2022-05-16 12:32:43;22;44,8
35;2022-05-16 12:37:43;22;44,3
36;2022-05-16 12:42:43;22;43,8
37;2022-05-16 12:47:43;21,9;44,3
38;2022-05-16 12:52:43;21,8;44,3
39;2022-05-16 12:57:43;21,8;44,8
40;2022-05-16 13:02:43;21,7;44,3
41;2022-05-16 13:07:43;21,6;44,8
42;2022-05-16 13:12:43;21,5;44,8
43;2022-05-16 13:17:43;21,5;44,8
44;2022-05-16 13:22:43;21,5;44,8
45;2022-05-16 13:27:43;21,5;44,8
46;2022-05-16 13:32:43;21,5;44,8
47;2022-05-16 13:37:43;21,6;44,8
48;2022-05-16 13:42:43;21,7;44,3
49;2022-05-16 13:47:43;21,7;44,3
50;2022-05-16 13:52:43;21,7;44,3
51;2022-05-16 13:57:43;21,9;43,8
52;2022-05-16 14:02:43;21,9;44,3
53;2022-05-16 14:07:43;21,9;44,3
54;2022-05-16 14:12:43;22;45,4
55;2022-05-16 14:17:43;22,3;43,8
56;2022-05-16 14:22:43;21,6;45,9
57;2022-05-16 14:27:43;20,3;43,6
58;2022-05-16 14:32:43;19,5;44,6
59;2022-05-16 14:37:43;19,1;44,5
60;2022-05-16 14:42:43;18,9;45
61;2022-05-16 14:47:43;18,8;45,5
62;2022-05-16 14:52:43;18,8;45,5
63;2022-05-16 14:57:43;18,8;45,5
64;2022-05-16 15:02:43;18,7;46
65;2022-05-16 15:07:43;18,7;46
66;2022-05-16 15:12:43;18,8;46,6
67;2022-05-16 15:17:43;18,8;46,6
68;2022-05-16 15:22:43;18,8;46,6
69;2022-05-16 15:27:43;18,8;46,6
70;2022-05-16 15:32:43;18,8;46,6
71;2022-05-16 15:37:43;18,8;47,1
72;2022-05-16 15:42:43;18,9;47,1
73;2022-05-16 15:47:43;18,9;47,1
74;2022-05-16 15:52:43;18,9;47,6
75;2022-05-16 15:57:43;18,9;47,6
76;2022-05-16 16:02:43;18,8;47,6
77;2022-05-16 16:07:43;18,8;47,6
78;2022-05-16 16:12:43;18,8;47,6
79;2022-05-16 16:17:43;18,8;47,6
80;2022-05-16 16:22:43;18,7;47,6
81;2022-05-16 16:27:43;18,7;47,6
82;2022-05-16 16:32:43;18,7;47,6
83;2022-05-16 16:37:43;18,6;47,6
84;2022-05-16 16:42:43;18,6;47,6
85;2022-05-16 16:47:43;18,6;47,6
86;2022-05-16 16:52:43;18,6;47,6
87;2022-05-16 16:57:43;18,6;47,6
88;2022-05-16 17:02:43;18,6;47,6
89;2022-05-16 17:07:43;18,5;47,6
90;2022-05-16 17:12:43;18,6;47,6
91;2022-05-16 17:17:43;18,5;47,6
92;2022-05-16 17:22:43;18,4;47,5
93;2022-05-16 17:27:43;18,3;47,5
94;2022-05-16 17:32:43;18,2;47,5
95;2022-05-16 17:37:43;18,1;47,5
96;2022-05-16 17:42:43;18;47,5
97;2022-05-16 17:47:43;17,9;47,5
98;2022-05-16 17:52:43;17,8;47,5
99;2022-05-16 17:57:43;17,7;47,5
100;2022-05-16 18:02:43;17,6;47,5
101;2022-05-16 18:07:43;17,5;47,4
102;2022-05-16 18:12:43;17,4;47,4
103;2022-05-16 18:17:43;17,4;47,4
104;2022-05-16 18:22:43;17,3;47,4
105;2022-05-16 18:27:43;17,2;47,4
106;2022-05-16 18:32:43;17,1;47,4
107;2022-05-16 18:37:43;17;47,4
108;2022-05-16 18:42:43;16,9;47,4
109;2022-05-16 18:47:43;16,8;46,9
110;2022-05-16 18:52:43;16,7;46,9
111;2022-05-16 18:57:43;16,7;46,8
112;2022-05-16 19:02:43;16,6;46,3
113;2022-05-16 19:07:43;16,5;46,3
114;2022-05-16 19:12:43;16,5;46,3
115;2022-05-16 19:17:43;16,4;46,3
116;2022-05-16 19:22:43;16,3;46,3
117;2022-05-16 19:27:43;16,3;46,3
118;2022-05-16 19:32:43;16,2;45,8
119;2022-05-16 19:37:43;16,1;45,8
120;2022-05-16 19:42:43;16,1;45,8
121;2022-05-16 19:47:43;16;45,2
122;2022-05-16 19:52:43;16;45,2
123;2022-05-16 19:57:43;15,9;45,2
124;2022-05-16 20:02:43;15,9;45,2
125;2022-05-16 20:07:43;15,9;45,2
126;2022-05-16 20:12:43;15,9;45,2
127;2022-05-16 20:17:43;15,8;45,2
128;2022-05-16 20:22:43;15,8;44,7
129;2022-05-16 20:27:43;15,8;44,7
130;2022-05-16 20:32:43;15,7;45,2
131;2022-05-16 20:37:43;15,7;44,7
132;2022-05-16 20:42:43;15,7;44,7
133;2022-05-16 20:47:43;15,6;45,2
134;2022-05-16 20:52:43;15,6;44,7
135;2022-05-16 20:57:43;15,6;44,7
136;2022-05-16 21:02:43;15,5;44,2
137;2022-05-16 21:07:43;15,5;44,7
138;2022-05-16 21:12:43;15,5;44,2
139;2022-05-16 21:17:43;15,4;44,2
140;2022-05-16 21:22:43;15,4;44,2
141;2022-05-16 21:27:43;15,4;44,2
142;2022-05-16 21:32:43;15,4;44,2
143;2022-05-16 21:37:43;15,4;44,2
144;2022-05-16 21:42:43;15,3;44,2
145;2022-05-16 21:47:43;15,3;44,2
146;2022-05-16 21:52:43;15,2;43,7
147;2022-05-16 21:57:43;15,2;43,7
148;2022-05-16 22:02:43;15,2;43,7
149;2022-05-16 22:07:43;15,1;43,1
150;2022-05-16 22:12:43;15,1;43,1
151;2022-05-16 22:17:43;15,1;43,1
152;2022-05-16 22:22:43;15;42,6
153;2022-05-16 22:27:43;15;42,6
154;2022-05-16 22:32:43;15;42,1
155;2022-05-16 22:37:43;14,9;42,1
156;2022-05-16 22:42:43;14,9;42,1
157;2022-05-16 22:47:43;14,9;42,1
158;2022-05-16 22:52:43;14,8;41,6
159;2022-05-16 22:57:43;14,8;41
160;2022-05-16 23:02:43;14,7;41,1
161;2022-05-16 23:07:43;14,7;40,5
162;2022-05-16 23:12:43;14,7;40,5
163;2022-05-16 23:17:43;14,7;40
164;2022-05-16 23:22:43;14,6;40
165;2022-05-16 23:27:43;14,6;39,5
166;2022-05-16 23:32:43;14,6;39,5
167;2022-05-16 23:37:43;14,6;39,5
168;2022-05-16 23:42:43;14,5;38,9
169;2022-05-16 23:47:43;14,5;38,9
170;2022-05-16 23:52:43;14,5;39
171;2022-05-16 23:57:43;14,5;39
