RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V262;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3624;;
Temperature Maximum;26,4°C;;
Temperature Minimum;10,6°C;;
Temperature Average;15,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;64,3%RH;;
Humidity Minimum;41,5%RH;;
Humidity Average;55%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:57;;
End Time;28-05-2022 23:52;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:57:41;18;43,6
2;2022-05-16 10:02:41;19,3;46,8
3;2022-05-16 10:07:41;18,3;43,2
4;2022-05-16 10:12:41;16;41,5
5;2022-05-16 10:17:41;14,7;42,6
6;2022-05-16 10:22:41;14;43,8
7;2022-05-16 10:27:41;13,7;44,6
8;2022-05-16 10:32:41;13,5;45,3
9;2022-05-16 10:37:41;13,4;45,8
10;2022-05-16 10:42:41;13,4;46,2
11;2022-05-16 10:47:41;13,4;46,3
12;2022-05-16 10:52:41;13,4;46,8
13;2022-05-16 10:57:41;13,4;46,8
14;2022-05-16 11:02:41;13,4;46,9
15;2022-05-16 11:07:41;13,5;46,5
16;2022-05-16 11:12:41;13,5;47
17;2022-05-16 11:17:41;13,6;47,3
18;2022-05-16 11:22:41;13,6;47,5
19;2022-05-16 11:27:41;13,7;47,8
20;2022-05-16 11:32:41;13,7;48,2
21;2022-05-16 11:37:41;13,8;48,2
22;2022-05-16 11:42:41;13,8;48,3
23;2022-05-16 11:47:41;13,9;48,2
24;2022-05-16 11:52:41;13,9;48,1
25;2022-05-16 11:57:41;13,9;48,1
26;2022-05-16 12:02:41;14;48
27;2022-05-16 12:07:41;14;48,3
28;2022-05-16 12:12:41;14,1;48,2
29;2022-05-16 12:17:41;14,1;48,1
30;2022-05-16 12:22:41;14,1;48,2
31;2022-05-16 12:27:41;14,2;48,4
