Informe de datos;;;;;
Archivo creado el:2022-05-28 17:49:26;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:11:08
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V751;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2096;;MKT;19,8;
Primera lectura;2022-05-21 11:11:08;;Última lectura;2022-05-28 17:46:08;
Máximo(Temperatura);26,5°C;;Mínimo(Temperatura);18,5°C;
Promedio(Temperatura);19,8°C;;Tiempo de grabación;7D 6H 35M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);79,4%;;Mínimo(Humedad);59,6%;
Promedio(Humedad);73,4%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:11:08;23,4;63;;
2;2022-05-21 11:16:08;22,3;62,8;;
3;2022-05-21 11:21:08;21,3;65,4;;
4;2022-05-21 11:26:08;20,8;67,2;;
5;2022-05-21 11:31:08;20,4;68;;
6;2022-05-21 11:36:08;20,3;68,9;;
7;2022-05-21 11:41:08;20,2;69,8;;
8;2022-05-21 11:46:08;20,1;70,2;;
9;2022-05-21 11:51:08;20,1;70,2;;
10;2022-05-21 11:56:08;20,1;70,6;;
11;2022-05-21 12:01:08;20,1;70,6;;
12;2022-05-21 12:06:08;20;70,6;;
13;2022-05-21 12:11:08;20;71,1;;
14;2022-05-21 12:16:08;20;71,1;;
15;2022-05-21 12:21:08;20;71;;
16;2022-05-21 12:26:08;20;71;;
17;2022-05-21 12:31:08;20;71;;
18;2022-05-21 12:36:08;20;71,5;;
19;2022-05-21 12:41:08;20;71,5;;
20;2022-05-21 12:46:08;20;71,9;;
21;2022-05-21 12:51:08;20;71,9;;
22;2022-05-21 12:56:08;20;72,4;;
23;2022-05-21 13:01:08;20;72,4;;
24;2022-05-21 13:06:08;20;72,8;;
25;2022-05-21 13:11:08;20;72,8;;
26;2022-05-21 13:16:08;20,1;72,8;;
27;2022-05-21 13:21:08;20,1;72,8;;
28;2022-05-21 13:26:08;20,1;72,8;;
29;2022-05-21 13:31:08;20,2;73,3;;
30;2022-05-21 13:36:08;20,2;73,3;;
31;2022-05-21 13:41:08;20,2;73,3;;
32;2022-05-21 13:46:08;20,3;73,3;;
33;2022-05-21 13:51:08;20,3;73,3;;
34;2022-05-21 13:56:08;20,3;73,7;;
35;2022-05-21 14:01:08;20,3;73,7;;
36;2022-05-21 14:06:08;20,3;73,7;;
37;2022-05-21 14:11:08;20,3;73,7;;
38;2022-05-21 14:16:08;20,3;74,1;;
39;2022-05-21 14:21:08;20,3;74,2;;
40;2022-05-21 14:26:08;20,3;74,2;;
41;2022-05-21 14:31:08;20,3;74,6;;
42;2022-05-21 14:36:08;20,3;74,6;;
43;2022-05-21 14:41:08;20,3;74,6;;
44;2022-05-21 14:46:08;20,3;74,6;;
45;2022-05-21 14:51:08;20,3;74,2;;
46;2022-05-21 14:56:08;20,3;74,2;;
47;2022-05-21 15:01:08;20,3;74,2;;
