Informe de datos;;;;;
Archivo creado el:2022-05-28 17:41:46;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:10:58
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V775;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2095;;MKT;19,6;
Primera lectura;2022-05-21 11:10:58;;Última lectura;2022-05-28 17:40:58;
Máximo(Temperatura);26,0°C;;Mínimo(Temperatura);17,9°C;
Promedio(Temperatura);19,5°C;;Tiempo de grabación;7D 6H 30M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);78,8%;;Mínimo(Humedad);59,1%;
Promedio(Humedad);72,5%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:10:58;22,7;63;;
2;2022-05-21 11:15:58;22,4;62,5;;
3;2022-05-21 11:20:58;21,5;64,7;;
4;2022-05-21 11:25:58;20,9;66;;
5;2022-05-21 11:30:58;20,6;67,3;;
6;2022-05-21 11:35:58;20,4;67,7;;
7;2022-05-21 11:40:58;20,3;68,6;;
8;2022-05-21 11:45:58;20,2;69;;
9;2022-05-21 11:50:58;20,1;69,5;;
10;2022-05-21 11:55:58;20,1;69,4;;
11;2022-05-21 12:00:58;20,1;69,9;;
12;2022-05-21 12:05:58;20;69,9;;
13;2022-05-21 12:10:58;20;70,3;;
14;2022-05-21 12:15:58;20;70,3;;
15;2022-05-21 12:20:58;20;70,3;;
16;2022-05-21 12:25:58;19,9;70,3;;
17;2022-05-21 12:30:58;19,9;70,3;;
18;2022-05-21 12:35:58;19,9;70,3;;
19;2022-05-21 12:40:58;19,9;70,8;;
20;2022-05-21 12:45:58;19,9;71,2;;
21;2022-05-21 12:50:58;19,9;71,2;;
22;2022-05-21 12:55:58;19,9;71,2;;
23;2022-05-21 13:00:58;19,9;71,6;;
24;2022-05-21 13:05:58;19,9;71,6;;
25;2022-05-21 13:10:58;19,9;71,6;;
26;2022-05-21 13:15:58;19,9;71,6;;
27;2022-05-21 13:20:58;19,9;71,6;;
28;2022-05-21 13:25:58;20;71,6;;
29;2022-05-21 13:30:58;20;72,1;;
30;2022-05-21 13:35:58;20;72,1;;
31;2022-05-21 13:40:58;20;72,1;;
32;2022-05-21 13:45:58;20;72,5;;
33;2022-05-21 13:50:58;20;72,5;;
34;2022-05-21 13:55:58;20;72,5;;
35;2022-05-21 14:00:58;20;72,5;;
36;2022-05-21 14:05:58;20;73;;
37;2022-05-21 14:10:58;20,1;73;;
38;2022-05-21 14:15:58;20,1;73;;
39;2022-05-21 14:20:58;20,1;73;;
40;2022-05-21 14:25:58;20,1;73;;
41;2022-05-21 14:30:58;20,1;73,4;;
42;2022-05-21 14:35:58;20,1;73,4;;
43;2022-05-21 14:40:58;20,1;73,8;;
44;2022-05-21 14:45:58;20,1;73,4;;
45;2022-05-21 14:50:58;20,1;73,4;;
46;2022-05-21 14:55:58;20,1;73,4;;
47;2022-05-21 15:00:58;20,1;73,4;;
48;2022-05-21 15:05:58;20,1;73,4;;
