RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C207;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3845;;
Temperature Maximum;24,4°C;;
Temperature Minimum;12°C;;
Temperature Average;16,7°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;68,6%RH;;
Humidity Minimum;0,3%RH;;
Humidity Average;56,2%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;15-05-2022 15:39;;
End Time;28-05-2022 23:59;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-15 15:39:58;21,5;49,5
2;2022-05-15 15:44:58;21,5;50
3;2022-05-15 15:49:58;21,5;50
4;2022-05-15 15:54:58;21,5;50
5;2022-05-15 15:59:58;21,5;50
6;2022-05-15 16:04:58;21,5;50
7;2022-05-15 16:09:58;21,5;50
8;2022-05-15 16:14:58;21,5;50
9;2022-05-15 16:19:58;21,5;50
10;2022-05-15 16:24:58;21,5;50
11;2022-05-15 16:29:58;21,5;50
12;2022-05-15 16:34:58;21,5;50
13;2022-05-15 16:39:58;21,5;50
14;2022-05-15 16:44:58;21,5;50
15;2022-05-15 16:49:58;21,5;50
16;2022-05-15 16:54:58;21,4;50
17;2022-05-15 16:59:58;21,4;50
18;2022-05-15 17:04:58;21,4;50
19;2022-05-15 17:09:58;21,4;50
20;2022-05-15 17:14:58;21,3;50
21;2022-05-15 17:19:58;21,3;50
22;2022-05-15 17:24:58;21,3;50
23;2022-05-15 17:29:58;21,3;50
24;2022-05-15 17:34:58;21,2;50
25;2022-05-15 17:39:58;21,2;50
26;2022-05-15 17:44:58;21,2;50
27;2022-05-15 17:49:58;21,2;50
28;2022-05-15 17:54:58;21,1;50
29;2022-05-15 17:59:58;21,1;50
30;2022-05-15 18:04:58;21,1;50
31;2022-05-15 18:09:58;21;50
32;2022-05-15 18:14:58;21;50
33;2022-05-15 18:19:58;21;50
34;2022-05-15 18:24:58;21;50
35;2022-05-15 18:29:58;20,9;49,9
36;2022-05-15 18:34:58;20,9;49,9
37;2022-05-15 18:39:58;20,9;49,9
38;2022-05-15 18:44:58;20,9;49,9
39;2022-05-15 18:49:58;20,9;49,9
40;2022-05-15 18:54:58;20,9;49,9
41;2022-05-15 18:59:58;20,8;49,9
42;2022-05-15 19:04:58;20,8;49,9
43;2022-05-15 19:09:58;20,8;49,9
44;2022-05-15 19:14:58;20,8;49,9
45;2022-05-15 19:19:58;20,7;49,9
46;2022-05-15 19:24:58;20,7;49,9
47;2022-05-15 19:29:58;20,7;49,9
48;2022-05-15 19:34:58;20,7;49,9
49;2022-05-15 19:39:58;20,6;49,9
50;2022-05-15 19:44:58;20,6;49,9
51;2022-05-15 19:49:58;20,6;49,9
52;2022-05-15 19:54:58;20,6;49,9
53;2022-05-15 19:59:58;20,6;49,9
54;2022-05-15 20:04:58;20,5;49,9
55;2022-05-15 20:09:58;20,5;49,9
56;2022-05-15 20:14:58;20,5;49,9
57;2022-05-15 20:19:58;20,5;49,9
58;2022-05-15 20:24:58;20,5;49,9
59;2022-05-15 20:29:58;20,4;49,9
60;2022-05-15 20:34:58;20,4;49,9
61;2022-05-15 20:39:58;20,4;49,9
62;2022-05-15 20:44:58;20,4;49,9
63;2022-05-15 20:49:58;20,4;49,9
64;2022-05-15 20:54:58;20,4;49,9
65;2022-05-15 20:59:58;20,3;49,9
66;2022-05-15 21:04:58;20,3;49,9
67;2022-05-15 21:09:58;20,3;49,9
68;2022-05-15 21:14:58;20,3;49,9
69;2022-05-15 21:19:58;20,3;49,9
70;2022-05-15 21:24:58;20,3;49,9
71;2022-05-15 21:29:58;20,3;49,9
72;2022-05-15 21:34:58;20,3;49,9
73;2022-05-15 21:39:58;20,2;49,9
74;2022-05-15 21:44:58;20,2;49,8
75;2022-05-15 21:49:58;20,2;49,8
76;2022-05-15 21:54:58;20,2;49,8
77;2022-05-15 21:59:58;20,2;49,8
78;2022-05-15 22:04:58;20,1;49,8
79;2022-05-15 22:09:58;20,1;49,8
80;2022-05-15 22:14:58;20,1;49,8
81;2022-05-15 22:19:58;20,1;49,8
82;2022-05-15 22:24:58;20,1;49,8
83;2022-05-15 22:29:58;20,1;49,8
84;2022-05-15 22:34:58;20;49,8
85;2022-05-15 22:39:58;20;49,8
86;2022-05-15 22:44:58;20;49,8
87;2022-05-15 22:49:58;20;49,8
88;2022-05-15 22:54:58;20;49,8
89;2022-05-15 22:59:58;20;49,8
90;2022-05-15 23:04:58;19,9;49,8
91;2022-05-15 23:09:58;19,9;49,8
92;2022-05-15 23:14:58;19,9;49,8
93;2022-05-15 23:19:58;19,9;49,8
94;2022-05-15 23:24:58;19,9;49,8
95;2022-05-15 23:29:58;19,9;49,8
96;2022-05-15 23:34:58;19,8;49,8
97;2022-05-15 23:39:58;19,8;49,8
98;2022-05-15 23:44:58;19,8;49,8
99;2022-05-15 23:49:58;19,8;49,8
100;2022-05-15 23:54:58;19,8;49,8
101;2022-05-15 23:59:58;19,8;49,8
102;2022-05-16 00:04:58;19,8;49,8
103;2022-05-16 00:09:58;19,8;49,8
104;2022-05-16 00:14:58;19,8;49,8
105;2022-05-16 00:19:58;19,7;49,8
106;2022-05-16 00:24:58;19,7;49,8
107;2022-05-16 00:29:58;19,7;49,8
108;2022-05-16 00:34:58;19,7;49,8
109;2022-05-16 00:39:58;19,7;49,8
110;2022-05-16 00:44:58;19,6;49,8
111;2022-05-16 00:49:58;19,6;50,3
112;2022-05-16 00:54:58;19,6;49,8
113;2022-05-16 00:59:58;19,6;49,8
114;2022-05-16 01:04:58;19,6;49,8
115;2022-05-16 01:09:58;19,5;49,8
116;2022-05-16 01:14:58;19,5;49,8
117;2022-05-16 01:19:58;19,5;49,8
118;2022-05-16 01:24:58;19,5;49,8
119;2022-05-16 01:29:58;19,5;49,8
120;2022-05-16 01:34:58;19,4;50,3
121;2022-05-16 01:39:58;19,4;50,3
122;2022-05-16 01:44:58;19,4;50,3
123;2022-05-16 01:49:58;19,4;50,2
124;2022-05-16 01:54:58;19,4;50,2
125;2022-05-16 01:59:58;19,3;50,2
126;2022-05-16 02:04:58;19,3;50,2
127;2022-05-16 02:09:58;19,3;50,2
128;2022-05-16 02:14:58;19,3;50,2
129;2022-05-16 02:19:58;19,3;50,2
130;2022-05-16 02:24:58;19,3;50,2
131;2022-05-16 02:29:58;19,2;50,2
132;2022-05-16 02:34:58;19,2;50,2
133;2022-05-16 02:39:58;19,2;50,2
134;2022-05-16 02:44:58;19,2;50,2
135;2022-05-16 02:49:58;19,2;50,2
136;2022-05-16 02:54:58;19,2;50,2
137;2022-05-16 02:59:58;19,2;50,2
138;2022-05-16 03:04:58;19,2;50,2
139;2022-05-16 03:09:58;19,2;50,2
140;2022-05-16 03:14:58;19,2;50,2
141;2022-05-16 03:19:58;19,1;50,2
142;2022-05-16 03:24:58;19,1;50,2
143;2022-05-16 03:29:58;19,1;50,2
144;2022-05-16 03:34:58;19,1;50,2
145;2022-05-16 03:39:58;19,1;50,2
146;2022-05-16 03:44:58;19;50,2
147;2022-05-16 03:49:58;19;50,2
148;2022-05-16 03:54:58;19;50,2
149;2022-05-16 03:59:58;19;50,2
150;2022-05-16 04:04:58;19;50,2
151;2022-05-16 04:09:58;19;50,2
152;2022-05-16 04:14:58;18,9;50,2
153;2022-05-16 04:19:58;18,9;50,2
154;2022-05-16 04:24:58;18,9;50,2
155;2022-05-16 04:29:58;18,9;50,2
156;2022-05-16 04:34:58;18,9;50,2
157;2022-05-16 04:39:58;18,9;50,2
158;2022-05-16 04:44:58;18,9;50,2
159;2022-05-16 04:49:58;18,8;50,2
160;2022-05-16 04:54:58;18,8;50,2
161;2022-05-16 04:59:58;18,8;50,2
162;2022-05-16 05:04:58;18,8;50,2
163;2022-05-16 05:09:58;18,8;50,2
164;2022-05-16 05:14:58;18,8;50,7
165;2022-05-16 05:19:58;18,7;50,7
166;2022-05-16 05:24:58;18,7;50,2
167;2022-05-16 05:29:58;18,7;50,2
168;2022-05-16 05:34:58;18,7;50,2
169;2022-05-16 05:39:58;18,7;50,2
170;2022-05-16 05:44:58;18,7;50,2
171;2022-05-16 05:49:58;18,7;50,2
172;2022-05-16 05:54:58;18,6;50,7
173;2022-05-16 05:59:58;18,6;50,1
174;2022-05-16 06:04:58;18,6;50,7
175;2022-05-16 06:09:58;18,6;50,7
176;2022-05-16 06:14:58;18,6;50,1
177;2022-05-16 06:19:58;18,6;50,1
178;2022-05-16 06:24:58;18,6;50,6
179;2022-05-16 06:29:58;18,6;50,6
