RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V594;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;2626;;
Temperature Maximum;22.1°C;;
Temperature Minimum;11.1°C;;
Temperature Average;16.9°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;66%RH;;
Humidity Minimum;0.1%RH;;
Humidity Average;48.4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;20-04-2022 15:01;;
End Time;29-04-2022 17:46;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-09 09:22:00;18.5;50,1
2;2022-05-09 09:27:00;18.7;48,7
3;2022-05-09 09:32:00;20.8;48,7
4;2022-05-09 09:37:00;19.8;48,6
5;2022-05-09 09:42:00;19.5;49,1
6;2022-05-09 09:47:00;19.3;49,6
7;2022-05-09 09:52:00;19.2;50,1
8;2022-05-09 09:57:00;19.2;50,1
9;2022-05-09 10:02:00;19.2;50,6
10;2022-05-09 10:07:00;19.2;51
11;2022-05-09 10:12:00;19.2;51
12;2022-05-09 10:17:00;19.2;51
13;2022-05-09 10:22:00;19.2;51,5
14;2022-05-09 10:27:00;19.2;51,5
15;2022-05-09 10:32:00;19.2;52
16;2022-05-09 10:37:00;19.2;52
17;2022-05-09 10:42:00;19.2;52,5
18;2022-05-09 10:47:00;19.2;52,5
19;2022-05-09 10:52:00;19.2;52,5
20;2022-05-09 10:57:00;19.2;52,9
21;2022-05-09 11:02:00;19.2;53,4
22;2022-05-09 11:07:00;19.2;53,4
23;2022-05-09 11:12:00;19.2;53,4
24;2022-05-09 11:17:00;19.2;53,9
25;2022-05-09 11:22:00;19.1;54,4
26;2022-05-09 11:27:00;19.1;54,4
27;2022-05-09 11:32:00;19;54,4
28;2022-05-09 11:37:00;18.9;54,4
29;2022-05-09 11:42:00;18.9;54,9
30;2022-05-09 11:47:00;18.8;54,8
31;2022-05-09 11:52:00;18.7;55,3
32;2022-05-09 11:57:00;18.6;55,3
33;2022-05-09 12:02:00;18.6;55,3
34;2022-05-09 12:07:00;18.5;55,3
35;2022-05-09 12:12:00;18.4;55,3
36;2022-05-09 12:17:00;18.4;55,8
37;2022-05-09 12:22:00;18.3;55,8
38;2022-05-09 12:27:00;18.2;55,8
39;2022-05-09 12:32:00;18.1;55,8
40;2022-05-09 12:37:00;18;55,8
41;2022-05-09 12:42:00;18;55,8
42;2022-05-09 12:47:00;17.9;56,3
43;2022-05-09 12:52:00;17.9;56,2
44;2022-05-09 12:57:00;17.8;56,2
45;2022-05-09 13:02:00;17.7;56,2
46;2022-05-09 13:07:00;17.6;56,2
47;2022-05-09 13:12:00;17.6;56,2
48;2022-05-09 13:17:00;17.5;56,7
49;2022-05-09 13:22:00;17.4;56,7
50;2022-05-09 13:27:00;17.4;56,7
51;2022-05-09 13:32:00;17.3;56,7
52;2022-05-09 13:37:00;17.3;57,2
53;2022-05-09 13:42:00;17.2;57,2
54;2022-05-09 13:47:00;17.1;57,2
55;2022-05-09 13:52:00;17.1;57,1
56;2022-05-09 13:57:00;17;57,1
57;2022-05-09 14:02:00;16.9;57,6
58;2022-05-09 14:07:00;16.9;57,6
59;2022-05-09 14:12:00;16.8;57,6
60;2022-05-09 14:17:00;16.8;57,6
61;2022-05-09 14:22:00;16.7;58,1
62;2022-05-09 14:27:00;16.7;58,1
63;2022-05-09 14:32:00;16.7;58
64;2022-05-09 14:37:00;16.6;58
65;2022-05-09 14:42:00;16.6;58
66;2022-05-09 14:47:00;16.6;58,5
67;2022-05-09 14:52:00;16.5;58,5
68;2022-05-09 14:57:00;16.5;58,5
69;2022-05-09 15:02:00;16.5;58,5
70;2022-05-09 15:07:00;16.4;58,5
71;2022-05-09 15:12:00;16.4;59
72;2022-05-09 15:17:00;16.4;59
73;2022-05-09 15:22:00;16.3;58,9
74;2022-05-09 15:27:00;16.3;58,9
75;2022-05-09 15:32:00;16.3;58,9
76;2022-05-09 15:37:00;16.2;58,9
77;2022-05-09 15:42:00;16.2;59,4
78;2022-05-09 15:47:00;16.2;59,4
79;2022-05-09 15:52:00;16.1;59,4
80;2022-05-09 15:57:00;16.1;59,4
81;2022-05-09 16:02:00;16;59,4
82;2022-05-09 16:07:00;16;59,4
83;2022-05-09 16:12:00;16;59,4
84;2022-05-09 16:17:00;15.9;59,8
85;2022-05-09 16:22:00;15.9;59,4
86;2022-05-09 16:27:00;15.9;59,8
87;2022-05-09 16:32:00;15.8;59,8
88;2022-05-09 16:37:00;15.7;59,8
89;2022-05-09 16:42:00;15.5;59,8
90;2022-05-09 16:47:00;15.3;59,8
91;2022-05-09 16:52:00;15.3;59,8
92;2022-05-09 16:57:00;15.2;59,8
93;2022-05-09 17:02:00;15.2;59,8
94;2022-05-09 17:07:00;15.2;59,8
95;2022-05-09 17:12:00;15.1;59,8
96;2022-05-09 17:17:00;18,7;59,8
97;2022-05-09 17:22:00;18,7;59,8
98;2022-05-09 17:27:00;18,7;59,8
99;2022-05-09 17:32:00;18,7;59,8
100;2022-05-09 17:37:00;18,7;59,8
101;2022-05-09 17:42:00;18,7;59,8
102;2022-05-09 17:47:00;18,7;59,8
103;2022-05-09 17:52:00;18,7;59,8
104;2022-05-09 17:57:00;18,7;59,8
105;2022-05-09 18:02:00;18,7;59,8
106;2022-05-09 18:07:00;18,7;59,8
107;2022-05-09 18:12:00;18,7;59,8
108;2022-05-09 18:17:00;18,7;59,7
109;2022-05-09 18:22:00;18,7;59,7
110;2022-05-09 18:27:00;18,7;59,7
111;2022-05-09 18:32:00;18,7;59,7
112;2022-05-09 18:37:00;18,7;59,7
113;2022-05-09 18:42:00;18,6;59,2
114;2022-05-09 18:47:00;18,5;59,2
115;2022-05-09 18:52:00;18,5;59,2
116;2022-05-09 18:57:00;18,4;59,2
