Informe de datos;;;;;
Archivo creado el:2022-05-28 18:01:19;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:27
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V734;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2094;;MKT;20,3;
Primera lectura;2022-05-21 11:32:27;;Última lectura;2022-05-28 17:57:27;
Máximo(Temperatura);25,8°C;;Mínimo(Temperatura);17,0°C;
Promedio(Temperatura);20,1°C;;Tiempo de grabación;7D 6H 25M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);80,2%;;Mínimo(Humedad);56,6%;
Promedio(Humedad);70,9%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:32:27;24,3;58,9;;
2;2022-05-21 11:37:27;23,3;61,6;;
3;2022-05-21 11:42:27;22,4;64,8;;
4;2022-05-21 11:47:27;23,7;67,7;;
5;2022-05-21 11:52:27;23,2;60,6;;
6;2022-05-21 11:57:27;22;62,4;;
7;2022-05-21 12:02:27;21,5;63,7;;
8;2022-05-21 12:07:27;21,3;64,1;;
9;2022-05-21 12:12:27;21,1;64,5;;
10;2022-05-21 12:17:27;21,1;65;;
11;2022-05-21 12:22:27;21;65,5;;
12;2022-05-21 12:27:27;20,9;65,9;;
13;2022-05-21 12:32:27;21;66,8;;
14;2022-05-21 12:37:27;21,1;67,7;;
15;2022-05-21 12:42:27;20,9;68,2;;
16;2022-05-21 12:47:27;20,9;68,2;;
17;2022-05-21 12:52:27;20,9;68,6;;
18;2022-05-21 12:57:27;21;68,2;;
19;2022-05-21 13:02:27;21;68,6;;
20;2022-05-21 13:07:27;21,2;68,2;;
21;2022-05-21 13:12:27;21,3;67,8;;
22;2022-05-21 13:17:27;21,5;67,8;;
23;2022-05-21 13:22:27;21,6;67,8;;
24;2022-05-21 13:27:27;21,7;67,9;;
25;2022-05-21 13:32:27;21,8;67,9;;
26;2022-05-21 13:37:27;21,9;67,9;;
27;2022-05-21 13:42:27;22;67,5;;
28;2022-05-21 13:47:27;22,1;67;;
29;2022-05-21 13:52:27;22,1;67,5;;
30;2022-05-21 13:57:27;22,1;67,5;;
31;2022-05-21 14:02:27;22;67,9;;
32;2022-05-21 14:07:27;22;67,9;;
33;2022-05-21 14:12:27;22;68,4;;
34;2022-05-21 14:17:27;22;68,4;;
35;2022-05-21 14:22:27;22,1;68,8;;
36;2022-05-21 14:27:27;22,1;69,3;;
37;2022-05-21 14:32:27;22,1;68,4;;
38;2022-05-21 14:37:27;22,1;67,9;;
39;2022-05-21 14:42:27;22;67,9;;
40;2022-05-21 14:47:27;21,9;67,5;;
41;2022-05-21 14:52:27;21,9;67,9;;
42;2022-05-21 14:57:27;21,9;67,9;;
43;2022-05-21 15:02:27;21,9;67,9;;
44;2022-05-21 15:07:27;21,9;67,4;;
45;2022-05-21 15:12:27;21,9;67,4;;
46;2022-05-21 15:17:27;21,9;67,4;;
47;2022-05-21 15:22:27;21,9;67,4;;
